row_index,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,true_candidate_index,true_candidate_id,true_source_row,n_candidates,n_trajectories,n_timebins,n_units,projection_basis_dim,continuous_inference_basis_dim,trajectory_rmse,trajectory_corr_mean,continuous_joint_true_rank,continuous_joint_correct,input_mode,decoder_mode,fold,latent,feature_space_mode,feature_dim,feature_variance_fraction,input_dim,n_train_rows,train_source,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
475,475,475,237,response_tables/trial_00237_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:7981,7981,4,16,40,756,20,10,0.01179196988264306,-0.050234715629267505,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.2935157374388419,-0.2935157374388419,0.5417709270889699,3.0647191711546657,0.5892031879499762,3.6110175359850314,3.0656186569311683
476,476,476,238,response_tables/trial_00238_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:7981,7981,4,16,40,756,20,20,0.10977031516591644,0.02279479311784957,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.2772382671616724,-0.2772382671616724,0.526534203221094,2.9785272449943303,0.5864812919004947,3.6110175359850314,2.681025356936796
477,477,477,238,response_tables/trial_00238_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:7981,7981,4,16,40,756,20,20,0.08196747163212245,0.5167413094821816,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.2772382671616724,-0.2772382671616724,0.526534203221094,2.9785272449943303,0.5864812919004947,3.6110175359850314,2.681025356936796
478,478,478,239,response_tables/trial_00239_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:7981,7981,4,16,40,756,20,20,0.17079370439904204,-0.13625652739320832,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.26592942757971894,-0.26592942757971894,0.5156834567636613,2.917146153786438,0.5899952200814668,3.6110175359850314,2.22667152852302
479,479,479,239,response_tables/trial_00239_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:7981,7981,4,16,40,756,20,20,0.14201457076945997,0.26759143311590905,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.26592942757971894,-0.26592942757971894,0.5156834567636613,2.917146153786438,0.5899952200814668,3.6110175359850314,2.22667152852302
492,492,492,246,response_tables/trial_00246_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:8387,8387,4,16,40,756,20,10,0.01914295941132434,-0.07301610162839642,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.24488925630496358,-0.24488925630496358,0.4948628661608826,2.799367107358168,0.9657290591829325,4.7648075713597535,7.112884894396151
493,493,493,246,response_tables/trial_00246_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:8387,8387,4,16,40,756,20,10,0.017029333048972337,-0.10241988927867622,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.24488925630496358,-0.24488925630496358,0.4948628661608826,2.799367107358168,0.9657290591829325,4.7648075713597535,7.112884894396151
494,494,494,247,response_tables/trial_00247_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:8387,8387,4,16,40,756,20,20,0.1938389344344145,-0.1685301486130284,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.2613709130711436,-0.2613709130711436,0.5112444748563485,2.892035480120635,0.9655459599258724,4.7648075713597535,7.213373537804919
495,495,495,247,response_tables/trial_00247_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:8387,8387,4,16,40,756,20,20,0.14568471605962238,0.1391486131730597,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.2613709130711436,-0.2613709130711436,0.5112444748563485,2.892035480120635,0.9655459599258724,4.7648075713597535,7.213373537804919
496,496,496,248,response_tables/trial_00248_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:8387,8387,4,16,40,756,20,20,0.13600501758551722,0.19566602265102467,4,False,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.12078656426626318,-0.12078656426626318,0.34754361491223396,1.9660035749002143,0.9657950801119424,4.7648075713597535,6.131074955600159
497,497,497,248,response_tables/trial_00248_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:8387,8387,4,16,40,756,20,20,0.13513976057217306,0.023995125539885698,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.12078656426626318,-0.12078656426626318,0.34754361491223396,1.9660035749002143,0.9657950801119424,4.7648075713597535,6.131074955600159
510,510,510,255,response_tables/trial_00255_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:8627,8627,4,16,40,756,20,10,0.01835336696818373,0.13702350417259718,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.4383538900017257,-0.4383538900017257,0.6620829932883986,3.745306994100113,0.5322310709281081,4.255130669379362,3.2894621471640653
511,511,511,255,response_tables/trial_00255_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:8627,8627,4,16,40,756,20,10,0.01652048004051258,-0.0637274931548488,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.4383538900017257,-0.4383538900017257,0.6620829932883986,3.745306994100113,0.5322310709281081,4.255130669379362,3.2894621471640653
512,512,512,256,response_tables/trial_00256_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:8627,8627,4,16,40,756,20,20,0.10260302360106394,-0.18012329334933858,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.34083043686509845,-0.34083043686509845,0.5838068489364427,3.302510254288872,0.6366602989355332,4.255130669379362,3.082586092669783
513,513,513,256,response_tables/trial_00256_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:8627,8627,4,16,40,756,20,20,0.07470633650279375,0.03261397158303884,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.34083043686509845,-0.34083043686509845,0.5838068489364427,3.302510254288872,0.6366602989355332,4.255130669379362,3.082586092669783
514,514,514,257,response_tables/trial_00257_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:8627,8627,4,16,40,756,20,20,0.17529901909192502,-0.1920007936893205,2,False,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.34453684882711477,-0.34453684882711477,0.5869726133535659,3.3204185221847675,0.6268285977731229,4.255130669379362,2.8494421871022957
515,515,515,257,response_tables/trial_00257_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:8627,8627,4,16,40,756,20,20,0.14208618490401326,-0.09540341906636088,2,False,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.34453684882711477,-0.34453684882711477,0.5869726133535659,3.3204185221847675,0.6268285977731229,4.255130669379362,2.8494421871022957
588,588,588,294,response_tables/trial_00294_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:9762,9762,4,16,40,756,20,10,0.11742835192215431,-0.0918496761262253,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.7078939498350516,-0.7078939498350516,0.8413643383428202,4.759475432725927,-0.1291602773762498,2.5157844852242084,3.728333384895104
589,589,589,294,response_tables/trial_00294_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:9762,9762,4,16,40,756,20,10,0.10795724416277558,-0.24698277940279978,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.7078939498350516,-0.7078939498350516,0.8413643383428202,4.759475432725927,-0.1291602773762498,2.5157844852242084,3.728333384895104
590,590,590,295,response_tables/trial_00295_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:9762,9762,4,16,40,756,20,20,0.20813508999667116,-0.029691198208664477,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.5079276019657016,-0.5079276019657016,0.7126903969927627,4.031585700800921,-0.2938462811548726,2.5157844852242084,2.496639784861028
591,591,591,295,response_tables/trial_00295_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:9762,9762,4,16,40,756,20,20,0.1859264590015081,-0.2994250004438348,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.5079276019657016,-0.5079276019657016,0.7126903969927627,4.031585700800921,-0.2938462811548726,2.5157844852242084,2.496639784861028
592,592,592,296,response_tables/trial_00296_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:9762,9762,4,16,40,756,20,20,0.17457413081552903,0.0028842125619830405,2,False,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.5038710233546031,-0.5038710233546031,0.7098387305258872,4.0154542392296415,-0.2910730444730436,2.5157844852242084,2.481899493443813
593,593,593,296,response_tables/trial_00296_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:9762,9762,4,16,40,756,20,20,0.15953334423583743,-0.2951430305095486,2,False,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.5038710233546031,-0.5038710233546031,0.7098387305258872,4.0154542392296415,-0.2910730444730436,2.5157844852242084,2.481899493443813
594,594,594,297,response_tables/trial_00297_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:9778,9778,4,16,40,756,20,10,0.11084605501901168,-0.05958240330554844,2,False,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.2319539796200481,-0.2319539796200481,0.4816160084756819,2.7244315641692194,0.50755666995265,2.9282913706310043,2.5142071097113203
595,595,595,297,response_tables/trial_00297_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:9778,9778,4,16,40,756,20,10,0.10495182410083928,0.45799428425151334,2,False,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.2319539796200481,-0.2319539796200481,0.4816160084756819,2.7244315641692194,0.50755666995265,2.9282913706310043,2.5142071097113203
596,596,596,298,response_tables/trial_00298_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:9778,9778,4,16,40,756,20,20,0.170282345158793,0.15876168168316127,2,False,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.18778871887402865,-0.18778871887402865,0.4333459574912735,2.451374921134855,0.5774220187948379,2.9282913706310043,2.2324833119629233
597,597,597,298,response_tables/trial_00298_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:9778,9778,4,16,40,756,20,20,0.155696061458469,0.22021523918831348,2,False,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.18778871887402865,-0.18778871887402865,0.4333459574912735,2.451374921134855,0.5774220187948379,2.9282913706310043,2.2324833119629233
598,598,598,299,response_tables/trial_00299_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:9778,9778,4,16,40,756,20,20,0.17637509182823186,-0.026445295185649267,3,False,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.21008188041272988,-0.21008188041272988,0.4583468996434141,2.592801606989504,0.5193372515994471,2.9282913706310043,2.19935286149576
599,599,599,299,response_tables/trial_00299_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:9778,9778,4,16,40,756,20,20,0.1713772342089879,0.18140985208188515,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.21008188041272988,-0.21008188041272988,0.4583468996434141,2.592801606989504,0.5193372515994471,2.9282913706310043,2.19935286149576
618,618,618,309,response_tables/trial_00309_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:9996,9996,4,16,40,756,20,10,0.0452805373908042,0.09844153060409333,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.41724102319898565,-0.41724102319898565,0.6459419658134821,3.653999554237458,0.31543344997757994,3.291268075328889,2.9347721253684314
619,619,619,309,response_tables/trial_00309_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:9996,9996,4,16,40,756,20,10,0.04740640811063039,0.09461085287731114,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.41724102319898565,-0.41724102319898565,0.6459419658134821,3.653999554237458,0.31543344997757994,3.291268075328889,2.9347721253684314
620,620,620,310,response_tables/trial_00310_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:9996,9996,4,16,40,756,20,20,0.12509841341552508,0.06519374920320471,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.49804188813326433,-0.49804188813326433,0.7057208287511885,3.992159869076445,0.27759777687688575,3.291268075328889,3.350788176737703
621,621,621,310,response_tables/trial_00310_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:9996,9996,4,16,40,756,20,20,0.12715226139787192,0.10602483927911002,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.49804188813326433,-0.49804188813326433,0.7057208287511885,3.992159869076445,0.27759777687688575,3.291268075328889,3.350788176737703
622,622,622,311,response_tables/trial_00311_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:9996,9996,4,16,40,756,20,20,0.1928089376415935,0.06465746687579708,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,1.3071255273642326,-1.3071255273642326,1.1432959054261642,6.467458301037235,0.19804377852468819,3.291268075328889,6.257208492056462
623,623,623,311,response_tables/trial_00311_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:9996,9996,4,16,40,756,20,20,0.19135903206942767,0.0649252216327676,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,1.3071255273642326,-1.3071255273642326,1.1432959054261642,6.467458301037235,0.19804377852468819,3.291268075328889,6.257208492056462
624,624,624,312,response_tables/trial_00312_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:10001,10001,4,16,40,756,20,10,0.023706454383560026,-0.14202156709351238,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.3333747891677165,-0.3333747891677165,0.5773861698791516,3.266189408679008,0.06221465208434241,2.4341962644206556,2.3344719183611633
625,625,625,312,response_tables/trial_00312_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:10001,10001,4,16,40,756,20,10,0.020104859899379438,-0.08262230238965837,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.3333747891677165,-0.3333747891677165,0.5773861698791516,3.266189408679008,0.06221465208434241,2.4341962644206556,2.3344719183611633
626,626,626,313,response_tables/trial_00313_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:10001,10001,4,16,40,756,20,20,0.07222751038435606,-0.1596179207237508,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.389039639100883,-0.389039639100883,0.6237304218176977,3.5283520871971175,-0.1122775480924641,2.4341962644206556,2.2954787434056514
627,627,627,313,response_tables/trial_00313_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:10001,10001,4,16,40,756,20,20,0.06792882915788542,0.37010370044625757,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.389039639100883,-0.389039639100883,0.6237304218176977,3.5283520871971175,-0.1122775480924641,2.4341962644206556,2.2954787434056514
628,628,628,314,response_tables/trial_00314_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:10001,10001,4,16,40,756,20,20,0.1370225725562206,0.14383331717135042,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.36385835955335166,-0.36385835955335166,0.6032067303614506,3.4122525559675756,-0.13217003020651782,2.4341962644206556,2.0910848440364824
629,629,629,314,response_tables/trial_00314_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:10001,10001,4,16,40,756,20,20,0.1410495865076483,-0.11175222120348802,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.36385835955335166,-0.36385835955335166,0.6032067303614506,3.4122525559675756,-0.13217003020651782,2.4341962644206556,2.0910848440364824
684,684,684,342,response_tables/trial_00342_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:10563,10563,4,16,40,756,20,10,0.1452212514480274,0.2707964744849681,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.9874289978667299,-0.9874289978667299,0.9936946200250507,5.621185633986424,-0.016232904568680005,2.625865936228081,4.927723947318695
685,685,685,342,response_tables/trial_00342_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:10563,10563,4,16,40,756,20,10,0.12581389103727994,-0.06380392038759794,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.9874289978667299,-0.9874289978667299,0.9936946200250507,5.621185633986424,-0.016232904568680005,2.625865936228081,4.927723947318695
686,686,686,343,response_tables/trial_00343_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:10563,10563,4,16,40,756,20,20,0.17624885670818619,0.27527080049713837,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,1.0310653979298616,-1.0310653979298616,1.0154139047353359,5.744048461995735,-0.02956600917410405,2.625865936228081,5.03166379349125
687,687,687,343,response_tables/trial_00343_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:10563,10563,4,16,40,756,20,20,0.16750731068612232,-0.06624395132912979,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,1.0310653979298616,-1.0310653979298616,1.0154139047353359,5.744048461995735,-0.02956600917410405,2.625865936228081,5.03166379349125
688,688,688,344,response_tables/trial_00344_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:10563,10563,4,16,40,756,20,20,0.15643194395869695,0.32078053971882536,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,1.0310653979298616,-1.0310653979298616,1.0154139047353359,5.744048461995735,-0.02956600917410405,2.625865936228081,5.03166379349125
689,689,689,344,response_tables/trial_00344_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:10563,10563,4,16,40,756,20,20,0.14968283249191439,0.008869479881310594,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,1.0310653979298616,-1.0310653979298616,1.0154139047353359,5.744048461995735,-0.02956600917410405,2.625865936228081,5.03166379349125
708,708,708,354,response_tables/trial_00354_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:10803,10803,4,16,40,756,20,10,0.04840842717094777,0.2022578333909126,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.6528466699872595,-0.6528466699872595,0.8079892759110479,4.570677568981683,0.12241752113666801,3.5303935005748763,3.3671771606576946
709,709,709,354,response_tables/trial_00354_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:10803,10803,4,16,40,756,20,10,0.046532745527957206,-0.015761002195173013,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.6528466699872595,-0.6528466699872595,0.8079892759110479,4.570677568981683,0.12241752113666801,3.5303935005748763,3.3671771606576946
710,710,710,355,response_tables/trial_00355_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:10803,10803,4,16,40,756,20,20,0.14467201126520854,0.006385082938936831,1,True,augmented_observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,32,0.6529153585020098,800,38976,augmented_prior_trajectory_responses,0.49118777949523973,-0.49118777949523973,0.700847900400108,3.9645944236261634,0.19848232509532768,3.5303935005748763,2.636008851590732
