table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,optimizer_final_iterations,optimizer_stage_success_fraction,quadratic_continuation_scales,observation_continuation_scales,trajectory_hat_rms,trajectory_hat_temporal_std_mean
9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.004252762267454968,0.0001490687183421887,0.2827550776810007,0.00010737542345686527,50.316015599263174,0,True,141,12,1.0,"0,0.25,0.5,1","4,2,1,1",0.09491814172674441,0.01616279655249198
9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.0036662468573981366,0.00014542439372830447,0.2566726518313105,0.00010849570097182914,48.076527922577824,1,True,124,11,1.0,"0,0.25,0.5,1","4,2,1,1",0.09943002456649608,0.016396792549494763
10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.006673500168508206,0.00013338885901485395,0.14816288356942275,0.00011438895574260172,60.36069083802967,0,True,152,33,1.0,"0,0.25,0.5,1","4,2,1,1",0.15020932495388895,0.025194517588623372
10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.005938651594868838,0.00017869405882580091,0.16430196312884937,0.00015022641650925384,67.9641909272544,1,True,250,52,1.0,"0,0.25,0.5,1","4,2,1,1",0.142353264796641,0.028180977341045348
10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.006530571658747708,0.00015031461074088427,0.14443402475380573,0.00012944944541172312,49.929337667835114,1,True,182,33,1.0,"0,0.25,0.5,1","4,2,1,1",0.1373779183272951,0.024866897052455973
10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.004130398585213801,0.00014372549417554945,0.14304084022665697,0.00012367771699398175,54.09173570184586,2,True,158,35,1.0,"0,0.25,0.5,1","4,2,1,1",0.14371801571178444,0.025150857822541398
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.0040750900151209635,0.00023424988666733524,0.14041051634002177,0.00020218265163268214,38.35531431059836,0,True,163,17,1.0,"0,0.25,0.5,1","4,2,1,1",0.13053321920070507,0.021949919258396202
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.010122806992780786,0.00021342661077652773,0.15187243420270913,0.00018286408976082164,59.562800586270214,0,True,227,51,1.0,"0,0.25,0.5,1","4,2,1,1",0.13361088401706886,0.027450944793616795
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.004868433000245864,0.00022903963606541995,0.14527513050096963,0.00019672360875491135,37.421286292630136,2,True,184,37,1.0,"0,0.25,0.5,1","4,2,1,1",0.12137830513753413,0.022003721411631264
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.003908989267095708,0.00023249286136969806,0.1387781955681815,0.00020101368191145926,35.48168411818523,1,True,171,36,1.0,"0,0.25,0.5,1","4,2,1,1",0.1252759103825947,0.02196752278614218
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.005574821724216306,3.861512406810119e-05,0.34303256383915703,2.551109888432225e-05,13.200558463647113,2,True,202,46,1.0,"0,0.25,0.5,1","4,2,1,1",0.0338968943579109,0.006152583807960694
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.0013217461979426748,1.7853879234230757e-05,0.32754323625505255,1.202185168690333e-05,471.02273113711567,0,True,95,7,1.0,"0,0.25,0.5,1","4,2,1,1",0.09422056026134622,0.00963726313586822
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.0018660451510799092,6.113415346643243e-05,0.32187853121439813,4.153388604828747e-05,113.44056119761403,1,True,134,27,1.0,"0,0.25,0.5,1","4,2,1,1",0.039297057047708146,0.007841727217790152
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.0006483960417172918,5.222074443149842e-05,0.3096868203536888,3.607205711105248e-05,75.48755228468629,0,True,101,13,1.0,"0,0.25,0.5,1","4,2,1,1",0.03465097359610517,0.005306985405473167
