trial_id,response_cache_path,prior_family,prior_scale,candidate_index,lag_model,lags,n_lags,n_trajectories,n_timebins,basis_dim,ridge,train_r2_energy,cv_r2_energy,mean_fold_r2_energy,feature_dim,coef_singular1,coef_singular2,coef_singular3,coef_s2_over_s1,coef_s3_over_s1,A_singular1_median,A_singular2_median,A_singular2_p10,A_anisotropy_median,A_condition_median,A_log10_condition_median,A_area_median,A_rank1_fraction_anisotropy_lt_0p1,A_rank1_fraction_anisotropy_lt_0p2
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,2,lag0_1_2_4,"0,1,2,4",4,16,40,10,0.01,0.06551381366768427,0.03642219792985424,0.021539016922424048,8,0.2637578303169164,0.0669331389671036,0.008892746712396449,0.2537674005229742,0.03371557425124187,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,2,lag0_1_2_4_8,"0,1,2,4,8",5,16,40,10,0.01,0.21300847325609462,0.16215320341750783,0.060020129980672104,10,0.38861600523731055,0.06787596787884242,0.03111731611129438,0.17466076271715464,0.08007214240260746,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,3,instant,0,1,16,40,10,0.01,0.002292850353909359,-0.0037466417421165854,-0.002270024763140116,2,0.028406885519928572,2.135488153516685e-09,,7.517501881783394e-08,,0.028406885519928572,2.135488153516685e-09,2.135488153516685e-09,7.517501881783394e-08,13302291.315991897,7.123926454514702,6.066256750611213e-11,1.0,1.0
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,3,lag0_1,"0,1",2,16,40,10,0.01,0.007443477257913944,-0.002432010040510857,-0.0007366590709970422,4,0.11143782663760961,0.005607636545569479,2.9534959880628856e-09,0.050320763736762746,2.650353185429137e-08,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,3,lag0_1_2,"0,1,2",3,16,40,10,0.01,0.016908763265902516,0.0020463732450984873,0.004661368788082709,6,0.1630249690132228,0.0172218219378851,0.003922329550936879,0.105639167068256,0.024059685916080393,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,3,lag0_1_2_4,"0,1,2,4",4,16,40,10,0.01,0.05569077282250434,0.028923468232489036,0.030669192671288426,8,0.2517957592324976,0.059265348947034044,0.012213735143920912,0.23537071921974237,0.04850651647648785,,,,,,,,,
0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,3,lag0_1_2_4_8,"0,1,2,4,8",5,16,40,10,0.01,0.22124852209808954,0.18460497631336714,0.16090461980979942,10,0.38434471640363277,0.060930691000679285,0.03553395756709761,0.15853136104176552,0.09245335255182852,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,0,instant,0,1,16,40,10,0.01,0.007458042647148333,-0.0032095580648261457,-0.005479120698400813,2,0.043865603233094096,3.870471178291446e-08,,8.823476466798924e-07,,0.043865603233094096,3.870471178291446e-08,3.870471178291446e-08,8.823476466798924e-07,1133340.1338608554,6.054360268283813,1.6978055303205876e-09,1.0,1.0
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,0,lag0_1,"0,1",2,16,40,10,0.01,0.007627506699273923,-0.010077248719299048,-0.013981280700932075,4,0.034180011888539724,0.014434312926882518,4.6446176064726043e-08,0.42230274740548657,1.3588695116954908e-06,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,0,lag0_1_2,"0,1,2",3,16,40,10,0.01,0.00793998247549299,-0.01942770938980054,-0.025865386342809438,6,0.048494776276531155,0.014236779684389522,0.004877533555484546,0.2935734686805711,0.10057853505027939,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,0,lag0_1_2_4,"0,1,2,4",4,16,40,10,0.01,0.010292224912540338,-0.032542559777446245,-0.04414337630249751,8,0.0769198442111244,0.017351899543671508,0.009252772416695417,0.2255841743002649,0.12029109668109873,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,0,lag0_1_2_4_8,"0,1,2,4,8",5,16,40,10,0.01,0.02504682447146922,-0.033925668614018134,-0.054990858829507355,10,0.1331741742436653,0.03188697277516748,0.013488719478186419,0.23943811145263585,0.10128630085219423,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,1,instant,0,1,16,40,10,0.01,0.009960160397893048,-0.0007576195194822777,-0.003540638202268187,2,0.050736786127868555,6.013537771587674e-08,,1.1852421547616663e-06,,0.050736786127868555,6.013537771587674e-08,6.013537771587674e-08,1.1852421547616663e-06,843709.4445067932,5.926192910638825,3.051075797889031e-09,1.0,1.0
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,1,lag0_1,"0,1",2,16,40,10,0.01,0.010187388287395072,-0.006586765040595521,-0.010945995365298528,4,0.03917734237928239,0.014400224272407093,9.870277169235178e-08,0.3675651128398685,2.519384054609774e-06,,,,,,,,,
