trial_id,prior_family,prior_scale,response_cache_path,true_image_id_unsmoothed,continuous_joint_correct_unsmoothed,continuous_joint_pred_image_id_unsmoothed,continuous_joint_true_margin_unsmoothed,catalog_residual_true_best_anchor_index_unsmoothed,catalog_residual_true_anchor_score_gap_unsmoothed,trajectory_rmse_unsmoothed,trajectory_corr_mean_unsmoothed,nearest_trajectory_distance_unsmoothed,true_image_id_smooth6,continuous_joint_correct_smooth6,continuous_joint_pred_image_id_smooth6,continuous_joint_true_margin_smooth6,catalog_residual_true_best_anchor_index_smooth6,catalog_residual_true_anchor_score_gap_smooth6,trajectory_rmse_smooth6,trajectory_corr_mean_smooth6,nearest_trajectory_distance_smooth6,prediction_changed,anchor_changed,rmse_improved,corr_improved
183,axis_edge_parallel,0.5,response_tables/trial_00183_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:6124,True,source_row:6124,0.1666299763426764,5,0.4267301387712336,0.0281131482058955,0.0296315806324743,0.0170885194092988,source_row:6124,True,source_row:6124,0.1660472848110998,5,0.428343255819982,0.0280531063093114,0.0126049268430061,0.0170885194092988,False,False,True,False
183,axis_edge_orthogonal,0.5,response_tables/trial_00183_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:6124,True,source_row:6124,0.1676024981725277,14,0.6206471942432472,0.0234871018939589,-0.2082860088574188,0.0194837488234043,source_row:6124,True,source_row:6124,0.1670819658255027,14,0.6217532872041716,0.0227754877229652,-0.2106616589854635,0.0194837488234043,False,False,True,False
184,axis_edge_parallel,1.0,response_tables/trial_00184_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:6124,True,source_row:6124,0.0955255523106188,15,0.7643663201482696,0.061611841419407,0.0375085926538452,0.0383784361183643,source_row:6124,True,source_row:6124,0.0979082654760077,15,0.7503555684658636,0.0609026711344625,0.0364940139664847,0.0383784361183643,False,False,True,False
184,axis_edge_orthogonal,1.0,response_tables/trial_00184_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:6124,True,source_row:6124,0.1742566909651941,7,1.0756522300665097,0.0471678209515693,0.3727598197211081,0.03650464117527,source_row:6124,True,source_row:6124,0.1686470274337352,7,1.0741007383792862,0.0460864020130658,0.3658719402588597,0.03650464117527,False,False,True,False
185,axis_edge_parallel,2.0,response_tables/trial_00185_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:6124,False,source_row:5919,-0.1278376854692169,5,1.4530869014148493,0.102085694731109,0.0866080299599005,0.0733315274119377,source_row:6124,False,source_row:5919,-0.1681408648174738,5,1.4239282909358622,0.0984887609754545,0.0011696170309504,0.0733315274119377,False,False,True,False
185,axis_edge_orthogonal,2.0,response_tables/trial_00185_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:6124,True,source_row:6124,0.1695615385652331,5,1.396673664136472,0.0863317004839793,0.2259409946559289,0.0814294219017028,source_row:6124,True,source_row:6124,0.1718449711268022,5,1.3760786248930117,0.0827000371510632,0.2535262444424824,0.0814294219017028,False,False,True,True
186,axis_edge_parallel,0.5,response_tables/trial_00186_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:6142,True,source_row:6142,0.2076283460809804,1,2.058320137219084,0.0431599361713449,0.8328157207300244,0.0401984527707099,source_row:6142,True,source_row:6142,0.2075513067401289,1,2.057025429286398,0.044673453515935,0.8043787629379207,0.0401984527707099,False,False,False,False
186,axis_edge_orthogonal,0.5,response_tables/trial_00186_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:6142,True,source_row:6142,0.2011525290604936,1,1.737722410248125,0.0872047729978154,0.1038805809188974,0.0723728984594345,source_row:6142,True,source_row:6142,0.198779568161342,1,1.733155605423519,0.0860968718175303,0.1115055030804836,0.0723728984594345,False,False,True,True
187,axis_edge_parallel,1.0,response_tables/trial_00187_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:6142,True,source_row:6142,0.1257271382030467,6,1.1740626346903582,0.095245413228021,0.3846071674892347,0.0699602514505386,source_row:6142,True,source_row:6142,0.1245971420621572,6,1.1841785787640902,0.0963329175455109,0.3484794155950769,0.0699602514505386,False,False,False,False
187,axis_edge_orthogonal,1.0,response_tables/trial_00187_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:6142,True,source_row:6142,0.147878212549017,3,1.095782470684867,0.1063921085981021,0.0776209127459979,0.1210371702909469,source_row:6142,True,source_row:6142,0.1221543349271314,3,1.1015090561118086,0.1055741679284487,0.0784856701743219,0.1210371702909469,False,False,True,True
188,axis_edge_parallel,2.0,response_tables/trial_00188_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:6142,True,source_row:6142,0.2105519196318255,0,1.7613144283568545,0.1698651512499435,-0.7769175902518937,0.0944264605641365,source_row:6142,True,source_row:6142,0.211768187243706,0,1.7702970650559564,0.160088972639255,-0.7650870703542716,0.0944264605641365,False,False,True,True
188,axis_edge_orthogonal,2.0,response_tables/trial_00188_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:6142,True,source_row:6142,0.1737212085436112,0,1.3619573784154682,0.1194519017550938,-0.1167732550790635,0.1281412541866302,source_row:6142,True,source_row:6142,0.1712405102132379,0,1.3799982349004267,0.1136883614623652,-0.1251366557395559,0.1281412541866302,False,False,True,False
189,axis_edge_parallel,0.5,response_tables/trial_00189_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:6354,True,source_row:6354,0.2304751421873447,4,0.805672194457884,0.042420247534964,0.0791917672592559,0.0175113920122385,source_row:6354,True,source_row:6354,0.2258369591035602,4,0.7948434165160165,0.0365281887610142,0.1058192546428095,0.0175113920122385,False,False,True,True
189,axis_edge_orthogonal,0.5,response_tables/trial_00189_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:6354,True,source_row:6354,0.2705841503638453,4,0.7900414739029884,0.0443817471052366,-0.1949339893864101,0.0167699214071035,source_row:6354,True,source_row:6354,0.2706822551764958,4,0.7835667223914129,0.0365621999180313,-0.2317419024332863,0.0167699214071035,False,False,True,False
190,axis_edge_parallel,1.0,response_tables/trial_00190_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:6354,True,source_row:6354,0.3433966278364551,0,1.2638332683326894,0.0293781568647963,-0.0984858811371612,0.0297359861433506,source_row:6354,True,source_row:6354,0.3406496461596475,0,1.2684691252097196,0.0283010590726838,-0.138159623191291,0.0297359861433506,False,False,True,False
190,axis_edge_orthogonal,1.0,response_tables/trial_00190_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:6354,True,source_row:6354,0.4194185726403816,0,1.2692536500350116,0.0293001507152905,-0.2041547908839243,0.033539842814207,source_row:6354,True,source_row:6354,0.4149913585008562,0,1.2689680277996445,0.0278519369599584,-0.2135807346791106,0.033539842814207,False,False,True,False
191,axis_edge_parallel,2.0,response_tables/trial_00191_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:6354,True,source_row:6354,0.1457415480797408,2,1.2300114938504976,0.0483294404007472,-0.0914985959769401,0.0624887235462665,source_row:6354,True,source_row:6354,0.1785482309846884,2,1.2587189878842082,0.0418664964980144,-0.0549503404090047,0.0624887235462665,False,False,True,True
191,axis_edge_orthogonal,2.0,response_tables/trial_00191_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:6354,True,source_row:6354,0.1405184851812464,2,1.3607102795627952,0.0408703085489241,0.1285246710876917,0.0636172071099281,source_row:6354,True,source_row:6354,0.1762244978219769,2,1.395694996945508,0.0392842193962474,-0.0874024001783894,0.0636172071099281,False,False,True,False
192,axis_edge_parallel,0.5,response_tables/trial_00192_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:6409,True,source_row:6409,1.880878652604565,15,1.0326147661297114,0.0578215409034051,-0.241447490658782,0.0484982952475547,source_row:6409,True,source_row:6409,1.880639103001556,15,1.03249095604275,0.0575952509245108,-0.2403648736847664,0.0484982952475547,False,False,True,True
192,axis_edge_orthogonal,0.5,response_tables/trial_00192_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:6409,True,source_row:6409,0.9240177432779432,3,1.1803654994300246,0.077583749348758,-0.0236474888405086,0.0627623125910759,source_row:6409,True,source_row:6409,0.9252986600235432,3,1.1806078966563405,0.077202010518876,-0.0243510368904319,0.0627623125910759,False,False,True,False
193,axis_edge_parallel,1.0,response_tables/trial_00193_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:6409,True,source_row:6409,1.9172221649737369,15,1.568249932378933,0.16119723776854,-0.858470559502524,0.0576241426169872,source_row:6409,True,source_row:6409,1.9252605543408663,15,1.5717398969733836,0.1589055056282941,-0.8606146630431664,0.0576241426169872,False,False,True,False
193,axis_edge_orthogonal,1.0,response_tables/trial_00193_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:6409,True,source_row:6409,0.8652934410384319,15,1.84683905387044,0.1181337702793931,-0.0087952118442845,0.1226582080125808,source_row:6409,True,source_row:6409,0.865771730514723,15,1.8514786783480872,0.1170676020131158,-0.0090551449240667,0.1226582080125808,False,False,True,False
194,axis_edge_parallel,2.0,response_tables/trial_00194_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:6409,True,source_row:6409,2.350382530454226,6,0.7084872305906629,0.138640776768742,-0.8899405445446394,0.0495489537715911,source_row:6409,True,source_row:6409,2.376309859402568,6,0.7256555220840823,0.1368715460623431,-0.9073605763922064,0.0495489537715911,False,False,True,False
194,axis_edge_orthogonal,2.0,response_tables/trial_00194_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:6409,True,source_row:6409,1.1879816986266292,6,1.3992555836456404,0.1256903670650671,-0.046230023674213,0.1259496062994003,source_row:6409,True,source_row:6409,1.192738348061198,6,1.4089770277954017,0.1243240405804592,-0.0466657523402375,0.1259496062994003,False,False,True,False
195,axis_edge_parallel,0.5,response_tables/trial_00195_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:6479,True,source_row:6479,0.757853392257914,5,1.4158208981382927,0.1245651681640152,0.026616674891486,0.0491322129964828,source_row:6479,True,source_row:6479,0.7597079239270101,5,1.4142672187426228,0.1233506865721662,0.0267988564260565,0.0491322129964828,False,False,True,True
195,axis_edge_orthogonal,0.5,response_tables/trial_00195_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:6479,True,source_row:6479,1.3591277196447322,5,0.909913273958523,0.0980298424539803,-0.8132194664025686,0.0357695147395134,source_row:6479,True,source_row:6479,1.36030935564105,5,0.9078602532416084,0.0961376583638525,-0.815329931462359,0.0357695147395134,False,False,True,False
196,axis_edge_parallel,1.0,response_tables/trial_00196_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:6479,True,source_row:6479,1.43195735310519,15,1.3521109026669365,0.1482789649078458,0.0318802450314641,0.103641889989376,source_row:6479,True,source_row:6479,1.4598481069895115,15,1.3727158029139446,0.1489881477124645,0.0333847354664384,0.103641889989376,False,False,False,True
196,axis_edge_orthogonal,1.0,response_tables/trial_00196_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:6479,True,source_row:6479,1.11696466992737,11,1.0971700890167997,0.1457125786546261,-0.7077143458075208,0.0691540539264679,source_row:6479,True,source_row:6479,1.106603893731517,11,1.057126726900151,0.1434966091039558,-0.7667108347005307,0.0691540539264679,False,False,True,False
197,axis_edge_parallel,2.0,response_tables/trial_00197_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:6479,True,source_row:6479,0.6336660192170029,14,1.4643828312292726,0.2215295181294482,0.0165357133299547,0.1214920058846473,source_row:6479,True,source_row:6479,0.6328906497732305,14,1.4544055744451043,0.2182362513568767,0.011599902368158,0.1214920058846473,False,False,True,False
197,axis_edge_orthogonal,2.0,response_tables/trial_00197_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:6479,True,source_row:6479,1.2638732486550452,14,1.131490919098269,0.1817477043398225,-0.9062055845117284,0.0787858814001083,source_row:6479,True,source_row:6479,1.2666559844816447,14,1.1291596533174015,0.176399601850503,-0.893969309677094,0.0787858814001083,False,False,True,True
198,axis_edge_parallel,0.5,response_tables/trial_00198_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:6778,True,source_row:6778,0.0059549799835281,13,0.4717335209020348,0.0535399657577785,-0.1230119026009257,0.0303118210285902,source_row:6778,True,source_row:6778,0.0058551697285338,13,0.4695655352205108,0.0531622127956797,-0.1213147467270975,0.0303118210285902,False,False,True,True
198,axis_edge_orthogonal,0.5,response_tables/trial_00198_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:6778,False,source_row:6782,-0.004482248605143,13,0.5298146028140991,0.0346047430763748,0.39322303838355,0.0252595208585262,source_row:6778,False,source_row:6782,-0.0059285861051989,13,0.5275291253331602,0.033708374549885,0.4145514645594202,0.0252595208585262,False,False,True,True
199,axis_edge_parallel,1.0,response_tables/trial_00199_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:6778,True,source_row:6778,0.0040423349303182,8,1.4480585434279192,0.0789379351039206,-0.1454743519260455,0.0619808360934257,source_row:6778,True,source_row:6778,0.0036527484611497,8,1.4465713060334906,0.0786939630881539,-0.1478449626178132,0.0619808360934257,False,False,True,False
199,axis_edge_orthogonal,1.0,response_tables/trial_00199_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:6778,True,source_row:6778,0.0051431024725161,8,1.5758275781811335,0.0818832046296396,-0.7243098042730782,0.045269925147295,source_row:6778,True,source_row:6778,0.0044157988282336,8,1.5695209356279065,0.0765716272556145,-0.7259703545424316,0.045269925147295,False,False,True,False
200,axis_edge_parallel,2.0,response_tables/trial_00200_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:6778,False,source_row:6782,-0.029327890711329,14,1.055929797821591,0.1990914133876988,-0.0728121810801925,0.1212828829884529,source_row:6778,False,source_row:6782,-0.0290356252091896,14,1.0664153444583917,0.1975567118534732,-0.079558356861191,0.1212828829884529,False,False,True,False
200,axis_edge_orthogonal,2.0,response_tables/trial_00200_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:6778,False,source_row:6782,-0.0180686433426444,10,1.2203797332726936,0.1540412922157417,-0.6443274368819284,0.0903005897998809,source_row:6778,False,source_row:6782,-0.018880612811472,10,1.2516256352193975,0.1513300398654749,-0.6311341854260162,0.0903005897998809,False,False,True,True
201,axis_edge_parallel,0.5,response_tables/trial_00201_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:6782,True,source_row:6782,0.026473703364104,11,0.6062976420982409,0.0704398598456134,-0.0535457903047345,0.0255324728786945,source_row:6782,True,source_row:6782,0.0263355070125044,11,0.6057955355026934,0.0708624164413958,-0.0692440745079719,0.0255324728786945,False,False,False,False
201,axis_edge_orthogonal,0.5,response_tables/trial_00201_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:6782,True,source_row:6782,0.0111998929058358,11,0.7011431087243523,0.0489349915808858,0.0056084240947676,0.0235077776014804,source_row:6782,True,source_row:6782,0.0110842055538,11,0.7010182145846784,0.0493765816418706,0.0074529969773215,0.0235077776014804,False,False,False,True
202,axis_edge_parallel,1.0,response_tables/trial_00202_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:6782,True,source_row:6782,0.0095246769917594,9,1.0791180661988165,0.1239173747337932,0.340875703624047,0.0480438023805618,source_row:6782,True,source_row:6782,0.0094045876870723,9,1.0878702332140051,0.1233075921296113,0.3471932721689355,0.0480438023805618,False,False,True,True
202,axis_edge_orthogonal,1.0,response_tables/trial_00202_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:6782,True,source_row:6782,0.0022220577964162,9,1.1530873600478913,0.0990648662974723,-0.184639926879611,0.0433174930512905,source_row:6782,True,source_row:6782,0.0016956253514308,9,1.1610485533724957,0.098142852562027,-0.1856336494513525,0.0433174930512905,False,False,True,False
203,axis_edge_parallel,2.0,response_tables/trial_00203_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:6782,False,source_row:6778,-0.0172404339401737,15,1.0125583182166338,0.1622499718292788,-0.0525165659398021,0.0989711731672287,source_row:6782,False,source_row:6778,-0.0168919889273411,15,1.000103161477682,0.1585467574166023,-0.0564121407100277,0.0989711731672287,False,False,True,False
203,axis_edge_orthogonal,2.0,response_tables/trial_00203_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:6782,True,source_row:6782,0.0295428193338693,5,1.1589795735764028,0.1213439849643801,0.3228759231517221,0.0863929986953735,source_row:6782,True,source_row:6782,0.0304967663280422,5,1.1370865182011585,0.1127867488647127,0.3636161375371491,0.0863929986953735,False,False,True,True
204,axis_edge_parallel,0.5,response_tables/trial_00204_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:6806,True,source_row:6806,1.138165630854985,9,1.260514679441428,0.02613831171507,-0.2094787511179281,0.0190552826970815,source_row:6806,True,source_row:6806,1.1370301592365877,9,1.2599872021415877,0.0256252433609267,-0.2238732641938696,0.0190552826970815,False,False,True,False
204,axis_edge_orthogonal,0.5,response_tables/trial_00204_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:6806,True,source_row:6806,1.2058972607770784,9,1.5262897181470407,0.0155094550540256,0.2238859160236035,0.0151182925328612,source_row:6806,True,source_row:6806,1.2043286240927955,9,1.521789559422814,0.0145837789703883,0.2187343328524431,0.0151182925328612,False,False,True,False
205,axis_edge_parallel,1.0,response_tables/trial_00205_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:6806,True,source_row:6806,0.9183631872562046,14,0.6976355865260189,0.0812115883601884,-0.3285751909797839,0.0372765436768531,source_row:6806,True,source_row:6806,0.9047679799839444,14,0.7012032961420687,0.0807381424690378,-0.3269160145425907,0.0372765436768531,False,False,True,True
205,axis_edge_orthogonal,1.0,response_tables/trial_00205_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:6806,True,source_row:6806,0.913410529464386,14,1.2833109951773167,0.0346225386620946,0.2948824328412533,0.0262197647243738,source_row:6806,True,source_row:6806,0.9002039374211108,14,1.286918441224259,0.0338218804701416,0.2813686174855116,0.0262197647243738,False,False,True,False
206,axis_edge_parallel,2.0,response_tables/trial_00206_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:6806,True,source_row:6806,1.2382340772439877,8,0.613217120902732,0.1156075835949082,-0.3057004501391139,0.0650752186775207,source_row:6806,True,source_row:6806,1.2320879748841662,8,0.6315427085007741,0.1146676042578316,-0.3107311516508756,0.0650752186775207,False,False,True,False
206,axis_edge_orthogonal,2.0,response_tables/trial_00206_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:6806,True,source_row:6806,1.152204470055267,8,0.9020129781134756,0.0571970289581266,0.2431540342558392,0.0586182847619056,source_row:6806,True,source_row:6806,1.1329088797984923,8,0.9169652153157132,0.0560931790255902,0.2060095272573396,0.0586182847619056,False,False,True,False
207,axis_edge_parallel,0.5,response_tables/trial_00207_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:6823,True,source_row:6823,0.568779611019977,5,0.5144466763815103,0.0246181376075136,0.0877874785784426,0.0227385275065898,source_row:6823,True,source_row:6823,0.5689412353702892,5,0.51519205484027,0.0244058220349001,0.0824595279570622,0.0227385275065898,False,False,True,False
207,axis_edge_orthogonal,0.5,response_tables/trial_00207_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:6823,True,source_row:6823,0.2499910508304879,13,1.0037266495896802,0.0268690853059491,0.0762354806135747,0.0237498674541711,source_row:6823,True,source_row:6823,0.250882602511183,13,0.9997854174341114,0.0260497433114318,0.078910384559498,0.0237498674541711,False,False,True,True
208,axis_edge_parallel,1.0,response_tables/trial_00208_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:6823,True,source_row:6823,0.5589250594109672,14,0.5825482792644721,0.1063758680438635,-0.3845397201248933,0.0379194542765617,source_row:6823,True,source_row:6823,0.5625113427681754,14,0.5844636772382046,0.1050666539561048,-0.3877971267844928,0.0379194542765617,False,False,True,False
208,axis_edge_orthogonal,1.0,response_tables/trial_00208_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:6823,True,source_row:6823,0.3922219688556652,7,1.0337687465219574,0.0638314010179073,0.1734900116354413,0.0410567484796047,source_row:6823,True,source_row:6823,0.3911541497586768,7,1.017990874271845,0.0604888034776566,0.1664054312341809,0.0410567484796047,False,False,True,False
209,axis_edge_parallel,2.0,response_tables/trial_00209_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:6823,True,source_row:6823,0.4520334715128911,6,0.8507120896448441,0.1442114920941907,-0.1912516156096282,0.0675707533955574,source_row:6823,True,source_row:6823,0.4560524784411655,6,0.8571545122184716,0.1424516766363188,-0.2074825741326858,0.0675707533955574,False,False,True,False
209,axis_edge_orthogonal,2.0,response_tables/trial_00209_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:6823,True,source_row:6823,0.2602294185909386,4,0.8535142189437579,0.0912083415357128,0.1222513986967893,0.0784869417548179,source_row:6823,True,source_row:6823,0.2712349552733712,4,0.8491544057139322,0.0856674849834713,0.1036872226822837,0.0784869417548179,False,False,True,False
210,axis_edge_parallel,0.5,response_tables/trial_00210_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:6852,True,source_row:6852,0.0930152119727267,11,0.4972662216621302,0.0258332703668701,-0.0244431268209194,0.0157539770007133,source_row:6852,True,source_row:6852,0.0929754656949626,11,0.497508566973579,0.0252388435229592,-0.0461908925518831,0.0157539770007133,False,False,True,False
210,axis_edge_orthogonal,0.5,response_tables/trial_00210_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:6852,True,source_row:6852,0.0474527449583774,6,0.6148661114652327,0.0199806600937378,0.0387620718108216,0.0179292876273393,source_row:6852,True,source_row:6852,0.0471014249223458,6,0.6150554716372199,0.0198975758757301,0.0124143264338953,0.0179292876273393,False,False,True,False
211,axis_edge_parallel,1.0,response_tables/trial_00211_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:6852,True,source_row:6852,0.0423943891046292,13,0.7156177167283317,0.0451080538511558,0.1839246583299238,0.0371300242841243,source_row:6852,True,source_row:6852,0.0428186329779691,13,0.7223821054953419,0.0440715501089338,0.1927401888768752,0.0371300242841243,False,False,True,True
211,axis_edge_orthogonal,1.0,response_tables/trial_00211_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:6852,True,source_row:6852,0.0164648693225331,0,0.9054578623707812,0.0316518474776353,-0.1563426596598372,0.0343086458742618,source_row:6852,True,source_row:6852,0.0159517225233116,0,0.9149822577591068,0.0310069646100535,-0.1548509682762391,0.0343086458742618,False,False,True,True
212,axis_edge_parallel,2.0,response_tables/trial_00212_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:6852,True,source_row:6852,0.0087541899185907,0,1.3444330985402075,0.0769912685001152,-0.0570071567629026,0.0667380318045616,source_row:6852,True,source_row:6852,0.0115546376662791,0,1.3170777103156297,0.0663163859633833,-0.121199333242711,0.0667380318045616,False,False,True,False
212,axis_edge_orthogonal,2.0,response_tables/trial_00212_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:6852,True,source_row:6852,0.0022053791780081,11,0.9783736126152576,0.0738512475106639,0.2054802933746937,0.0817876607179641,source_row:6852,True,source_row:6852,0.0091337383116183,11,0.9841671520474052,0.0657820108391988,0.1710959655362425,0.0817876607179641,False,False,True,False
213,axis_edge_parallel,0.5,response_tables/trial_00213_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:7084,True,source_row:7084,0.0001380725014996,14,1.0555576186841336,0.1383194084094876,-0.0245885961381921,0.0964824259281158,source_row:7084,True,source_row:7084,6.606182887480827e-05,14,1.0396388050913856,0.1359237427811345,-0.0221337814653503,0.0964824259281158,False,False,True,True
213,axis_edge_orthogonal,0.5,response_tables/trial_00213_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,source_row:7084,True,source_row:7084,0.2504076163540958,0,1.0646421692006245,0.0474118159475065,0.9586729869672156,0.0516589619219303,source_row:7084,True,source_row:7084,0.251822990578944,0,1.0687695655880134,0.0472017641686474,0.9591628058998586,0.0516589619219303,False,False,True,True
214,axis_edge_parallel,1.0,response_tables/trial_00214_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,source_row:7084,True,source_row:7084,0.1040881011715555,9,1.7008276087724423,0.1664367029879972,0.0302222740930963,0.1136450842022895,source_row:7084,True,source_row:7084,0.1048293175509798,9,1.6997326452808466,0.1658361255349592,0.0296712586031163,0.1136450842022895,False,False,True,False
214,axis_edge_orthogonal,1.0,response_tables/trial_00214_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,source_row:7084,True,source_row:7084,0.3316418342741372,9,1.288689191704634,0.057439612008772,0.9315896190406304,0.0587838478386402,source_row:7084,True,source_row:7084,0.3325528989282702,9,1.2914473274812508,0.0565884111073734,0.9338791657647556,0.0587838478386402,False,False,True,True
215,axis_edge_parallel,2.0,response_tables/trial_00215_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,source_row:7084,True,source_row:7084,0.167733467294056,8,1.0736555269593282,0.2045707261984288,0.0229617718550059,0.1200972720980644,source_row:7084,True,source_row:7084,0.1921980410302239,8,1.0787059642672148,0.2031717294977623,0.0223686846241593,0.1200972720980644,False,False,True,False
215,axis_edge_orthogonal,2.0,response_tables/trial_00215_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,source_row:7084,True,source_row:7084,0.3163169016721667,1,0.8536071424829288,0.0855809428998294,0.8757142422285427,0.0688356235623359,source_row:7084,True,source_row:7084,0.3132430647303863,1,0.8538198346350327,0.0823227385017543,0.8802829719307728,0.0688356235623359,False,False,True,True
216,axis_edge_parallel,0.5,response_tables/trial_00216_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,source_row:7349,False,source_row:10423,-0.0141168404099971,13,1.7470891571480252,0.2326610577473643,0.0131834410168087,0.1065708324313163,source_row:7349,False,source_row:10423,-0.0164063921693013,13,1.7462461830830307,0.2315799527016276,0.0134167533699766,0.1065708324313163,False,False,True,True
