table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,analyzer_posterior_temperature,score_column,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse,axis_label,observer_label,feature_gain_vs_zero
506,506,253,response_tables/trial_00253_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8553,source_row:8553,True,1,0.2493193321628837,0.3129586746879273,1.3747668426073827,3.9069883884536236,0.9767470971134059,0.11937782818345789,-0.11937782818345789,0.34551096680634885,19.15016157058688,0.924280664635093,50.135408319133816,45.6392500829457,1.0,0.0,0.0,along contour,known-eye,0.04878601020145967
507,507,253,response_tables/trial_00253_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8553,source_row:8553,True,1,0.2493193321628837,0.3129586746879273,1.3747668426073827,3.9069883884536236,0.9767470971134059,0.11937782818345789,-0.11937782818345789,0.34551096680634885,19.15016157058688,0.924280664635093,50.135408319133816,45.6392500829457,1.0,0.0,0.0,across contour,known-eye,0.04878601020145967
512,512,256,response_tables/trial_00256_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8627,source_row:8627,True,1,0.308188834631153,0.33505488129484684,1.3610833035829937,3.806781999892808,0.951695499973202,0.08406249452723652,-0.08406249452723652,0.2899353281806764,16.069847018178816,0.9087183114804186,38.11829129344559,32.38455411467768,0.9999999999999999,0.0,0.0,along contour,known-eye,0.026443217534164898
513,513,256,response_tables/trial_00256_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8627,source_row:8627,True,1,0.308188834631153,0.33505488129484684,1.3610833035829937,3.806781999892808,0.951695499973202,0.08406249452723652,-0.08406249452723652,0.2899353281806764,16.069847018178816,0.9087183114804186,38.11829129344559,32.38455411467768,0.9999999999999999,0.0,0.0,across contour,known-eye,0.026443217534164898
518,518,259,response_tables/trial_00259_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8857,source_row:8857,True,1,0.42331436057293104,0.4071057474492168,1.2408927080849133,3.2162057287642685,0.8040514321910671,0.10965159861836139,-0.10965159861836139,0.3311368276383063,18.35346591125519,0.915416004136573,45.18291135298548,38.89138226061874,1.0000000000000002,0.0,0.0,along contour,known-eye,0.3677762981373526
519,519,259,response_tables/trial_00259_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8857,source_row:8857,True,1,0.42331436057293104,0.4071057474492168,1.2408927080849133,3.2162057287642685,0.8040514321910671,0.10965159861836139,-0.10965159861836139,0.3311368276383063,18.35346591125519,0.915416004136573,45.18291135298548,38.89138226061874,1.0000000000000002,0.0,0.0,across contour,known-eye,0.3677762981373526
524,524,262,response_tables/trial_00262_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8859,source_row:8859,True,1,0.0,0.2629856935184287,1.3847822777794334,3.988011873959265,0.9970029684898163,0.015033795061769802,-0.015033795061769802,0.12261237727802933,6.795867746635218,0.9874189348192004,42.637858451997865,41.24869786396045,1.0,0.0,0.0,along contour,known-eye,-0.005623009127663781
525,525,262,response_tables/trial_00262_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8859,source_row:8859,True,1,0.0,0.2629856935184287,1.3847822777794334,3.988011873959265,0.9970029684898163,0.015033795061769802,-0.015033795061769802,0.12261237727802933,6.795867746635218,0.9874189348192004,42.637858451997865,41.24869786396045,1.0,0.0,0.0,across contour,known-eye,-0.005623009127663781
530,530,265,response_tables/trial_00265_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8878,source_row:8878,True,1,0.0,0.261512308111684,1.3850401574397941,3.9900656124749996,0.9975164031187499,0.015226264904925737,-0.015226264904925737,0.12339475233949675,6.8392313740603825,0.9872539849429274,42.637858451997865,41.242187408065895,1.0,0.0,0.0,along contour,known-eye,-0.0034174195099441196
531,531,265,response_tables/trial_00265_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8878,source_row:8878,True,1,0.0,0.261512308111684,1.3850401574397941,3.9900656124749996,0.9975164031187499,0.015226264904925737,-0.015226264904925737,0.12339475233949675,6.8392313740603825,0.9872539849429274,42.637858451997865,41.242187408065895,1.0,0.0,0.0,across contour,known-eye,-0.0034174195099441196
536,536,268,response_tables/trial_00268_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8895,source_row:8895,True,1,0.10574275486902707,0.2761906951318836,1.3843247481754837,3.9840327249049046,0.9960081812262261,0.0035808878459485734,-0.0035808878459485734,0.05984052010091969,3.316698277316467,0.9970488239535408,42.09716160691914,41.22730842650864,1.0000000000000002,0.0,0.0,along contour,known-eye,0.003186036195322761
537,537,268,response_tables/trial_00268_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8895,source_row:8895,True,1,0.10574275486902707,0.2761906951318836,1.3843247481754837,3.9840327249049046,0.9960081812262261,0.0035808878459485734,-0.0035808878459485734,0.05984052010091969,3.316698277316467,0.9970488239535408,42.09716160691914,41.22730842650864,1.0000000000000002,0.0,0.0,across contour,known-eye,0.003186036195322761
542,542,271,response_tables/trial_00271_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8897,source_row:8897,True,1,0.13809218833722525,0.2833043403924897,1.3831818643116676,3.974692549328902,0.9936731373322255,0.00792523515268413,-0.00792523515268413,0.08902378981308384,4.934199265235003,0.9933053789606471,42.25781171839086,41.255966652837515,1.0,0.0,0.0,along contour,known-eye,0.004883468385845857
543,543,271,response_tables/trial_00271_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8897,source_row:8897,True,1,0.13809218833722525,0.2833043403924897,1.3831818643116676,3.974692549328902,0.9936731373322255,0.00792523515268413,-0.00792523515268413,0.08902378981308384,4.934199265235003,0.9933053789606471,42.25781171839086,41.255966652837515,1.0,0.0,0.0,across contour,known-eye,0.004883468385845857
548,548,274,response_tables/trial_00274_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8908,source_row:8908,True,1,0.08348294824270397,0.2714453807786891,1.3847671323467587,3.987730299105597,0.9969325747763993,0.012056780761608278,-0.012056780761608278,0.10980337317955345,6.085920678061835,0.9890908057212165,40.21028603467558,41.16927223491187,1.0,0.0,0.0,along contour,known-eye,0.0030646715734202745
549,549,274,response_tables/trial_00274_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8908,source_row:8908,True,1,0.08348294824270397,0.2714453807786891,1.3847671323467587,3.987730299105597,0.9969325747763993,0.012056780761608278,-0.012056780761608278,0.10980337317955345,6.085920678061835,0.9890908057212165,40.21028603467558,41.16927223491187,1.0,0.0,0.0,across contour,known-eye,0.0030646715734202745
554,554,277,response_tables/trial_00277_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8933,source_row:8933,True,1,1.4810144752507313,0.8034288680532027,0.554803960122288,1.4727913129259005,0.3681978282314751,0.013896034894058579,-0.013896034894058579,0.11788144423130631,6.533652821703029,0.9893300763049784,42.573157498399645,40.06535910440235,1.0000000000000002,0.0,0.0,along contour,known-eye,-0.0028455636142721286
555,555,277,response_tables/trial_00277_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8933,source_row:8933,True,1,1.4810144752507313,0.8034288680532027,0.554803960122288,1.4727913129259005,0.3681978282314751,0.013896034894058579,-0.013896034894058579,0.11788144423130631,6.533652821703029,0.9893300763049784,42.573157498399645,40.06535910440235,1.0000000000000002,0.0,0.0,across contour,known-eye,-0.0028455636142721286
560,560,280,response_tables/trial_00280_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8991,source_row:8991,True,1,1.5498748658747559,0.8226923732836113,0.48267379652475273,1.4137770876910725,0.3534442719227681,0.02187856361160959,-0.02187856361160959,0.1479140412929401,8.19822830951082,0.9924324645990127,50.71401013855102,44.99804645387511,0.9999999999999998,0.0,0.0,along contour,known-eye,0.25613964651972665
561,561,280,response_tables/trial_00280_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:8991,source_row:8991,True,1,1.5498748658747559,0.8226923732836113,0.48267379652475273,1.4137770876910725,0.3534442719227681,0.02187856361160959,-0.02187856361160959,0.1479140412929401,8.19822830951082,0.9924324645990127,50.71401013855102,44.99804645387511,0.9999999999999998,0.0,0.0,across contour,known-eye,0.25613964651972665
566,566,283,response_tables/trial_00283_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9005,source_row:9005,True,1,4.855247029146881,0.9922024781180263,0.0460301753913674,1.0157177611117774,0.25392944027794434,4.688707972418985e-05,-4.688707972418985e-05,0.006847414090311017,0.37952221135621456,0.9999554996741601,40.15353191363851,40.128421134661735,0.9999999999999999,0.0,0.0,along contour,known-eye,-4.449677057782875e-05
567,567,283,response_tables/trial_00283_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9005,source_row:9005,True,1,4.855247029146881,0.9922024781180263,0.0460301753913674,1.0157177611117774,0.25392944027794434,4.688707972418985e-05,-4.688707972418985e-05,0.006847414090311017,0.37952221135621456,0.9999554996741601,40.15353191363851,40.128421134661735,0.9999999999999999,0.0,0.0,across contour,known-eye,-4.449677057782875e-05
572,572,286,response_tables/trial_00286_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9142,source_row:9142,True,1,1.216574880146709,0.6435501749585185,1.0062976490489608,2.149333088963928,0.537333272240982,0.07208771404092514,-0.07208771404092514,0.2684915530159657,14.881312359255215,0.9630543267462537,52.45897851148661,45.844850607683476,0.9999999999999999,0.0,0.0,along contour,known-eye,0.40775385647237283
573,573,286,response_tables/trial_00286_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9142,source_row:9142,True,1,1.216574880146709,0.6435501749585185,1.0062976490489608,2.149333088963928,0.537333272240982,0.07208771404092514,-0.07208771404092514,0.2684915530159657,14.881312359255215,0.9630543267462537,52.45897851148661,45.844850607683476,0.9999999999999999,0.0,0.0,across contour,known-eye,0.40775385647237283
578,578,289,response_tables/trial_00289_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9421,source_row:9421,True,1,1.1901764397117631,0.7247620858480222,0.759904917031972,1.7373649766027326,0.43434124415068315,0.024802727509325457,-0.024802727509325457,0.15748881709291443,8.72891625052319,0.9684540009777214,35.00826643521655,34.202899889263385,0.9999999999999998,0.0,0.0,along contour,known-eye,0.3296062959310637
579,579,289,response_tables/trial_00289_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9421,source_row:9421,True,1,1.1901764397117631,0.7247620858480222,0.759904917031972,1.7373649766027326,0.43434124415068315,0.024802727509325457,-0.024802727509325457,0.15748881709291443,8.72891625052319,0.9684540009777214,35.00826643521655,34.202899889263385,0.9999999999999998,0.0,0.0,across contour,known-eye,0.3296062959310637
584,584,292,response_tables/trial_00292_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9427,source_row:9427,True,1,0.513744001174075,0.4017758091370184,1.324014131103037,3.5271106950548607,0.8817776737637152,0.16870769060911373,-0.16870769060911373,0.4107404175499578,22.765544701394635,0.9271723653506636,57.30745247152712,45.56184651578707,1.0,0.0,0.0,along contour,known-eye,0.04505766787307497
585,585,292,response_tables/trial_00292_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9427,source_row:9427,True,1,0.513744001174075,0.4017758091370184,1.324014131103037,3.5271106950548607,0.8817776737637152,0.16870769060911373,-0.16870769060911373,0.4107404175499578,22.765544701394635,0.9271723653506636,57.30745247152712,45.56184651578707,1.0,0.0,0.0,across contour,known-eye,0.04505766787307497
590,590,295,response_tables/trial_00295_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9762,source_row:9762,True,1,0.7775593144049253,0.6199758431160596,0.9376884926833347,2.1247958461614473,0.5311989615403618,0.07169862125185393,-0.07169862125185393,0.267765982252888,14.841097145618827,0.9455505752669089,44.950948032074244,40.01160775671231,1.0,0.0,0.0,along contour,known-eye,0.38758240866311156
591,591,295,response_tables/trial_00295_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9762,source_row:9762,True,1,0.7775593144049253,0.6199758431160596,0.9376884926833347,2.1247958461614473,0.5311989615403618,0.07169862125185393,-0.07169862125185393,0.267765982252888,14.841097145618827,0.9455505752669089,44.950948032074244,40.01160775671231,1.0,0.0,0.0,across contour,known-eye,0.38758240866311156
596,596,298,response_tables/trial_00298_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9778,source_row:9778,True,1,0.8450778081198678,0.6079590466578114,1.0007179877961168,2.2342867768796815,0.5585716942199204,0.0534106074038087,-0.0534106074038087,0.23110735038896685,12.809269532042032,0.9582648432630206,44.590234038637014,41.47325590914466,1.0,0.0,0.0,along contour,known-eye,0.37955231112552756
597,597,298,response_tables/trial_00298_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9778,source_row:9778,True,1,0.8450778081198678,0.6079590466578114,1.0007179877961168,2.2342867768796815,0.5585716942199204,0.0534106074038087,-0.0534106074038087,0.23110735038896685,12.809269532042032,0.9582648432630206,44.590234038637014,41.47325590914466,1.0,0.0,0.0,across contour,known-eye,0.37955231112552756
602,602,301,response_tables/trial_00301_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9885,source_row:9885,True,1,1.2424977583635268,0.6809717710799649,0.8511151845355452,1.9352149148008275,0.4838037287002069,0.08404743856539108,-0.08404743856539108,0.28990936267287243,16.06840786365847,0.9776727433429165,61.155362403829876,50.143624834298315,1.0,0.0,0.0,along contour,known-eye,-0.008073252694483113
603,603,301,response_tables/trial_00301_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9885,source_row:9885,True,1,1.2424977583635268,0.6809717710799649,0.8511151845355452,1.9352149148008275,0.4838037287002069,0.08404743856539108,-0.08404743856539108,0.28990936267287243,16.06840786365847,0.9776727433429165,61.155362403829876,50.143624834298315,1.0,0.0,0.0,across contour,known-eye,-0.008073252694483113
608,608,304,response_tables/trial_00304_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9961,source_row:9961,True,1,0.0,0.34732546253995406,1.155987534617474,3.0682326933143873,0.7670581733285968,0.08767117109267704,-0.08767117109267704,0.29609317974697935,16.411149795084555,0.9625514575961018,58.78406398711503,52.663494287639075,1.0,0.0,0.0,along contour,known-eye,0.004913695641865279
609,609,304,response_tables/trial_00304_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9961,source_row:9961,True,1,0.0,0.34732546253995406,1.155987534617474,3.0682326933143873,0.7670581733285968,0.08767117109267704,-0.08767117109267704,0.29609317974697935,16.411149795084555,0.9625514575961018,58.78406398711503,52.663494287639075,1.0,0.0,0.0,across contour,known-eye,0.004913695641865279
614,614,307,response_tables/trial_00307_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9967,source_row:9967,True,1,0.0,0.3462818054003889,1.1635443906472667,3.0833311141622874,0.7708327785405719,0.08831889043955636,-0.08831889043955636,0.29718494315755023,16.471661465387065,0.9623460131249443,58.78406398711503,52.5726945807417,1.0,0.0,0.0,along contour,known-eye,0.005148224936301515
615,615,307,response_tables/trial_00307_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9967,source_row:9967,True,1,0.0,0.3462818054003889,1.1635443906472667,3.0833311141622874,0.7708327785405719,0.08831889043955636,-0.08831889043955636,0.29718494315755023,16.471661465387065,0.9623460131249443,58.78406398711503,52.5726945807417,1.0,0.0,0.0,across contour,known-eye,0.005148224936301515
620,620,310,response_tables/trial_00310_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9996,source_row:9996,True,1,1.0003799437579346,0.58828749191998,1.0900409429064433,2.418645196835498,0.6046612992088745,0.06797978026301216,-0.06797978026301216,0.2607293237497696,14.451085944245621,0.9655551034879518,49.31233544246631,40.965526795144285,1.0,0.0,0.0,along contour,known-eye,0.22280285008646383
621,621,310,response_tables/trial_00310_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:9996,source_row:9996,True,1,1.0003799437579346,0.58828749191998,1.0900409429064433,2.418645196835498,0.6046612992088745,0.06797978026301216,-0.06797978026301216,0.2607293237497696,14.451085944245621,0.9655551034879518,49.31233544246631,40.965526795144285,1.0,0.0,0.0,across contour,known-eye,0.22280285008646383
626,626,313,response_tables/trial_00313_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:10001,source_row:10001,True,1,0.8616703303096642,0.5977454237198632,1.027061205230008,2.300907506517656,0.575226876629414,0.07327914761654257,-0.07327914761654257,0.2707012146565703,15.003784238585236,0.9406549180888993,44.196252409360945,41.18067923198226,1.0000000000000002,0.0,0.0,along contour,known-eye,0.13083077478467986
627,627,313,response_tables/trial_00313_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:10001,source_row:10001,True,1,0.8616703303096642,0.5977454237198632,1.027061205230008,2.300907506517656,0.575226876629414,0.07327914761654257,-0.07327914761654257,0.2707012146565703,15.003784238585236,0.9406549180888993,44.196252409360945,41.18067923198226,1.0000000000000002,0.0,0.0,across contour,known-eye,0.13083077478467986
632,632,316,response_tables/trial_00316_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:10041,source_row:10041,True,1,0.0062292630003639715,0.34533641546984417,1.1888368287790334,3.1367459642470856,0.7841864910617714,0.03466761636383991,-0.03466761636383991,0.1861924175788045,10.319831271378238,0.9707891258928283,42.12818480740852,38.81736372102129,1.0000000000000002,0.0,0.0,along contour,known-eye,0.01831926589779609
633,633,316,response_tables/trial_00316_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:10041,source_row:10041,True,1,0.0062292630003639715,0.34533641546984417,1.1888368287790334,3.1367459642470856,0.7841864910617714,0.03466761636383991,-0.03466761636383991,0.1861924175788045,10.319831271378238,0.9707891258928283,42.12818480740852,38.81736372102129,1.0000000000000002,0.0,0.0,across contour,known-eye,0.01831926589779609
638,638,319,response_tables/trial_00319_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:10140,source_row:10140,True,1,0.5398054203731135,0.4386005681686071,1.2815926967086058,3.275169679367377,0.8187924198418443,0.1287999702304019,-0.1287999702304019,0.3588871274236538,19.891543644166852,0.8890793268820542,43.436161389587596,39.19977111970224,1.0000000000000002,0.0,0.0,along contour,known-eye,0.20574767901297175
639,639,319,response_tables/trial_00319_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:10140,source_row:10140,True,1,0.5398054203731135,0.4386005681686071,1.2815926967086058,3.275169679367377,0.8187924198418443,0.1287999702304019,-0.1287999702304019,0.3588871274236538,19.891543644166852,0.8890793268820542,43.436161389587596,39.19977111970224,1.0000000000000002,0.0,0.0,across contour,known-eye,0.20574767901297175
644,644,322,response_tables/trial_00322_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,known,pyramid_local_field,1.0,1.0,candidate_score_raw,0,0,source_row:10161,source_row:10161,True,1,1.3762424851311152,0.6101888941259511,1.0923149490588446,2.3575573474488216,0.5893893368622054,0.08814902513002419,-0.08814902513002419,0.2968990150371405,16.45581372036747,0.9544081181933843,51.35692402856872,43.034161841090004,1.0,0.0,0.0,along contour,known-eye,0.48409713438230284
