trial_id,prior_family,prior_scale,response_cache_path,continuous_joint_correct_all_anchor_logmean,continuous_joint_pred_image_id_all_anchor_logmean,continuous_joint_true_margin_all_anchor_logmean,continuous_joint_score_corr_with_zero_all_anchor_logmean,trajectory_rmse_all_anchor_logmean,nearest_trajectory_distance_all_anchor_logmean,catalog_residual_true_anchor_score_gap_all_anchor_logmean,continuous_joint_correct_top2_logmean,continuous_joint_pred_image_id_top2_logmean,continuous_joint_true_margin_top2_logmean,continuous_joint_score_corr_with_zero_top2_logmean,trajectory_rmse_top2_logmean,nearest_trajectory_distance_top2_logmean,catalog_residual_true_anchor_score_gap_top2_logmean,continuous_joint_correct_top2_shrink0p19,continuous_joint_pred_image_id_top2_shrink0p19,continuous_joint_true_margin_top2_shrink0p19,continuous_joint_score_corr_with_zero_top2_shrink0p19,trajectory_rmse_top2_shrink0p19,nearest_trajectory_distance_top2_shrink0p19,catalog_residual_true_anchor_score_gap_top2_shrink0p19,continuous_joint_correct_top2_a0p85,continuous_joint_pred_image_id_top2_a0p85,continuous_joint_true_margin_top2_a0p85,continuous_joint_score_corr_with_zero_top2_a0p85,trajectory_rmse_top2_a0p85,nearest_trajectory_distance_top2_a0p85,catalog_residual_true_anchor_score_gap_top2_a0p85
172,axis_edge_orthogonal,1.0,response_tables/trial_00172_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:5781,0.1174158479224161,0.8358388551575815,0.1803762183600172,0.1137463226914405,,True,source_row:5781,0.5445624436438266,0.8138360260730083,0.1803762183600172,0.1137463226914405,1.4232319364427894,True,source_row:5781,0.4634045904567756,0.8194815324040621,0.1803762183600172,0.1137463226914405,1.4232319364427894,True,source_row:5781,0.5247823737577164,0.806644596057119,0.2114292526778171,0.1137463226914405,1.4411705270139237
173,axis_edge_parallel,2.0,response_tables/trial_00173_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:5781,1.9667281448921583,0.0366052564885173,0.1345935649007014,0.0737525299191474,,True,source_row:5781,2.097150465688173,0.0467786422510542,0.1345935649007014,0.0737525299191474,0.9389603826422216,True,source_row:5781,2.0996160066763423,0.045119899435216,0.1345935649007014,0.0737525299191474,0.9389603826422216,True,source_row:5781,2.1728431653452844,0.0338867735011104,0.1388467376359415,0.0737525299191474,0.943516024073574
173,axis_edge_orthogonal,2.0,response_tables/trial_00173_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:5781,0.7335597950543615,-0.0390151655172558,0.1455678654714731,0.1153532937169075,,True,source_row:5781,0.9999938073440262,0.2394486559138156,0.1455678654714731,0.1153532937169075,1.2400657545094873,True,source_row:5781,0.9493713450090128,0.1953896793289328,0.1455678654714731,0.1153532937169075,1.2400657545094873,True,source_row:5781,1.055106585896624,0.2339990879055974,0.1553843212790663,0.1153532937169075,1.238938034588955
174,axis_edge_parallel,0.5,response_tables/trial_00174_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:5865,0.0515195074797816,0.92032589886577,0.0302921477626171,0.0179829001426696,,True,source_row:5865,0.1087071410793782,0.9456697260025622,0.0302921477626171,0.0179829001426696,0.7439594457760563,True,source_row:5865,0.0978414906954867,0.941392472187933,0.0302921477626171,0.0179829001426696,0.7439594457760563,True,source_row:5865,0.1134963146475911,0.945902591218716,0.0345063302052483,0.0179829001426696,0.7527245791073369
174,axis_edge_orthogonal,0.5,response_tables/trial_00174_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:5865,0.0045951695941539,0.8897014512813093,0.0197115312569148,0.0170916523784399,,True,source_row:5865,0.0171391105097313,0.8956675692233216,0.0197115312569148,0.0170916523784399,0.8408465660414208,True,source_row:5865,0.0147557617357847,0.8946258951346884,0.0197115312569148,0.0170916523784399,0.8408465660414208,True,source_row:5865,0.017042672917114,0.8947474630614964,0.0222860724930815,0.0170916523784399,0.8478702065125958
175,axis_edge_parallel,1.0,response_tables/trial_00175_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:5865,0.1590028488504344,-0.5353244138416742,0.0338215541516966,0.0407775826752185,,True,source_row:5865,0.04684064837096,-0.9206782565482196,0.0338215541516966,0.0407775826752185,0.8685941137637201,True,source_row:5865,0.0688465611243032,-0.871893713698381,0.0338215541516966,0.0407775826752185,0.8685941137637201,True,source_row:5865,0.0496613853123903,-0.925515195496048,0.038047845661866,0.0407775826752185,0.821876355232348
175,axis_edge_orthogonal,1.0,response_tables/trial_00175_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:5865,0.111215994912925,-0.934872040735068,0.0322051042641649,0.0330650396645069,,True,source_row:5865,0.0162278882793884,-0.9790742895243264,0.0322051042641649,0.0330650396645069,1.311057161089309,True,source_row:5865,0.0342756285397172,-0.972356808270596,0.0322051042641649,0.0330650396645069,1.311057161089309,True,source_row:5865,0.0200393958916151,-0.9768964155062008,0.0377802702138804,0.0330650396645069,1.280726995811392
176,axis_edge_parallel,2.0,response_tables/trial_00176_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,False,source_row:5896,-0.1177078505956501,-0.9973293569456064,0.1144751104384007,0.0779112949967384,,False,source_row:5896,-0.1139431801368004,-0.9955405533598036,0.1144751104384007,0.0779112949967384,1.2976057056672516,False,source_row:5896,-0.1146584675238955,-0.9959381100367756,0.1144751104384007,0.0779112949967384,1.2976057056672516,False,source_row:5896,-0.091032503889096,-0.9964603049643628,0.2047520755617496,0.0779112949967384,1.2948188003404084
176,axis_edge_orthogonal,2.0,response_tables/trial_00176_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,False,source_row:5896,-0.1897833284227772,-0.9988090182027854,0.0819966211197568,0.0697642415761947,,False,source_row:5896,-0.201738024573217,-0.99940228579706,0.0819966211197568,0.0697642415761947,1.4156506910743474,False,source_row:5896,-0.1994666323046203,-0.9993356764341494,0.0819966211197568,0.0697642415761947,1.4156506910743474,False,source_row:5896,-0.1681615805829324,-0.9990509376590238,0.1775687551473062,0.0697642415761947,1.4067636519267808
177,axis_edge_parallel,0.5,response_tables/trial_00177_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:5896,0.0391899397740758,0.9513400346993296,0.0149968095597086,0.0159130450338125,,True,source_row:5896,0.048794746354531,0.9865770742832868,0.0149968095597086,0.0159130450338125,0.8726041472227735,True,source_row:5896,0.0469698331042423,0.983257435451198,0.0149968095597086,0.0159130450338125,0.8726041472227735,True,source_row:5896,0.048879056336716,0.9866106096995492,0.0155908191201432,0.0159130450338125,0.8892711467667596
177,axis_edge_orthogonal,0.5,response_tables/trial_00177_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:5896,0.0649020737263299,0.93414625227135,0.0151328063224881,0.0157329514622688,,True,source_row:5896,0.0638252613427425,0.9858103517267768,0.0151328063224881,0.0157329514622688,1.0105989500222563,True,source_row:5896,0.064029855695594,0.981079805251389,0.0151328063224881,0.0157329514622688,1.0105989500222563,True,source_row:5896,0.0636313154975027,0.985997320671327,0.0154877267733254,0.0157329514622688,1.02304329274898
178,axis_edge_parallel,1.0,response_tables/trial_00178_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,False,source_row:4953,-0.0077158555649816,-0.661312440223601,0.0490458824808465,0.0342075005173683,,False,source_row:5919,-0.0179553269908865,0.1688661072078814,0.0490458824808465,0.0342075005173683,1.188699893817443,False,source_row:5919,-0.0139966262202619,-0.0327818859455654,0.0490458824808465,0.0342075005173683,1.188699893817443,False,source_row:5919,-0.0166244577977181,0.3163721145452179,0.0599409281498613,0.0342075005173683,1.2061707454313364
178,axis_edge_orthogonal,1.0,response_tables/trial_00178_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,False,source_row:4953,-0.0951892979136346,-0.9819174466803362,0.0548211764589222,0.0385659039020538,,True,source_row:5896,0.0382029013728129,-0.1057864741708177,0.0548211764589222,0.0385659039020538,1.4132609058494268,True,source_row:5896,0.0128583835083873,-0.5614280563292705,0.0548211764589222,0.0385659039020538,1.4132609058494268,True,source_row:5896,0.0622898965583544,0.0189748844754207,0.0649485821965592,0.0385659039020538,1.47139564510519
179,axis_edge_parallel,2.0,response_tables/trial_00179_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,False,source_row:4953,-0.0659100602807143,-0.7967818312076522,0.0820352533116418,0.0652914270758628,,False,source_row:4953,-0.141197649951664,-0.7095373954667614,0.0820352533116418,0.0652914270758628,1.109607337845432,False,source_row:4953,-0.126893007914191,-0.7187242358971819,0.0820352533116418,0.0652914270758628,1.109607337845432,False,source_row:4953,-0.0940507617810908,-0.6081832150167937,0.0664840510384052,0.0652914270758628,1.0666791607574737
179,axis_edge_orthogonal,2.0,response_tables/trial_00179_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,False,source_row:4953,-0.0327417789730475,-0.9742038762161126,0.0966054546100011,0.0691908970475196,,False,source_row:4953,-0.3237589864002075,-0.9108214242866982,0.0966054546100011,0.0691908970475196,1.7162130102165063,False,source_row:4953,-0.2684657169890556,-0.9206414413474716,0.0966054546100011,0.0691908970475196,1.7162130102165063,False,source_row:4953,-0.3505291568272923,-0.9064429127316712,0.0883132555630747,0.0691908970475196,1.6758295315886471
180,axis_edge_parallel,0.5,response_tables/trial_00180_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:5919,0.0523900310519138,0.8664889189884577,0.0209306417819464,0.0168459620326757,,True,source_row:5919,0.0328404861793956,0.928436733748175,0.0209306417819464,0.0168459620326757,0.8334212686272622,True,source_row:5919,0.0365548997051803,0.9156568178249138,0.0209306417819464,0.0168459620326757,0.8334212686272622,True,source_row:5919,0.0327041839256878,0.9274191969136708,0.0210182979734834,0.0168459620326757,0.8429859358199963
180,axis_edge_orthogonal,0.5,response_tables/trial_00180_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,False,source_row:5896,-0.0250907322252942,0.8165167229285498,0.0169315474113953,0.019128369167447,,True,source_row:5919,0.0227873709273751,0.9488884009396108,0.0169315474113953,0.019128369167447,1.1021851730348544,True,source_row:5919,0.0136905313283364,0.9184871441713692,0.0169315474113953,0.019128369167447,1.1021851730348544,True,source_row:5919,0.0225314010420447,0.9471900981450913,0.0177857757184204,0.019128369167447,1.1123060408269794
181,axis_edge_parallel,1.0,response_tables/trial_00181_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:5919,0.0792049972536688,-0.792365961751902,0.0545119708584702,0.0306007303297519,,True,source_row:5919,0.0541258305264022,-0.7641506308344673,0.0545119708584702,0.0306007303297519,0.7576588339393879,True,source_row:5919,0.0588908722045857,-0.7715979642481872,0.0545119708584702,0.0306007303297519,0.7576588339393879,True,source_row:5919,0.0501181875422389,-0.7582465828286628,0.0729584812548936,0.0306007303297519,0.7672689054662101
181,axis_edge_orthogonal,1.0,response_tables/trial_00181_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,False,source_row:5896,-0.0256855056451286,-0.8185667367225757,0.0736584431098463,0.0432868190109729,,True,source_row:5919,0.0214528201277062,-0.7420724499953707,0.0736584431098463,0.0432868190109729,1.3038962223080262,True,source_row:5919,0.0124965382308346,-0.7598844643136851,0.0736584431098463,0.0432868190109729,1.3038962223080262,True,source_row:5919,0.021881425263416,-0.7515508492075799,0.0721049914401713,0.0432868190109729,1.3764431209738746
182,axis_edge_parallel,2.0,response_tables/trial_00182_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,False,source_row:5896,-0.0597516560735584,-0.9421704959591856,0.0773840339753623,0.0709339454770088,,False,source_row:5896,-0.107387796488922,-0.9302991395395072,0.0773840339753623,0.0709339454770088,1.0137719658310402,False,source_row:5896,-0.0983369298099887,-0.9328626827158046,0.0773840339753623,0.0709339454770088,1.0137719658310402,False,source_row:5896,-0.1072867981218905,-0.9335826772678344,0.0903119699476245,0.0709339454770088,1.022323268973878
182,axis_edge_orthogonal,2.0,response_tables/trial_00182_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:5919,0.1093408784865346,-0.6958309929654262,0.0785046280563613,0.0765134766697883,,True,source_row:5919,0.1089482593656612,-0.7185013891659658,0.0785046280563613,0.0765134766697883,1.5992179632100942,True,source_row:5919,0.1090228569985924,-0.7149008898133757,0.0785046280563613,0.0765134766697883,1.5992179632100942,True,source_row:5919,0.0920506834843877,-0.7555293034711841,0.0823698605821201,0.0765134766697883,1.5665198329400596
183,axis_edge_parallel,0.5,response_tables/trial_00183_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:6124,0.1982792572659377,0.2137387746542373,0.0281131482058955,0.0170885194092988,,True,source_row:6124,0.1592060709409111,0.1914104530262265,0.0281131482058955,0.0170885194092988,0.4267301387712336,True,source_row:6124,0.1666299763426764,0.1966268309084709,0.0281131482058955,0.0170885194092988,0.4267301387712336,True,source_row:6124,0.1596925871530174,0.1896628136415686,0.0287407997119589,0.0170885194092988,0.4299934232666373
183,axis_edge_orthogonal,0.5,response_tables/trial_00183_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:6124,0.1812167625608935,0.037591940346185,0.0234871018939589,0.0194837488234043,,True,source_row:6124,0.1644090287480821,0.1019854273423378,0.0234871018939589,0.0194837488234043,0.6206471942432472,True,source_row:6124,0.1676024981725277,0.0917600809854735,0.0234871018939589,0.0194837488234043,0.6206471942432472,True,source_row:6124,0.1620926911856486,0.1051047944463503,0.0239616511680923,0.0194837488234043,0.6278847584061964
184,axis_edge_parallel,1.0,response_tables/trial_00184_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:6124,0.0974802458728163,-0.8540188815566252,0.061611841419407,0.0383784361183643,,True,source_row:6124,0.0950670439442546,-0.8072370872072344,0.061611841419407,0.0383784361183643,0.7643663201482696,True,source_row:6124,0.0955255523106188,-0.8159697420327193,0.061611841419407,0.0383784361183643,0.7643663201482696,True,source_row:6124,0.0906755247249861,-0.8051507296300237,0.0663837040665698,0.0383784361183643,0.7799333336019458
184,axis_edge_orthogonal,1.0,response_tables/trial_00184_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:6124,0.1768892258992309,-0.8734906026774736,0.0471678209515693,0.03650464117527,,True,source_row:6124,0.1659609526356007,-0.8783364558083776,0.0471678209515693,0.03650464117527,1.0756522300665097,True,source_row:6124,0.1742566909651941,-0.8949236556853132,0.0471678209515693,0.03650464117527,1.0756522300665097,True,source_row:6124,0.1607202379425416,-0.8733059923268099,0.0477368028304612,0.03650464117527,1.0875255564694155
185,axis_edge_parallel,2.0,response_tables/trial_00185_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,False,source_row:5919,-0.0258076832344045,-0.3179316298805725,0.102085694731109,0.0733315274119377,,False,source_row:5919,-0.1517706489563579,-0.2298348785231958,0.102085694731109,0.0733315274119377,1.4530869014148493,False,source_row:5919,-0.1278376854692169,-0.2398449980144925,0.102085694731109,0.0733315274119377,1.4530869014148493,False,source_row:5919,-0.1065225860903638,-0.2954294265615531,0.1251484744089742,0.0733315274119377,1.4473522516430537
185,axis_edge_orthogonal,2.0,response_tables/trial_00185_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:6124,0.1800111825052113,-0.9110621261411632,0.0863317004839793,0.0814294219017028,,True,source_row:6124,0.1671103875175958,-0.723761891583404,0.0863317004839793,0.0814294219017028,1.396673664136472,True,source_row:6124,0.1695615385652331,-0.752088689916304,0.0863317004839793,0.0814294219017028,1.396673664136472,True,source_row:6124,0.1634092167088852,-0.73650179287293,0.1077096016236413,0.0814294219017028,1.3634307538041526
186,axis_edge_parallel,0.5,response_tables/trial_00186_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:6142,0.1779965312046556,0.6694324755288509,0.0431599361713449,0.0401984527707099,,True,source_row:6142,0.2145790187062743,0.6769242670600635,0.0431599361713449,0.0401984527707099,2.058320137219084,True,source_row:6142,0.2076283460809804,0.6754818374784926,0.0431599361713449,0.0401984527707099,2.058320137219084,True,source_row:6142,0.2159208815905913,0.674001395838961,0.0435383461176103,0.0401984527707099,2.04085659819026
186,axis_edge_orthogonal,0.5,response_tables/trial_00186_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:6142,0.1405216265044941,0.7672843919760437,0.0872047729978154,0.0723728984594345,,True,source_row:6142,0.2153745926230499,0.7505765774102418,0.0872047729978154,0.0723728984594345,1.737722410248125,True,source_row:6142,0.2011525290604936,0.753969335116418,0.0872047729978154,0.0723728984594345,1.737722410248125,True,source_row:6142,0.2169776629300486,0.7463417695218594,0.08633567099154,0.0723728984594345,1.7289464342117071
187,axis_edge_parallel,1.0,response_tables/trial_00187_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:6142,0.1896564932652609,0.6569809423161008,0.095245413228021,0.0699602514505386,,True,source_row:6142,0.110731363558898,0.6399680861311169,0.095245413228021,0.0699602514505386,1.1740626346903582,True,source_row:6142,0.1257271382030467,0.6434020117254221,0.095245413228021,0.0699602514505386,1.1740626346903582,True,source_row:6142,0.1094073748570281,0.6304353903461404,0.103409284373799,0.0699602514505386,1.089344950188547
187,axis_edge_orthogonal,1.0,response_tables/trial_00187_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:6142,0.015687477376673,0.7577613308209573,0.1063921085981021,0.1210371702909469,,True,source_row:6142,0.1788859158610876,0.7263376586290996,0.1063921085981021,0.1210371702909469,1.095782470684867,True,source_row:6142,0.147878212549017,0.7327338428411249,0.1063921085981021,0.1210371702909469,1.095782470684867,True,source_row:6142,0.1461163489824457,0.7258746048152557,0.107606776679955,0.1210371702909469,1.0503278917453829
188,axis_edge_parallel,2.0,response_tables/trial_00188_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:6142,0.184479958483962,0.6528704884337713,0.1698651512499435,0.0944264605641365,,True,source_row:6142,0.2166675648394402,0.6407391638258653,0.1698651512499435,0.0944264605641365,1.7613144283568545,True,source_row:6142,0.2105519196318255,0.643099635786289,0.1698651512499435,0.0944264605641365,1.7613144283568545,True,source_row:6142,0.214979340955324,0.6355055610261853,0.169400544199789,0.0944264605641365,1.7189066390524204
188,axis_edge_orthogonal,2.0,response_tables/trial_00188_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:6142,0.16887402839086,0.7754230350640932,0.1194519017550938,0.1281412541866302,,True,source_row:6142,0.1748582014189423,0.7515094230149933,0.1194519017550938,0.1281412541866302,1.3619573784154682,True,source_row:6142,0.1737212085436112,0.7561625952622723,0.1194519017550938,0.1281412541866302,1.3619573784154682,True,source_row:6142,0.164939236434634,0.7542266467218456,0.1236003249023371,0.1281412541866302,1.336007716144536
189,axis_edge_parallel,0.5,response_tables/trial_00189_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:6354,0.0570828556045057,0.306017204485803,0.042420247534964,0.0175113920122385,,True,source_row:6354,0.2457599680216162,0.9235110982504526,0.042420247534964,0.0175113920122385,0.805672194457884,True,source_row:6354,0.2304751421873447,0.8905611760831497,0.042420247534964,0.0175113920122385,0.805672194457884,True,source_row:6354,0.2445889559676288,0.9224630476581852,0.0448310336820008,0.0175113920122385,0.8107758150174504
189,axis_edge_orthogonal,0.5,response_tables/trial_00189_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:6354,0.2502482295731738,0.8405852919506999,0.0443817471052366,0.0167699214071035,,True,source_row:6354,0.2753543046234199,0.9684141613851932,0.0443817471052366,0.0167699214071035,0.7900414739029884,True,source_row:6354,0.2705841503638453,0.9546674318352046,0.0443817471052366,0.0167699214071035,0.7900414739029884,True,source_row:6354,0.2761715719484527,0.9676379315226494,0.0449553367984252,0.0167699214071035,0.7986114154375628
190,axis_edge_parallel,1.0,response_tables/trial_00190_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:6354,0.226234096429323,0.8499916014584151,0.0293781568647963,0.0297359861433506,,True,source_row:6354,0.368793336794738,0.8986287664882473,0.0293781568647963,0.0297359861433506,1.2638332683326894,True,source_row:6354,0.3433966278364551,0.8942927824958803,0.0293781568647963,0.0297359861433506,1.2638332683326894,True,source_row:6354,0.3657678041134318,0.8997439995137344,0.0299198087947416,0.0297359861433506,1.2759193821310646
190,axis_edge_orthogonal,1.0,response_tables/trial_00190_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:6354,0.3969408513614212,0.7499047151866387,0.0293001507152905,0.033539842814207,,True,source_row:6354,0.4246911245453475,0.8825492124789177,0.0293001507152905,0.033539842814207,1.2692536500350116,True,source_row:6354,0.4194185726403816,0.8635204015026924,0.0293001507152905,0.033539842814207,1.2692536500350116,True,source_row:6354,0.4187622826835309,0.8823835874311051,0.0299409121535584,0.033539842814207,1.2871928079254644
191,axis_edge_parallel,2.0,response_tables/trial_00191_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:6354,0.1701050440429981,0.7037264848382238,0.0483294404007472,0.0624887235462665,,True,source_row:6354,0.14002665396481,0.6129579854503483,0.0483294404007472,0.0624887235462665,1.2300114938504976,True,source_row:6354,0.1457415480797408,0.6294310104947223,0.0483294404007472,0.0624887235462665,1.2300114938504976,True,source_row:6354,0.126419028438022,0.63381350490561,0.051956324606483,0.0624887235462665,1.1807350524236426
191,axis_edge_orthogonal,2.0,response_tables/trial_00191_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:6354,0.1375608124976679,0.4709183404664317,0.0408703085489241,0.0636172071099281,,True,source_row:6354,0.1412122602552017,0.6800102235866874,0.0408703085489241,0.0636172071099281,1.3607102795627952,True,source_row:6354,0.1405184851812464,0.6462211740445658,0.0408703085489241,0.0636172071099281,1.3607102795627952,True,source_row:6354,0.122450513815238,0.593619767929026,0.0461860231173368,0.0636172071099281,1.2865254018934138
192,axis_edge_parallel,0.5,response_tables/trial_00192_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:6409,1.52827650467043,-0.9902862703341844,0.0578215409034051,0.0484982952475547,,True,source_row:6409,1.963587798416313,-0.9906943650665272,0.0578215409034051,0.0484982952475547,1.0326147661297114,True,source_row:6409,1.880878652604565,-0.9906389772972772,0.0578215409034051,0.0484982952475547,1.0326147661297114,True,source_row:6409,1.963544429311014,-0.9907459064950348,0.0573721089172485,0.0484982952475547,1.0313673830370362
192,axis_edge_orthogonal,0.5,response_tables/trial_00192_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:6409,0.7696901259646438,-0.9815912055745686,0.077583749348758,0.0627623125910759,,True,source_row:6409,0.9602180485736652,-0.980685547403852,0.077583749348758,0.0627623125910759,1.1803654994300246,True,source_row:6409,0.9240177432779432,-0.9808508940617948,0.077583749348758,0.0627623125910759,1.1803654994300246,True,source_row:6409,0.960958869936519,-0.9813986198241575,0.0799438086637766,0.0627623125910759,1.174911842321137
193,axis_edge_parallel,1.0,response_tables/trial_00193_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:6409,1.6466177840031833,-0.9932262059678773,0.16119723776854,0.0576241426169872,,True,source_row:6409,1.9806972666829097,-0.9933241878255332,0.16119723776854,0.0576241426169872,1.568249932378933,True,source_row:6409,1.9172221649737369,-0.9933089055707356,0.16119723776854,0.0576241426169872,1.568249932378933,True,source_row:6409,1.9864638246575053,-0.9932827939444946,0.1609684391775746,0.0576241426169872,1.557552118224805
193,axis_edge_orthogonal,1.0,response_tables/trial_00193_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,True,source_row:6409,0.837609136057722,-0.9898054203136328,0.1181337702793931,0.1226582080125808,,True,source_row:6409,0.8687964217096464,-0.9948496259181918,0.1181337702793931,0.1226582080125808,1.84683905387044,True,source_row:6409,0.8652934410384319,-0.994057554769724,0.1181337702793931,0.1226582080125808,1.84683905387044,True,source_row:6409,0.8796309441717085,-0.994706471540712,0.1156672297193212,0.1226582080125808,1.8336048328998231
194,axis_edge_parallel,2.0,response_tables/trial_00194_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,True,source_row:6409,2.6685020062180342,-0.9918131427911412,0.138640776768742,0.0495489537715911,,True,source_row:6409,2.2757619126824693,-0.9940956224350248,0.138640776768742,0.0495489537715911,0.7084872305906629,True,source_row:6409,2.350382530454226,-0.9936418939721462,0.138640776768742,0.0495489537715911,0.7084872305906629,True,source_row:6409,2.22467333595489,-0.994629875584763,0.1320937772301205,0.0495489537715911,0.6886642305254327
194,axis_edge_orthogonal,2.0,response_tables/trial_00194_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,True,source_row:6409,1.3648645870990777,-0.9915846716733344,0.1256903670650671,0.1259496062994003,,True,source_row:6409,1.1464906507133037,-0.992023504718962,0.1256903670650671,0.1259496062994003,1.3992555836456404,True,source_row:6409,1.1879816986266292,-0.9919342044547445,0.1256903670650671,0.1259496062994003,1.3992555836456404,True,source_row:6409,1.156678014204033,-0.9912107336576224,0.1295667802832427,0.1259496062994003,1.3798795106185366
195,axis_edge_parallel,0.5,response_tables/trial_00195_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,True,source_row:6479,0.5125098949591802,-0.9887047211399176,0.1245651681640152,0.0491322129964828,,True,source_row:6479,0.8117486745779843,-0.99607417836288,0.1245651681640152,0.0491322129964828,1.4158208981382927,True,source_row:6479,0.757853392257914,-0.9953506353445962,0.1245651681640152,0.0491322129964828,1.4158208981382927,True,source_row:6479,0.791447024896172,-0.9966836366996432,0.1249240312539456,0.0491322129964828,1.4084262517266666
195,axis_edge_orthogonal,0.5,response_tables/trial_00195_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,True,source_row:6479,1.718917206847948,-0.9936874976807204,0.0980298424539803,0.0357695147395134,,True,source_row:6479,1.2715371842627403,-0.991081669855378,0.0980298424539803,0.0357695147395134,0.909913273958523,True,source_row:6479,1.3591277196447322,-0.991749889264072,0.0980298424539803,0.0357695147395134,0.909913273958523,True,source_row:6479,1.2783235603739058,-0.9918676047501978,0.0973827873767722,0.0357695147395134,0.9040231537886712
196,axis_edge_parallel,1.0,response_tables/trial_00196_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,True,source_row:6479,1.3475703610371284,-0.9885359561707348,0.1482789649078458,0.103641889989376,,True,source_row:6479,1.4517518327261314,-0.9880704003348324,0.1482789649078458,0.103641889989376,1.3521109026669365,True,source_row:6479,1.43195735310519,-0.9881628351244636,0.1482789649078458,0.103641889989376,1.3521109026669365,True,source_row:6479,1.4971280356535317,-0.9884893978959508,0.1575189487977973,0.103641889989376,1.329641016339906
