table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse,run_slug,run_label,n_trajectories,basis_dim,ridge,alpha,process_var,observation_var_floor,trajectory_initial_position,trajectory_initial_position_var,optimizer_max_iter,quadratic_continuation_scales,observation_continuation_scales
29,87.0,43,response_tables/trial_00043_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1918,source_row:1918,True,1.0,0.6590204762113672,0.62969720594737,0.8248811632785098,1.985339729815651,0.49633493245391275,0.05459425719914108,-0.05459425719914108,0.23365414012839805,12.950426947238512,0.9462743073199203,39.83355717057559,36.352169540381844,1.0,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
30,92.0,46,response_tables/trial_00046_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:1945,source_row:10506,False,2.0,-0.12108203241081128,0.2542252933406008,1.3818993768008945,3.964547959806965,0.9911369899517413,0.17855958222827228,-0.17855958222827228,0.4225631103495338,23.420824848951252,0.8242897787057465,40.99625460433092,36.922497570166435,0.5873113786588364,0.47819475425539754,0.6915162718659609,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
31,93.0,46,response_tables/trial_00046_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1945,source_row:1945,True,1.0,0.05516662001156192,0.32553035965294946,1.3442609325561437,3.702839955750343,0.9257099889375857,0.15353220396399073,-0.15353220396399073,0.39183185674979354,21.717525885270163,0.8492597806432813,40.99625460433092,36.58978225113909,1.0,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
32,98.0,49,response_tables/trial_00049_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2122,source_row:2122,True,1.0,0.30922495151844487,0.3377291504912992,1.3643916697515246,3.824529942909338,0.9561324857273344,0.19287904984183513,-0.19287904984183513,0.4391799743178588,24.341824933930436,0.871237533404558,49.57218472284524,42.53688802918074,1.0,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
33,99.0,49,response_tables/trial_00049_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2122,source_row:2122,True,1.0,0.1227920319806799,0.3313772815502517,1.3475292775928522,3.7234324049879626,0.9308581012469906,0.1894819301282559,-0.1894819301282559,0.4352952218072878,24.126510094789968,0.8737077169722464,49.57218472284524,42.54889782298797,1.0,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
34,104.0,52,response_tables/trial_00052_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2309,source_row:2309,True,1.0,0.12629330474015887,0.3577089547539142,1.3236678511500257,3.5601882184309486,0.8900470546077371,0.02868642055208545,-0.02868642055208545,0.1693706602457623,9.38747484342869,0.9185210517238122,23.672621352603883,22.46807093538221,0.9999999999999998,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
35,105.0,52,response_tables/trial_00052_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2309,source_row:2309,True,1.0,0.1255119153826172,0.35078768669147925,1.3327398411304165,3.6163201639461886,0.9040800409865472,0.03042163409786176,-0.03042163409786176,0.17441798673835723,9.6672260731107,0.913591756957252,23.672621352603883,22.518302044024047,0.9999999999999998,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
36,110.0,55,response_tables/trial_00055_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2457,source_row:2457,True,1.0,0.107579645783062,0.39741639853391514,1.2495780100957954,3.1695748606351923,0.7923937151587981,0.05391488578386528,-0.05391488578386528,0.2321957919167901,12.86959708491428,0.9818112085209056,56.760942083396294,48.693549154242255,1.0,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
37,111.0,55,response_tables/trial_00055_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:2457,source_row:2457,True,1.0,0.12482651626169172,0.38751694165647876,1.2754103374716752,3.2923381577660367,0.8230845394415092,0.06473075872421223,-0.06473075872421223,0.2544224021665785,14.101520868359552,0.9774972421795426,56.760942083396294,48.034815156150984,1.0,0.0,0.0,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
38,116.0,58,response_tables/trial_00058_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:2460,source_row:2457,False,2.0,-0.051231804705253126,0.40175990439707704,1.1571374909197203,2.8120069644722014,0.7030017411180504,0.028240954959596425,-0.028240954959596425,0.16805045361318258,9.314301564576928,0.9898920253001985,56.099222241129,50.68906578470216,0.995116867319817,0.010265641896695415,0.1013195040290635,k15_ridge0p1,1.0x k=15 ridge=0.1,,,,,,,,,,,
