table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,optimizer_final_iterations,optimizer_stage_success_fraction,quadratic_continuation_scales,observation_continuation_scales,trajectory_hat_rms,trajectory_hat_temporal_std_mean
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.005914610670759934,2.0528333645559362e-05,0.1281690931666728,1.800372073676819e-05,26.99601606992027,2,True,73,73,1.0,1,1,0.0621858525952358,0.010434691253326146
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.0014520431664142297,9.471641584485766e-06,0.12058949229596128,8.341573459342092e-06,745.2181824332965,2,True,50,50,1.0,1,1,0.18212076165584504,0.020209908303998186
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.002050743055758142,3.171897203561445e-05,0.0974654075796052,2.8686297724010114e-05,193.74626399641156,2,True,51,51,1.0,1,1,0.08073482766442214,0.01564996026599348
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.0008760720551647116,2.749651349718461e-05,0.11381730221975395,2.4388300418956016e-05,133.62580697780146,2,True,50,50,1.0,1,1,0.07091986244813309,0.010189133207888303
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.002625786817584075,3.2460004590061964e-05,0.09561085039368011,2.9433762733601167e-05,22.979692124539312,1,True,76,76,1.0,1,1,0.0659982787508341,0.013116232030794397
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.005302366433310279,2.8155343814670677e-05,0.08506643918092704,2.5897587470951595e-05,255.7846899466557,2,True,62,62,1.0,1,1,0.13664720149896684,0.016341586130853666
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.0015628895348048788,5.1479820685837715e-05,0.08259464864213939,4.730179045741403e-05,127.14533471553432,2,True,77,77,1.0,1,1,0.09727625415703292,0.02130061922587616
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.011053165595590775,3.0493044285359916e-05,0.10456031903591168,2.7609858181052445e-05,130.5257093424447,0,True,40,40,1.0,1,1,0.034815183317374675,0.010842640090050619
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.004830502377476509,3.247579630638409e-05,0.18843475941722276,2.6484159236666055e-05,60.02454060613982,1,True,73,73,1.0,1,1,0.11678409117635233,0.017838164035567552
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.0023374284109725085,1.5389773254123605e-05,0.21473223078799808,1.2113407133932708e-05,771.6000595721463,1,True,55,55,1.0,1,1,0.19681008601004366,0.023225440337838923
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.0035659734798030307,4.502808712682079e-05,0.17489154108410054,3.728601652323129e-05,235.6741309545349,1,True,49,49,1.0,1,1,0.11861036163658722,0.02125049299668357
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.0017196102515907308,4.196412252006145e-05,0.18415395789131594,3.4295237710904444e-05,156.8814966617668,1,True,24,24,1.0,1,1,0.11683400854926727,0.014988171930617439
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.0014223583933181683,5.1304705366042805e-05,0.145707740684888,4.3891642306484005e-05,43.784270963981974,0,True,67,67,1.0,1,1,0.11509334298836578,0.016533350665206347
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.0053923550831839195,3.393860975855384e-05,0.17559710855662292,2.813077916655289e-05,388.16538591826026,0,True,65,65,1.0,1,1,0.15429125571997318,0.01821815970947552
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.0015090426707938809,7.761746081535933e-05,0.14185805108580019,6.670746350275007e-05,178.86297297683004,0,False,80,80,0.0,1,1,0.10109322402919783,0.01868729093010482
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.008231693690656794,4.217324807665483e-05,0.18507328853746574,3.465336223003096e-05,191.23377511084982,0,True,35,35,1.0,1,1,0.09745080564108029,0.012822402635081455
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.0021487194894429518,6.742021258627813e-05,0.2851479165516718,4.829926099726063e-05,76.6964597409629,0,True,78,78,1.0,1,1,0.14731958755255342,0.021444827766996324
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0008350204164323527,3.051760345287406e-05,0.2901152882309016,2.1682085114768803e-05,603.9906378893105,1,True,52,52,1.0,1,1,0.20385662585035916,0.024624400298244142
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.00384145934699176,9.674967637242528e-05,0.2583136438029796,7.2034633046328e-05,201.02044033817245,0,True,65,65,1.0,1,1,0.1408563409719211,0.026669110298618362
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0008259714991161182,9.146431553272848e-05,0.27737442922579947,6.614909048073904e-05,137.74261685441607,0,True,15,15,1.0,1,1,0.12958978614661687,0.01739733484865491
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.0003461002832869653,0.00010009448745695976,0.26238118651982034,7.385713905065758e-05,50.12618834874474,0,True,79,79,1.0,1,1,0.13129342021768234,0.019177542530777195
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.0003507573230505656,7.470413079587373e-05,0.2570397430432799,5.5521674845871e-05,316.8913850358405,0,True,41,41,1.0,1,1,0.17265931937872755,0.021271906318577127
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.0011452859502476542,0.00015313979511782783,0.23514637701990004,0.00011726382773267533,165.117811411192,0,True,67,67,1.0,1,1,0.12785605489228283,0.024681915988918397
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.003113832661785665,9.877693066063233e-05,0.26009931716947865,7.331340411598797e-05,153.73481252681643,0,True,34,34,1.0,1,1,0.1323221087273374,0.01800126021564008
