candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,basis_source,basis_dim,kalman_alpha,kalman_process_var,likelihood_scale,n_trials,known_accuracy,known_median_true_rank,known_median_true_margin,zero_accuracy,zero_median_true_rank,zero_median_true_margin,joint_accuracy,joint_median_true_rank,joint_median_true_margin,best_single_tau_accuracy,best_single_tau_median_true_rank,best_single_tau_median_true_margin,continuous_joint_accuracy,continuous_joint_median_true_rank,continuous_joint_median_true_margin,continuous_minus_zero_accuracy,joint_minus_zero_accuracy,median_trajectory_rmse,median_trajectory_corr_mean,run_label,run_slug,full_cache,continuous_score_mode,observation_model,time_smoothing_sigma,time_shrinkage,trajectory_prior_mean,trajectory_process_model,brownian_cov_floor,brownian_cov_scale,catalog_residual_aggregation,catalog_residual_top_k,catalog_residual_all_anchor_shrinkage,trajectory_initial_position,trajectory_initial_position_var,trajectory_basis_family,trajectory_basis_components,trajectory_basis_smoothing_sigma,trajectory_basis_coeff_prior_var,catalog_residual_anchor_smoothing_sigma,catalog_residual_anchor_smoothing_schedule,catalog_residual_refine_top_k,catalog_gaussian_smoothing_sigma,catalog_gaussian_cov_floor,catalog_gaussian_shrinkage
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.796875,1.0,0.2351539418185098,0.765625,1.0,0.2710917175719487,0.5625,1.0,0.0148985006692612,0.171875,0.40625,0.205742767767254,0.0549593778642092,"No-anchor DCT coarse-to-fine, k=10, AR(1)",noanchor_dct_c2f_k10_ar1_basis2_var0p05,True,coarse_to_fine_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,,,dct,2.0,6.0,0.05,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.4609375,2.0,-0.1112505898004769,0.125,0.34375,0.3158376266632648,0.0469900117056602,"No-anchor DCT coarse-to-fine, k=10, AR(1)",noanchor_dct_c2f_k10_ar1_basis2_var0p05,True,coarse_to_fine_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,logmeanexp,0.0,0.0,,,dct,2.0,6.0,0.05,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.71875,1.0,0.1138937409560014,0.109375,0.171875,0.0584175367987109,0.0009906070202383,"No-anchor DCT coarse-to-fine, k=10, matched Brownian",noanchor_dct_c2f_k10_matched_brownian_basis12_var0p05,True,coarse_to_fine_profile,time_varying,1.5,0.5,zero,matched_brownian,1e-06,1.0,logmeanexp,0.0,0.0,,,dct,12.0,6.0,0.05,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.8046875,1.0,0.2709082706304855,0.875,1.0,0.3008117307535372,0.53125,1.0,0.0,0.140625,0.4140625,0.1723793334314075,0.0110561622084854,"No-anchor DCT coarse-to-fine, k=10, matched Brownian",noanchor_dct_c2f_k10_matched_brownian_basis12_var0p05,True,coarse_to_fine_profile,time_varying,1.5,0.5,zero,matched_brownian,1e-06,1.0,logmeanexp,0.0,0.0,,,dct,12.0,6.0,0.05,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.4140625,2.0,-0.1991327638517646,0.078125,0.40625,0.3165295312872745,0.031326412319586,"No-anchor DCT coarse-to-fine, k=10, matched Brownian",noanchor_dct_c2f_k10_matched_brownian_basis12_var0p05,True,coarse_to_fine_profile,time_varying,1.5,0.5,zero,matched_brownian,1e-06,1.0,logmeanexp,0.0,0.0,,,dct,12.0,6.0,0.05,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.6953125,1.0,0.1119546632783112,0.0859375,0.203125,0.0732608691146528,0.0312650029355283,"No-anchor DCT coarse-to-fine, k=10, matched Brownian",noanchor_dct_c2f_k10_matched_brownian_basis12_var0p05,True,coarse_to_fine_profile,time_varying,1.5,0.5,zero,matched_brownian,1e-06,1.0,logmeanexp,0.0,0.0,,,dct,12.0,6.0,0.05,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.796875,1.0,0.2351539418185098,0.765625,1.0,0.2710917175719487,0.5546875,1.0,0.0110783926695887,0.1640625,0.40625,0.2025438843560383,0.0414003820959973,"No-anchor DCT coarse-to-fine, k=10, matched Brownian",noanchor_dct_c2f_k10_matched_brownian_basis12_var0p05,True,coarse_to_fine_profile,time_varying,1.5,0.5,zero,matched_brownian,1e-06,1.0,logmeanexp,0.0,0.0,,,dct,12.0,6.0,0.05,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.4296875,2.0,-0.1434644015245965,0.09375,0.34375,0.365134239270337,0.0306564630489823,"No-anchor DCT coarse-to-fine, k=10, matched Brownian",noanchor_dct_c2f_k10_matched_brownian_basis12_var0p05,True,coarse_to_fine_profile,time_varying,1.5,0.5,zero,matched_brownian,1e-06,1.0,logmeanexp,0.0,0.0,,,dct,12.0,6.0,0.05,0.0,,0.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.828125,1.0,0.2633680478594442,0.21875,0.171875,0.0334062691247009,0.0325008006058003,"Catalog residual profile, k=10, smooth A(t)",catalog_residual_k10_timevary_smooth,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.8046875,1.0,0.2709082706304855,0.875,1.0,0.3008117307535372,0.8125,1.0,0.2831176022098418,0.421875,0.4140625,0.0611845870524873,0.0496506852521297,"Catalog residual profile, k=10, smooth A(t)",catalog_residual_k10_timevary_smooth,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.7890625,1.0,0.2484441803662775,0.453125,0.40625,0.0982376195495109,-0.0214046391085404,"Catalog residual profile, k=10, smooth A(t)",catalog_residual_k10_timevary_smooth,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.8359375,1.0,0.3263042010166259,0.2265625,0.203125,0.0350520790674706,0.0298578490478588,"Catalog residual profile, k=10, smooth A(t)",catalog_residual_k10_timevary_smooth,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.796875,1.0,0.2351539418185098,0.765625,1.0,0.2710917175719487,0.796875,1.0,0.2723612130760671,0.40625,0.40625,0.0627946341296736,0.0264107648214152,"Catalog residual profile, k=10, smooth A(t)",catalog_residual_k10_timevary_smooth,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.7265625,1.0,0.2214399672677132,0.390625,0.34375,0.1022125564385677,0.0242618625940753,"Catalog residual profile, k=10, smooth A(t)",catalog_residual_k10_timevary_smooth,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837716,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.859375,1.0,0.3398426953094997,0.25,0.171875,0.0334062691247009,0.0325008006058003,"Catalog residual profile, k=10, smooth A(t), top-2 anchors",catalog_residual_k10_timevary_smooth_topk2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.3030029756348539,0.8046875,1.0,0.2709082706304854,0.875,1.0,0.3008117307535372,0.8984375,1.0,0.3160140609014661,0.5078125,0.4140625,0.0611845870524873,0.0496506852521297,"Catalog residual profile, k=10, smooth A(t), top-2 anchors",catalog_residual_k10_timevary_smooth_topk2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.8046875,1.0,0.2505876953457573,0.46875,0.40625,0.0982376195495109,-0.0214046391085403,"Catalog residual profile, k=10, smooth A(t), top-2 anchors",catalog_residual_k10_timevary_smooth_topk2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837716,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.8828125,1.0,0.2972632504171884,0.2734375,0.203125,0.0350520790674706,0.0298578490478587,"Catalog residual profile, k=10, smooth A(t), top-2 anchors",catalog_residual_k10_timevary_smooth_topk2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.3030029756348539,0.796875,1.0,0.2351539418185097,0.765625,1.0,0.2710917175719487,0.875,1.0,0.2777524993161079,0.484375,0.40625,0.0627946341296736,0.0264107648214152,"Catalog residual profile, k=10, smooth A(t), top-2 anchors",catalog_residual_k10_timevary_smooth_topk2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.7265625,1.0,0.1643419676322252,0.390625,0.34375,0.1022125564385677,0.0242618625940752,"Catalog residual profile, k=10, smooth A(t), top-2 anchors",catalog_residual_k10_timevary_smooth_topk2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.85,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837716,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.859375,1.0,0.3383397749439609,0.25,0.171875,0.0365396385718078,0.0136536437368505,"Catalog residual profile, k=10, smooth A(t), top-2 anchors, tuned AR(1)",catalog_residual_k10_timevary_smooth_topk2_a0p85,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.85,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.3030029756348539,0.8046875,1.0,0.2709082706304854,0.875,1.0,0.3008117307535372,0.90625,1.0,0.2988806934004344,0.515625,0.4140625,0.0651103619832687,0.0245740624166155,"Catalog residual profile, k=10, smooth A(t), top-2 anchors, tuned AR(1)",catalog_residual_k10_timevary_smooth_topk2_a0p85,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.85,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.8046875,1.0,0.2436069716127065,0.46875,0.40625,0.1086808699236655,0.00852087575452,"Catalog residual profile, k=10, smooth A(t), top-2 anchors, tuned AR(1)",catalog_residual_k10_timevary_smooth_topk2_a0p85,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.85,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837716,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.8828125,1.0,0.2934520965895615,0.2734375,0.203125,0.0384817518779457,0.0287382385646222,"Catalog residual profile, k=10, smooth A(t), top-2 anchors, tuned AR(1)",catalog_residual_k10_timevary_smooth_topk2_a0p85,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.85,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.3030029756348539,0.796875,1.0,0.2351539418185097,0.765625,1.0,0.2710917175719487,0.8671875,1.0,0.2873576693909001,0.4765625,0.40625,0.0740142186980713,0.0160120896717245,"Catalog residual profile, k=10, smooth A(t), top-2 anchors, tuned AR(1)",catalog_residual_k10_timevary_smooth_topk2_a0p85,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.85,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.75,1.0,0.1684740601446037,0.4140625,0.34375,0.1251301711739759,0.0286973018511541,"Catalog residual profile, k=10, smooth A(t), top-2 anchors, tuned AR(1)",catalog_residual_k10_timevary_smooth_topk2_a0p85,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837716,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.8515625,1.0,0.3235190838842641,0.2421875,0.171875,0.0334062691247009,0.0325008006058003,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors",catalog_residual_k10_timevary_smooth_topk2_shrink0p2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.2,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.3030029756348539,0.8046875,1.0,0.2709082706304854,0.875,1.0,0.3008117307535372,0.9140625,1.0,0.3064535100693035,0.5234375,0.4140625,0.0611845870524873,0.0496506852521297,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors",catalog_residual_k10_timevary_smooth_topk2_shrink0p2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.2,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.8125,1.0,0.2492162297580477,0.4765625,0.40625,0.0982376195495109,-0.0214046391085403,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors",catalog_residual_k10_timevary_smooth_topk2_shrink0p2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.2,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837716,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.8984375,1.0,0.3065307912796982,0.2890625,0.203125,0.0350520790674706,0.0298578490478587,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors",catalog_residual_k10_timevary_smooth_topk2_shrink0p2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.2,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.3030029756348539,0.796875,1.0,0.2351539418185097,0.765625,1.0,0.2710917175719487,0.8828125,1.0,0.2927190632258885,0.4921875,0.40625,0.0627946341296736,0.0264107648214152,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors",catalog_residual_k10_timevary_smooth_topk2_shrink0p2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.2,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.734375,1.0,0.178514633927989,0.3984375,0.34375,0.1022125564385677,0.0242618625940752,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors",catalog_residual_k10_timevary_smooth_topk2_shrink0p2,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.2,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837716,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.8515625,1.0,0.3268794762971936,0.2421875,0.171875,0.0334062691247009,0.0325008006058003,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors, fine scan",catalog_residual_k10_timevary_smooth_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.19,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.3030029756348539,0.8046875,1.0,0.2709082706304854,0.875,1.0,0.3008117307535372,0.9140625,1.0,0.306506336022835,0.5234375,0.4140625,0.0611845870524873,0.0496506852521297,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors, fine scan",catalog_residual_k10_timevary_smooth_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.19,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.8203125,1.0,0.2488982620866693,0.484375,0.40625,0.0982376195495109,-0.0214046391085403,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors, fine scan",catalog_residual_k10_timevary_smooth_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.19,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837716,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.8984375,1.0,0.3052739178450565,0.2890625,0.203125,0.0350520790674706,0.0298578490478587,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors, fine scan",catalog_residual_k10_timevary_smooth_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.19,,,,,,,,,,,,
