latent,run_family,run_slug,run_label,observer_mode,prior_scale,posterior_temperature,n,image_accuracy,mean_feature_cosine,median_feature_cosine,mean_map_feature_cosine,median_map_feature_cosine,mean_feature_rmse,mean_true_mass,median_N_eff_fraction,median_true_margin,analyzer_posterior_temperature
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,continuous_joint,0.5,1.0,256,0.703125,0.8939054324401727,0.9305226138000224,0.9044606745224374,1.0,0.32982638422855365,0.412004919239131,0.7486894118163251,0.10913536906797106,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,continuous_joint,1.0,1.0,256,0.55078125,0.8740417799175915,0.9162524557917351,0.8553357255413533,0.9999999999999999,0.35159848431083207,0.3979709341859141,0.6893803116955743,0.0040657358535440835,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,continuous_joint,2.0,1.0,256,0.42578125,0.8431425593743057,0.9130804510730388,0.7974904536212168,0.9320381963384783,0.38023890137659533,0.3720130301875246,0.5054509093814841,-0.12626719102729567,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,no_anchor,noanchor_dct_ctf,No-anchor DCT CTF,zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,continuous_joint,0.5,1.0,256,0.81640625,0.9179320209324762,0.9345021428786686,0.9545916506525215,1.0,0.30855695573283043,0.42661018257267985,0.8390854358335921,0.1971523316149728,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,continuous_joint,1.0,1.0,256,0.671875,0.9096021965598792,0.9196647680178274,0.9187415465207055,1.0,0.3189895707928885,0.41337336752967113,0.8668455464466004,0.10859805516039955,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,continuous_joint,2.0,1.0,256,0.5859375,0.9017383439335472,0.9173516955950981,0.8767688159678231,0.9999999999999999,0.3279438210512258,0.40648512505126216,0.8350521060073604,0.052086908820371036,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,no_anchor,noanchor_quadratic_poisson,No-anchor quadratic,zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,continuous_joint,0.5,1.0,256,0.81640625,0.9179320209324762,0.9345021428786686,0.9545916506525215,1.0,0.30855695573283043,0.42661018257267985,0.8390854358335921,0.1971523316149728,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,continuous_joint,1.0,1.0,256,0.703125,0.9103620762776532,0.9232570251996759,0.9244441718038235,1.0,0.3188263599411949,0.41585378307010123,0.8595469274122963,0.12089516550190638,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,continuous_joint,2.0,1.0,256,0.60546875,0.9039984307396763,0.9180895695046054,0.8690757932979795,0.9999999999999999,0.325395440429153,0.414069188991828,0.8100181143002118,0.06557956992509162,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned,No-anchor quadratic scale-conditioned,zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,continuous_joint,0.5,1.0,256,0.81640625,0.958019018257051,0.9974646708144654,0.9545916506525215,1.0,0.1435831566314807,0.6841758792650336,0.3123878910861494,1.5772186529202372,0.125
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,continuous_joint,1.0,1.0,256,0.703125,0.9386666534766411,0.9950561873372846,0.9244441718038235,1.0,0.18947519304518037,0.6185413212259978,0.37349466340958365,0.967161324015251,0.125
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,continuous_joint,2.0,1.0,256,0.60546875,0.9108180070094062,0.9493108050117505,0.8690757932979795,0.9999999999999999,0.2907216283624857,0.47598372095667696,0.6178997773923205,0.1311591398501264,0.5
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_calibrated,No-anchor quadratic scale-calibrated,zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,continuous_joint,0.5,1.0,256,0.81640625,0.9179137708659455,0.9345020786784848,0.9545916506525215,1.0,0.3085849298692103,0.4265693326802004,0.8390854810048273,0.1971523316149728,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,continuous_joint,1.0,1.0,256,0.70703125,0.9102893885664762,0.9232584315956098,0.9244519753148857,1.0,0.3188894424674775,0.4160741966788263,0.8595469274122963,0.11530532993575093,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,continuous_joint,2.0,1.0,256,0.60546875,0.9039871863052593,0.9180871784629231,0.8690757932979795,0.9999999999999999,0.3254143455987688,0.4140375624852827,0.8100177921929186,0.06557956992509162,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,no_anchor,noanchor_quadratic_scale_conditioned_iter160,No-anchor quadratic scale-conditioned iter160,zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,continuous_joint,0.5,1.0,256,0.70703125,0.893531455748067,0.9310080383160773,0.9052664532497842,1.0,0.33014193044482454,0.4119963135216757,0.7483120344886738,0.10827928023284983,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,continuous_joint,1.0,1.0,256,0.55078125,0.873825901955279,0.9155132406111867,0.8533037125743257,0.9999999999999999,0.3515796691337754,0.3982622135805396,0.6792266115399789,0.005456717905502728,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,continuous_joint,2.0,1.0,256,0.4296875,0.8426609308822083,0.9107488915212291,0.7994237191118334,0.9339395343424736,0.3803613351596054,0.3717348815890948,0.5027086655843855,-0.15141762362233635,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,no_anchor,noanchor_residual_ctf,No-anchor residual CTF,zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,continuous_joint,0.5,1.0,256,0.6875,0.8849709296096888,0.9244350302723066,0.9006017269487941,1.0,0.343652428779416,0.3990156443604165,0.7658813886983946,0.09723148158812478,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,continuous_joint,1.0,1.0,256,0.4765625,0.856095149808134,0.8948497719420541,0.8253643740265898,0.996482313726933,0.3793335150456027,0.3694395738159358,0.5778739823940231,-0.03035564892567777,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,continuous_joint,2.0,1.0,256,0.328125,0.7863675569123612,0.7985762878467798,0.7392136852158232,0.6622063591400584,0.4576708414938549,0.3003794709475237,0.39880351845740303,-1.4594063584756896,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,pure_continuous,poisson_k10,Poisson k=10,zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
