trial_id,response_cache_path,prior_family,prior_scale,poly_model,degree,include_intercept,n_candidates,n_trajectories,n_timebins,basis_dim,ridge,mean_cv_r2_energy,median_cv_r2_energy,mean_train_r2_energy,median_coef_s2_over_s1,median_coef_s3_over_s1
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,affine_quadratic,2,True,4,16,40,10,0.0001,0.6499225530051169,0.6831567831596554,0.6965423031462934,0.00605602922900828,0.003886567164910089
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,linear,1,False,4,16,40,10,0.0001,-0.0013885362832714299,-9.07730056308731e-05,0.001756859870876759,0.00011127478630481471,
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,quadratic,2,False,4,16,40,10,0.0001,0.3949243797242272,0.39581743260369234,0.402552742373701,0.005355482833934069,2.3917370317816293e-07
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,cubic,3,False,4,16,40,10,0.0001,0.39423867596050044,0.3927499269944812,0.4169357660336712,0.059094126269167144,0.0015156974116406058
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,affine_linear,1,True,4,16,40,10,0.0001,0.7930920946985864,0.8424636165824754,0.8007688177003845,0.28492686698857217,1.569400147825252e-05
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,affine_quadratic,2,True,4,16,40,10,0.0001,0.8046610762941644,0.8460795648961527,0.8127781437049318,0.0569196991507519,0.02451328110670816
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,linear,1,False,4,16,40,10,0.0001,-0.0005499951589273133,-0.000982727024176011,0.0010404593955354313,0.00020003302496058082,
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,quadratic,2,False,4,16,40,10,0.0001,0.3555573732422961,0.35364740554397694,0.3674802260915436,0.003245198958349042,4.004439306283684e-07
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,cubic,3,False,4,16,40,10,0.0001,0.36273231723527116,0.362764925400185,0.3852714595916703,0.03180320168823627,0.0010340641188055528
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,affine_linear,1,True,4,16,40,10,0.0001,0.824346698476297,0.8416886965559791,0.8294768058684157,0.1582298390673902,2.352949651875899e-05
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,affine_quadratic,2,True,4,16,40,10,0.0001,0.8237521884609967,0.8400198599165034,0.8320847057149916,0.11697584745180663,0.033250468734440326
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,linear,1,False,4,16,40,10,0.0001,-0.0007345885883190129,-0.006447406516629006,0.005780241743460396,0.00020211688411027277,
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,quadratic,2,False,4,16,40,10,0.0001,0.25570205152528835,0.2578302780749973,0.33351637042438464,0.006054979285804369,6.793645443319893e-07
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,cubic,3,False,4,16,40,10,0.0001,0.14722639260480533,0.16140764952561132,0.35721702141885336,0.08984033102971602,0.0027967461571980867
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,affine_linear,1,True,4,16,40,10,0.0001,0.4526521847867281,0.4683517874428324,0.4721965276557562,0.3433758844076437,3.946755011416282e-05
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,affine_quadratic,2,True,4,16,40,10,0.0001,0.5233787689596652,0.5131599440288419,0.5784139363552037,0.009584582246882896,0.0028886009392112117
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,linear,1,False,4,16,40,10,0.0001,-0.0006155835471441107,-0.006274570545114488,0.006351438442668028,0.00014373489276720932,
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,axis_edge_orthogonal,0.5,quadratic,2,False,4,16,40,10,0.0001,0.22963164633862154,0.23890943648277602,0.3021771170678333,0.010261636697649835,6.614434887354523e-07
