run_label,run_slug,run_family,run_dirname,table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse,manifest_table_index
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,342,171,response_tables/trial_00171_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:5781,source_row:5781,True,1,0.3944504588166069,0.4129310780870754,1.236977499660904,3.192709730399864,0.798177432599966,0.1934933422832019,-0.1934933422832019,0.4398787813514104,24.380556751107967,0.894403839458101,51.18858505928172,37.401868231177886,1.0,0.0,0.0,342.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,343,171,response_tables/trial_00171_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:5781,source_row:5781,True,1,0.5739434126900846,0.5149441767583491,1.1225217594535082,2.6721081664231363,0.6680270416057841,0.1314918948751742,-0.1314918948751742,0.3626181116204405,20.098335778281125,0.9352880671325772,51.18858505928172,39.17031574973976,1.0,0.0,0.0,343.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,348,174,response_tables/trial_00174_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:5865,source_row:5896,False,2,-0.0464063414514157,0.3087902812585726,1.3506236441531283,3.736438518205038,0.9341096295512596,0.1383276402946592,-0.1383276402946592,0.371924239993388,20.61413376751964,0.9341200057799622,55.22262451902165,45.55372830724853,0.8860657018596735,0.2197772372174966,0.4688040499158435,348.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,349,174,response_tables/trial_00174_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:5865,source_row:5896,False,2,-0.0411466226363472,0.3056320539114344,1.3549486685730106,3.7662469719295,0.9415617429823748,0.1422160936624275,-0.1422160936624275,0.377115491146184,20.901862111567414,0.931966568701082,55.22262451902165,45.460502919321634,0.8860657018596735,0.2197772372174966,0.4688040499158435,349.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,354,177,response_tables/trial_00177_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:5896,source_row:5896,True,1,0.0842312424323381,0.2843670666155745,1.378079760478693,3.937621836521532,0.984405459130383,0.032457895162122,-0.032457895162122,0.1801607481171246,9.985522216591326,0.9851159583101504,53.385960602750224,48.65420615796091,1.0,0.0,0.0,354.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,355,177,response_tables/trial_00177_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:5896,source_row:5896,True,1,0.0829063359392421,0.2846544707808082,1.37757455804632,3.9340339819424814,0.9835084954856204,0.0321219651624329,-0.0321219651624329,0.1792260169797702,9.933714158309265,0.9852850373394492,53.385960602750224,48.67371977536152,1.0,0.0,0.0,355.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,360,180,response_tables/trial_00180_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:5919,source_row:5896,False,2,-0.0281894912282894,0.3069883009925088,1.3479947605687927,3.7309863519475495,0.9327465879868874,0.0609274047303542,-0.0609274047303542,0.2468347721257161,13.680971724685644,0.9712593299901504,52.5133899322861,45.44236533452901,0.9683263395871732,0.0580580029453112,0.2409522835445044,360.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,361,180,response_tables/trial_00180_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:5919,source_row:5896,False,2,-0.027046197613231,0.3076710760435998,1.3471559597630245,3.725937464359721,0.9314843660899302,0.0605879309786312,-0.0605879309786312,0.2461461577571976,13.642804842346576,0.9714115556080316,52.5133899322861,45.470836282325656,0.9683263395871732,0.0580580029453112,0.2409522835445044,361.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,366,183,response_tables/trial_00183_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6124,source_row:6124,True,1,0.1034396463929852,0.2840054887416269,1.3810588346558084,3.9589484496585583,0.9897371124146396,0.1986091327517886,-0.1986091327517886,0.4456558456385247,24.700754154751927,0.8698425333408832,49.98785091712355,42.07160179945222,1.0,0.0,0.0,366.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,367,183,response_tables/trial_00183_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6124,source_row:6124,True,1,0.0992499047497403,0.2796752905296246,1.3818659133914526,3.965402195126859,0.9913505487817148,0.2019901027653289,-0.2019901027653289,0.4494330904209534,24.91011031077724,0.8673627992235889,49.98785091712355,42.08873135555546,1.0,0.0,0.0,367.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,372,186,response_tables/trial_00186_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6142,source_row:6142,True,1,0.0606913113671225,0.5078536880292196,0.7573749098981589,2.05528189096593,0.5138204727414825,0.0550700507172492,-0.0550700507172492,0.2346700890979701,13.006736554700788,0.9520315840821366,42.49409966500136,40.15179046311524,1.0,0.0,0.0,372.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,373,186,response_tables/trial_00186_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:6142,source_row:7084,False,2,-0.0335134659084701,0.4866829560740731,0.7423477159499104,2.039811000578285,0.5099527501445713,0.0603655192673022,-0.0603655192673022,0.2456939544785387,13.617741192619006,0.9472626956188284,42.49409966500136,40.186384080960366,0.801296432922448,0.2330661154973285,0.4827692155650861,373.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,378,189,response_tables/trial_00189_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6354,source_row:6354,True,1,0.3688695321270643,0.3540197865461617,1.3565524605716726,3.762846517970056,0.940711629492514,0.2181073181250285,-0.2181073181250285,0.4670196121417477,25.884854283539777,0.8753233673781756,53.53136636901362,47.00190599368038,1.0000000000000002,0.0,0.0,378.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,379,189,response_tables/trial_00189_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6354,source_row:6354,True,1,0.3686158267835253,0.3519160554613331,1.3580437297099195,3.7738358984907823,0.9434589746226956,0.2190639585732444,-0.2190639585732444,0.4680426888364399,25.941558949627662,0.8747392829682279,53.53136636901362,47.00075862557391,1.0000000000000002,0.0,0.0,379.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,384,192,response_tables/trial_00192_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6409,source_row:6409,True,1,0.7440401272586428,0.4248617492947011,1.3132267044667063,3.4371526443711957,0.8592881610927988,0.2789124041927641,-0.2789124041927641,0.52812158088149,29.271469141130776,0.7906256933586693,45.11840875449142,45.347696970199806,1.0,0.0,0.0,384.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,385,192,response_tables/trial_00192_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6409,source_row:6409,True,1,0.9713065862027292,0.4864961087299636,1.2561887854251537,3.0785464495377037,0.7696366123844258,0.2223449527126492,-0.2223449527126492,0.471534678165508,26.135104643625564,0.8296719530299752,45.11840875449142,44.40758645995789,1.0,0.0,0.0,385.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,390,195,response_tables/trial_00195_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:6479,source_row:3945,False,4,-0.6623228660561153,0.1485595514178787,1.3554778586500436,3.790861691149544,0.947715422787386,0.4672465501848741,-0.4672465501848741,0.6835543505712433,37.88642767757253,0.6810244474223967,37.82671939139412,51.60943583345933,0.6097746574494389,0.650788047026473,0.8067143528080265,390.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,391,195,response_tables/trial_00195_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6479,source_row:6479,True,1,0.160373830894116,0.2821345823428884,1.3836104379926175,3.978065446494818,0.9945163616237044,0.3321850171767352,-0.3321850171767352,0.5763549402726893,31.944833271859952,0.7448112069282434,37.82671939139412,47.75366953677531,1.0,0.0,0.0,391.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,396,198,response_tables/trial_00198_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:6778,source_row:6782,False,2,-0.0352810443218345,0.4087495617258013,1.1292840664715722,2.75427512174642,0.688568780436605,0.020225657806374,-0.020225657806374,0.1422169392385239,7.882462862657899,0.9867980663351864,46.7674582911741,43.96737421256637,0.9866672570868066,0.0188690625054656,0.1373647061856343,396.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,397,198,response_tables/trial_00198_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:6778,source_row:6782,False,2,-0.0325597674824962,0.4094537276084016,1.128737027410142,2.7528766685500043,0.6882191671375011,0.0201743367437914,-0.0201743367437914,0.1420363923217969,7.872455936804426,0.9868313213414412,46.7674582911741,43.97216323338374,0.9866672570868066,0.0188690625054656,0.1373647061856343,397.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,402,201,response_tables/trial_00201_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6782,source_row:6782,True,1,0.0576798112879828,0.4035877676391391,1.2138954331003744,3.0190581016657805,0.7547645254164451,0.0276251881477572,-0.0276251881477572,0.1662082673869059,9.212197240067656,0.9808900098669708,46.32263428538573,43.53050443837276,1.0,0.0,0.0,402.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,403,201,response_tables/trial_00201_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6782,source_row:6782,True,1,0.0537728580157477,0.4078939906191912,1.2008788699923498,2.9680634065490628,0.7420158516372657,0.0255243176316801,-0.0255243176316801,0.1597633175409179,8.854981861332156,0.982396014169278,46.32263428538573,43.62916829453619,1.0,0.0,0.0,403.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,408,204,response_tables/trial_00204_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6806,source_row:6806,True,1,0.9249711995668122,0.5653597967512634,1.1315037172061249,2.550775962173897,0.6376939905434743,0.0721249086469772,-0.0721249086469772,0.2685608099611282,14.885150968784766,0.9604438885376306,46.90713636337373,37.91434325639356,1.0,0.0,0.0,408.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,409,204,response_tables/trial_00204_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6806,source_row:6806,True,1,0.9663744200863108,0.5836348886901577,1.1014312091726437,2.446062275068212,0.6115155687670529,0.0662956799279805,-0.0662956799279805,0.2574794747702825,14.2709610306649,0.9641178847811058,46.90713636337373,38.25322109750351,1.0,0.0,0.0,409.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,414,207,response_tables/trial_00207_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6823,source_row:6823,True,1,0.3097560567918549,0.4243159209600773,1.1623646336848403,2.987592426126725,0.7468981065316812,0.2310425395679233,-0.2310425395679233,0.4806688460550812,26.64137161545292,0.8866279660684616,56.29887007784957,44.27503515633023,1.0,0.0,0.0,414.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,415,207,response_tables/trial_00207_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6823,source_row:6823,True,1,0.2931596198600346,0.4212015157680036,1.1626674490477806,2.9928337312495668,0.7482084328123917,0.2336378181503788,-0.2336378181503788,0.483360960515409,26.79058374425544,0.8850818140688658,56.29887007784957,44.25125558476744,1.0,0.0,0.0,415.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,420,210,response_tables/trial_00210_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6852,source_row:6852,True,1,0.0691608355731432,0.2810777654629522,1.3782652685926595,3.939329840665956,0.984832460166489,0.0692509116740619,-0.0692509116740619,0.2631556795398152,14.585568232424755,0.957712930860708,50.00589240199314,45.49855873301612,0.9999999999999998,0.0,0.0,420.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,421,210,response_tables/trial_00210_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:6852,source_row:6852,True,1,0.0721781030284773,0.2805583332903906,1.3788694360626117,3.943674927751296,0.985918731937824,0.0693068922343028,-0.0693068922343028,0.2632620220128661,14.591462330547213,0.9576804001782137,50.00589240199314,45.493556880336,0.9999999999999998,0.0,0.0,421.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,426,213,response_tables/trial_00213_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:7084,source_row:7084,True,1,0.0027699347076577,0.3675670035607272,1.0879713361628238,2.939808393795525,0.7349520984488812,0.112886554180705,-0.112886554180705,0.3359859434272587,18.622231188639187,0.9009493980200208,42.39652710733535,41.08544444814338,1.0,0.0,0.0,426.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,427,213,response_tables/trial_00213_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:7084,source_row:7084,True,1,0.4189077281216669,0.4529988253241046,1.0656987987247335,2.8089124217181283,0.7022281054295321,0.0899550476575749,-0.0899550476575749,0.2999250700718013,16.623534714496497,0.9210398681267798,42.39652710733535,40.97043836534176,1.0,0.0,0.0,427.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,432,216,response_tables/trial_00216_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:7349,source_row:6852,False,4,-0.3461076644477998,0.2081573472620571,1.3774031956698558,3.930187657169135,0.9825469142922838,0.2286222667602966,-0.2286222667602966,0.4781446086282858,26.501464176298477,0.8467691553747181,49.56536745495736,44.63847071065018,0.707666572872855,0.4717858701103704,0.6868667047618267,432.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,433,216,response_tables/trial_00216_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,2,source_row:7349,source_row:6852,False,4,-0.8411959031818697,0.1577924888281923,1.3370187440137349,3.637775134203091,0.9094437835507728,0.268612033300069,-0.268612033300069,0.5182779498493728,28.725879730615944,0.8205359996274915,49.56536745495736,45.41496626930747,0.707666572872855,0.4717858701103704,0.6868667047618267,433.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,438,219,response_tables/trial_00219_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:7434,source_row:7434,True,1,2.684795566970024,0.9099516066427,0.3750261963175305,1.201441850523133,0.3003604626307832,0.0045201243560178,-0.0045201243560178,0.0672318700916302,3.726368476370367,0.99757843870546,48.44183105769678,46.73246535119477,1.0,0.0,0.0,438.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,439,219,response_tables/trial_00219_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:7434,source_row:7434,True,1,2.7414423285890166,0.9151475192289878,0.3564692916334953,1.1884808623731309,0.2971202155932827,0.0040364916624524,-0.0040364916624524,0.0635333901381979,3.5213779102865383,0.997839788443122,48.44183105769678,46.82963861338517,1.0,0.0,0.0,439.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,444,222,response_tables/trial_00222_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:7530,source_row:7530,True,1,0.9222372613829748,0.5074486303031914,1.2086325571573866,2.8903926857733344,0.7225981714433336,0.1673669254370277,-0.1673669254370277,0.409105029835894,22.674902313847998,0.8977584727460154,51.470421718077006,45.85190064457047,0.9999999999999998,0.0,0.0,444.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,445,222,response_tables/trial_00222_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:7530,source_row:7530,True,1,0.9913321211939206,0.5243193195452107,1.1900760052740458,2.7981745228542247,0.6995436307135562,0.1560133979653782,-0.1560133979653782,0.3949853136072002,21.892308205158315,0.9051430237651732,51.470421718077006,45.86748929461598,0.9999999999999998,0.0,0.0,445.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,450,225,response_tables/trial_00225_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:7543,source_row:7543,True,1,0.0,0.3104234562499325,1.2793785635375774,3.425869610662824,0.856467402665706,0.0045423257024752,-0.0045423257024752,0.0673967781312672,3.735508607673661,0.9963880530815042,43.0002606737845,42.05690696027983,1.0,0.0,0.0,450.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,451,225,response_tables/trial_00225_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:7543,source_row:7543,True,1,0.0,0.3096458464684371,1.282140026338346,3.4365512683633117,0.8591378170908278,0.0047818722629142,-0.0047818722629142,0.0691510828759338,3.832742046064756,0.996193751546218,43.0002606737845,42.03595255579153,1.0,0.0,0.0,451.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,456,228,response_tables/trial_00228_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:7545,source_row:7545,True,1,0.0,0.3077606596732656,1.291764671553959,3.474979131922524,0.868744782980631,0.0057102643191879,-0.0057102643191879,0.07556629089209,4.188308965268133,0.9954381736106428,43.0002606737845,41.96114655978102,1.0,0.0,0.0,456.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,457,228,response_tables/trial_00228_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:7545,source_row:7545,True,1,0.0,0.3053606624517447,1.3005379934512358,3.5118790540270552,0.8779697635067638,0.0066979147892318,-0.0066979147892318,0.0818407892754695,4.536076965012845,0.994630198232522,43.0002606737845,41.89098277910472,1.0,0.0,0.0,457.0
"0.5x k=10, ridge 0.01",scale0p5_k10_ridge0p01,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,462,231,response_tables/trial_00231_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:7546,source_row:7546,True,1,0.0325028368001767,0.3098414185473811,1.3025234057557853,3.5202129064693746,0.8800532266173436,0.0072841410902113,-0.0072841410902113,0.0853471797437465,4.730420851164232,0.99416571669334,43.035823124183615,41.874365750492586,1.0,0.0,0.0,462.0
