table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,trajectory_hat_rms,trajectory_hat_temporal_std_mean
24,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.002014851928551553,5.6178842396919076e-05,0.3739508733184166,3.5241722072256266e-05,113.25412504749221,0,True,63,0.0847724276875967,0.015232220787218198
24,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.0017720413914790178,2.2408850516933794e-05,0.3764910378499535,1.3996922254376991e-05,79.64684327847014,0,True,67,0.09524857030323094,0.022550820046421366
25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.001745991349802245,4.469918139095511e-05,0.299138231918161,3.138274129631207e-05,41.84976220009958,2,True,74,0.07509358119867159,0.02014881889098769
25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.0028701544996699857,8.57620917692259e-05,0.31727454499360963,5.872050003283667e-05,42.60850428788434,0,False,80,0.08374911310643791,0.017945545061018114
25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.0030195872311123972,8.037647326543763e-05,0.3562567287588033,5.189852595701677e-05,97.17536898801721,0,True,63,0.07507735722120698,0.013963410282893439
25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.0018914658763058423,2.585181003440948e-05,0.3109189434374955,1.784775098452006e-05,90.1998783204755,0,False,80,0.08406933098480947,0.021691476826129857
26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.003329592561861716,4.6291062089829136e-05,0.23474591605309603,3.554276724793816e-05,63.02359550175028,1,False,80,0.12294966092674492,0.027541574933582544
26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.0055514073561095945,0.00011009467503042262,0.24606404587590136,8.346769705044764e-05,45.1753028222489,1,False,80,0.11407649562443473,0.025460827056689457
26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.0023205986773194853,8.284280225376271e-05,0.234349379738233,6.35761777237511e-05,91.30401518199686,1,True,59,0.1178414510803618,0.02120285421957928
26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.0018132409075289901,3.787099545248648e-05,0.216078202118125,2.9741827941778235e-05,82.66587330283369,0,True,77,0.1326853895222007,0.02759973791960645
27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.00622718631100605,6.353710809048713e-05,0.2032918859426912,5.0937728283709446e-05,47.45908258686191,1,True,77,0.11546792573812618,0.0275945142019857
27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.005188750486078031,0.00012247758789286052,0.2251922818306813,9.539154331891317e-05,40.05685262985084,1,False,80,0.11392507620890986,0.02560247749297341
27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.004089179623938843,0.00013997342484243472,0.20779045546520303,0.00011134358706889925,70.7842983175218,0,True,62,0.10202240312277562,0.019125100442086637
27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.005927986730818402,3.8609665828038045e-05,0.18483293100419196,3.1661014200011305e-05,92.76779136244132,1,True,65,0.13284207307542667,0.02902085261559142
28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.005070320667049488,9.322390436510425e-05,0.40605496432381294,5.565204893789878e-05,48.6833940982648,0,True,75,0.11807653692141593,0.023953144206876286
28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0006513526297305949,0.00020988847930979515,0.40349569347457126,0.0001252809838966825,31.337445279616013,1,False,80,0.09438431976729517,0.021242776488741493
28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0011087766501214347,0.0001507309868402344,0.43765134875911194,8.485745511463371e-05,75.94702831074198,1,True,55,0.09479140882683906,0.017264391060836062
28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0019536508486072135,7.514314627513698e-05,0.37562969755348674,4.7008988116115075e-05,59.132680623457226,1,True,75,0.12108552095333511,0.02364863298254777
29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.006143099982896194,0.00011807847885187864,0.38302478358235137,7.330179530136667e-05,37.66557501814188,1,False,80,0.1046998277031981,0.021649497702874353
29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.001295290296894236,0.0002436334556523944,0.3852895238146793,0.0001499582770399474,26.408735363030566,1,False,80,0.09337867676361465,0.02099527302556613
29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.00013379127955126524,0.00023152471712982497,0.4278485442110712,0.00013248492928515963,60.63084139385765,1,True,49,0.0818892879048618,0.015471518439858889
29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.0002493409650989875,7.500315614874164e-05,0.3471250139033726,4.897989722265682e-05,62.41723571723379,1,False,80,0.12073611929090412,0.023677988733279125
30,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.0031434400723526768,9.350133474747869e-05,0.297100892461312,6.592924939215833e-05,16.882004281183985,1,True,75,0.05455594913261518,0.012481658577511557
30,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.0031434400723526768,9.350133474747869e-05,0.297100892461312,6.592924939215833e-05,16.882004281183985,1,True,75,0.05455594913261518,0.012481658577511557
30,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.0032235597584675535,2.2929291592610436e-05,0.38552630999467596,1.4135011468273994e-05,179.0559236776553,1,True,74,0.10921127313650308,0.015219529099799095
30,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.0014094275964863234,9.929488833358868e-05,0.38096089972313163,6.155417448831963e-05,35.476796033453,2,True,75,0.04889421663947356,0.008319994787929184
31,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.002910445305829623,0.00011136656444075327,0.2820730833992836,8.018643244727238e-05,15.741521881805191,1,True,77,0.052254759661609584,0.011984373777155402
31,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.002910445305829623,0.00011136656444075327,0.2820730833992836,8.018643244727238e-05,15.741521881805191,1,True,77,0.052254759661609584,0.011984373777155402
31,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.0006150322601735647,6.71996967779164e-05,0.40782611038619676,3.9818395419578303e-05,81.92911111474164,0,True,66,0.0823151343222643,0.010584513538278762
31,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.0009078386189482757,8.86417037118102e-05,0.3822218818437497,5.4810664146888756e-05,40.514882454418334,1,True,40,0.04950877883266952,0.008496328456685187
32,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.0024988783025385874,8.537432392679093e-05,0.4374800085397855,4.8145072643623315e-05,45.174461889678604,1,False,80,0.08196649149040182,0.017129315900236735
32,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.0024988783025385874,8.537432392679093e-05,0.4374800085397855,4.8145072643623315e-05,45.174461889678604,1,False,80,0.08196649149040182,0.017129315900236735
32,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.0013780930983413597,2.2691598127206736e-05,0.4135947317446308,1.3324835550836841e-05,306.88743150278964,1,False,80,0.1361838556035789,0.016815180288967543
32,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.0008736625389199615,0.00011206897682931268,0.40843447352054607,6.635411438408666e-05,55.803919982055874,0,True,56,0.08437913359357367,0.012068655897364755
33,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.0006185053336632551,0.00011552910439403999,0.4097678357598301,6.823119467705271e-05,43.042895520480464,0,True,79,0.0803831621099792,0.015524431578701339
33,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.0006185053336632551,0.00011552910439403999,0.4097678357598301,6.823119467705271e-05,43.042895520480464,0,True,79,0.0803831621099792,0.015524431578701339
33,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.0016511337926461422,7.516421370399284e-05,0.3927324314138304,4.572027959937074e-05,99.16422920880953,1,False,80,0.10160228799603681,0.01354088089486447
33,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.0036770900837319598,9.660351094762764e-05,0.40411982497277055,5.7776566652025484e-05,72.53589904995185,0,True,66,0.08445465993725844,0.01233544311438328
34,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.0006504598289955865,0.00020900480417935304,0.2524510568073809,0.00015634301533747674,37.5921326394749,0,True,72,0.12172595529749572,0.025517177401808235
34,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0006504598289955865,0.00020900480417935304,0.2524510568073809,0.00015634301533747674,37.5921326394749,0,True,72,0.12172595529749572,0.025517177401808235
34,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.005485804581044307,5.179509814684712e-05,0.172400055880516,4.3102069864307985e-05,185.45507762347262,2,True,74,0.23344353278017307,0.0342239160250801
34,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0014399052423831327,0.0002288021008597886,0.17240758393257383,0.00018962792970193547,47.79661389921978,2,True,54,0.13585595307785675,0.02230659095553358
35,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.0007997445667343728,0.0002550104344205312,0.2585516876834628,0.00018922839060146523,35.89633968560406,0,True,69,0.11386181302943432,0.023732723865784455
35,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.0007997445667343728,0.0002550104344205312,0.2585516876834628,0.00018922839060146523,35.89633968560406,0,True,69,0.11386181302943432,0.023732723865784455
35,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.0005598350028367394,0.00017040084590281502,0.16952422432710357,0.00014159304341832175,66.15654564116556,2,True,74,0.1722350327011191,0.026176205145711916
35,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.000973366465716885,0.00019128746715800792,0.15986452720368405,0.00016086396625109378,60.161798252148735,2,True,56,0.14796450169797432,0.024140455533274867
36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.004254666639799454,0.0001071254641537438,0.49914271940478394,5.3883826377055624e-05,11.650711904244034,0,True,76,0.04224750553167444,0.008090501830875915
36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.004254666639799454,0.0001071254641537438,0.49914271940478394,5.3883826377055624e-05,11.650711904244034,0,True,76,0.04224750553167444,0.008090501830875915
36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.005609209597274845,3.6697457580352486e-05,0.4912041140432346,1.8776838665605856e-05,105.93110286072175,0,True,73,0.08417566017643176,0.010031817621732966
36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.004364373221932394,0.00013254536694882205,0.4513087304276614,7.30452825421963e-05,23.003408333338093,1,True,52,0.039920063341090876,0.006099007301537471
37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.004239193490639281,0.00013158920027207046,0.4884318500347147,6.76034277494549e-05,10.369093115208365,0,False,80,0.03907209888392829,0.007500345772725214
37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.004239193490639281,0.00013158920027207046,0.4884318500347147,6.76034277494549e-05,10.369093115208365,0,False,80,0.03907209888392829,0.007500345772725214
37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.001235680149846985,8.816318580783772e-05,0.4812537405261792,4.5790905774420224e-05,47.89614876172971,1,True,63,0.06844614166203883,0.008226126767394551
37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.0037244419999691303,0.0001222353710993699,0.4176665492886922,7.144784882022683e-05,22.1590218789986,1,True,26,0.04344532921448965,0.006527595503347569
38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.005388912876530649,0.00010857292259926005,0.26089621403059216,8.068144341619922e-05,22.500238127336715,0,True,72,0.0916543996289335,0.015581447649465188
38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.005388912876530649,0.00010857292259926005,0.26089621403059216,8.068144341619922e-05,22.500238127336715,0,True,72,0.0916543996289335,0.015581447649465188
38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.0037483716285243718,3.320372231412426e-05,0.2149935842403311,2.616320445698788e-05,146.06110090005683,0,True,70,0.16596911864143069,0.020051206187057337
38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.0031182570010270805,0.00013188538589196017,0.21246741430398597,0.00010418892681749012,33.87287462561613,1,True,55,0.08843499613260009,0.011654373077340378
39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.005869130082021168,0.00013790122654870697,0.24965691410281254,0.00010408411508849035,21.008240471494332,1,True,79,0.08456951435884488,0.01426739211777766
39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.005869130082021168,0.00013790122654870697,0.24965691410281254,0.00010408411508849035,21.008240471494332,1,True,79,0.08456951435884488,0.01426739211777766
39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.0020415957010021524,8.68171978210902e-05,0.20495260396316473,6.916499401331e-05,63.44941686515894,0,True,66,0.1324679685307964,0.01647630688154432
39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.003420604447525344,0.00011642896905209911,0.20495984684780455,9.288342283578656e-05,43.5970135530142,1,True,53,0.09039860502655547,0.011947938377533187
40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.0008050076345036405,0.00017327099941543162,0.24692012191123547,0.0001305920306978087,33.67624583352734,1,True,79,0.11199816726961077,0.020884407873229628
40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0008050076345036405,0.00017327099941543162,0.24692012191123547,0.0001305920306978087,33.67624583352734,1,True,79,0.11199816726961077,0.020884407873229628
40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0021497935698345794,4.105106105420187e-05,0.2310789080528759,3.163303117840668e-05,176.87997118484236,1,True,79,0.1898151776215662,0.024784274397691257
40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0010404789167286488,0.00020624146503979757,0.23959937982370572,0.00015698948216867425,42.986871614326084,0,True,44,0.11636926921532546,0.016373390151331994
41,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.0009680946855571415,0.00022424543401940896,0.24591729679734986,0.00016926346612822514,33.88693110504955,0,True,71,0.10317997113469615,0.019211063980063132
41,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.0009680946855571415,0.00022424543401940896,0.24591729679734986,0.00016926346612822514,33.88693110504955,0,True,71,0.10317997113469615,0.019211063980063132
41,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.0007879424115047051,0.00015368776422380626,0.22352334223487225,0.0001194290647291625,57.061291705051346,1,True,74,0.13500625338012645,0.0183290258956271
41,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.0034190786278857077,0.00017946790861489835,0.24040441070427265,0.00013679073006566585,48.66933803017254,1,True,58,0.11751875831755167,0.016644987956128572
42,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.006503737007777288,8.454416899306662e-05,0.4632960831688858,4.5672226795447635e-05,4.330497291659741,1,True,75,0.024020665853962505,0.006305175823906993
42,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.0008284543331643635,8.03436640602929e-05,0.47396293152570157,4.2298788127071804e-05,16.919816608673557,1,True,65,0.04389365132464818,0.0054814897119578815
42,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.003586171380983716,8.205977856260564e-05,0.47172538006580167,4.350611872993193e-05,27.650345259629894,1,True,75,0.04367932341203338,0.006971589220541681
42,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.006355175085740683,8.477952641423609e-05,0.47130040982600796,4.510958015025085e-05,39.17761204532045,1,False,80,0.0822725423992202,0.025143906999005147
43,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.009582253165830057,8.270998957869793e-05,0.4654099530660708,4.464372468295864e-05,4.6573083252509075,1,True,74,0.022353620953037195,0.006211118764386692
43,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.0015250317347952347,0.00011594528423358785,0.4568113135022105,6.307636009932229e-05,11.846025824223592,1,True,63,0.03886970270277093,0.0048923493938162555
43,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.005591799280609044,0.00010156469246539835,0.4581985868786487,5.5337329138254414e-05,23.017122353524382,1,True,63,0.03895968367834872,0.005376162367994463
43,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.004078596840591198,9.461888889881397e-05,0.4643653364996959,5.088871125302723e-05,34.79417177163508,2,False,80,0.08852512430321863,0.04145500166682527
44,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.016384965614648972,0.00011627815275852489,0.24736871734539623,8.897238471964118e-05,10.088606716142358,1,True,73,0.051462101743502714,0.010637470588714483
44,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.014821429800819241,0.00010160452259059528,0.16735165678317576,8.587360703683513e-05,21.01002610122292,1,True,71,0.08224011681372737,0.011394430716513197
44,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.010610189546970794,0.00010412060287401799,0.2570575965825854,7.818517042243736e-05,32.84131673181909,1,True,75,0.07010257966467705,0.010139563627869481
44,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.016041939513866676,0.00011160897357318502,0.258154369012091,8.414650252817268e-05,41.397284342467294,0,True,77,0.07806840796452041,0.01223857894309038
45,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.023071803480454567,0.00010249926716555332,0.2364796030059665,8.010852940539016e-05,12.255802297038448,1,True,71,0.05160644721608117,0.010669472807283344
45,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.015773974562729554,0.0001757227708091462,0.1634790932821012,0.00014935164054714103,14.148643898000522,0,True,70,0.06888993987312957,0.009513267055084007
45,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.017676050373326868,0.0001149445105410063,0.23177416642072246,8.989228294727601e-05,31.596753791282733,1,True,72,0.06601610048635537,0.010645403734592086
45,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.02157390353570887,0.00011394628262238456,0.25003779093618805,8.733966330098982e-05,43.750595508793964,0,True,72,0.07561161763121628,0.011862475338482411
46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.003581345255159074,0.00020792169359128598,0.38680803469637237,0.00012795415994610018,23.856668326491896,1,True,77,0.08264434296590219,0.019466432329732365
46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0015323288188633377,0.00015208533421497345,0.3754835094301142,9.512556283242212e-05,47.35914506110373,1,False,80,0.1097211013476492,0.017332460034485197
46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0010197183059945658,0.00019108321152477216,0.40510169990930345,0.00011379111259252804,39.257952605476795,0,True,75,0.08969519309377655,0.015957677102962167
46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0031043848001426344,0.0001951084067938952,0.40567543728952027,0.00011631881691612514,37.15279574930898,1,False,80,0.09804589316284529,0.01810494693116821
47,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.006488965132205871,0.00020343624550117818,0.3818991167958542,0.00012656540149727312,26.216636181832115,1,True,79,0.0820330780567344,0.019426166025039902
47,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.001366912618328442,0.00027314558585077233,0.3608390673636267,0.00017482295510118948,31.701161761343144,0,True,70,0.09462015951260301,0.015094454361274323
47,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.00233369522218263,0.00022048880929421074,0.38259717685864647,0.00013644884334310336,38.029143709391164,1,False,80,0.08595273130578279,0.0154509154485178
47,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.0015407822809822003,0.00022427431186893457,0.38271273095900515,0.00013865531514235834,36.26174100796298,0,True,75,0.09690618407528521,0.0179597111440848
48,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.013276176399824147,2.8167033271557255e-05,0.22744716653158825,2.205330493080101e-05,6.613558046026198,1,True,64,0.0272243053488419,0.006776293844290709
48,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.0036389743939294616,4.678166927174871e-05,0.24790978958277599,3.531253690383622e-05,42.008921115308574,0,True,64,0.016756676748307626,0.005178026609055323
48,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.017145549015774697,3.8977412804043386e-05,0.21290511093968034,3.12141053806442e-05,54.81489671164423,0,True,27,0.0090845418184749,0.0015885907317907458
48,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.017145549015774697,3.8977412804043386e-05,0.21290511093968034,3.12141053806442e-05,54.81489671164423,0,True,27,0.0090845418184749,0.0015885907317907458
49,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.010783698839920475,5.2183042628659634e-05,0.22191361340341065,4.104553779889542e-05,3.672959372904093,2,True,76,0.027764169558964703,0.019878094487224333
49,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.007094707528391031,5.5027382692985984e-05,0.22968329449682912,4.269139511081337e-05,35.93373234926863,1,True,47,0.012364990967421639,0.005413938677105742
