run_label,run_slug,run_family,run_dirname,table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_timebins,n_units,observer_mode,latent,posterior_temperature,true_candidate_index_local,pred_candidate_index_local,true_candidate_id,pred_candidate_id,image_correct,true_rank,true_margin,candidate_posterior_true_mass,candidate_posterior_entropy,candidate_posterior_N_eff,candidate_posterior_N_eff_fraction,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm,map_feature_cosine,map_feature_mse,map_feature_rmse,manifest_table_index
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,43,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:966,source_row:966,True,1,1.3401030253824615,0.5686595987409198,1.157376784501971,2.594397335584161,0.6485993338960403,0.078184092776167,-0.078184092776167,0.2796141855774972,15.497791229990971,0.937544177703615,43.20788650402636,36.73257637499341,1.0,0.0,0.0,43.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,44,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:966,source_row:966,True,1,1.7267472579235914,0.7058827784237801,0.9221475610370612,1.8923527853884667,0.4730881963471167,0.0372252822570418,-0.0372252822570418,0.1929385452859065,10.693739621555803,0.9729368807385548,43.20788650402636,38.20788220845402,1.0,0.0,0.0,44.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,45,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:966,source_row:966,True,1,1.854703238713455,0.7250112777332531,0.8830975958445139,1.8112432722672736,0.4528108180668184,0.0325613791947848,-0.0325613791947848,0.1804477187297885,10.00142774239654,0.976635127248822,43.20788650402636,38.48256564929066,1.0,0.0,0.0,45.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:966,source_row:966,True,1,1.895871437368441,0.7404712877442041,0.8513623188606028,1.748717659461298,0.4371794148653244,0.028784630861511,-0.028784630861511,0.1696603396834718,9.40353050755736,0.9795245526083008,43.20788650402636,38.75149458423567,1.0,0.0,0.0,46.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,47,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:966,source_row:966,True,1,2.469041284549121,0.8398330439390758,0.610351566895565,1.3996582762572212,0.3499145690643053,0.0108859425907325,-0.0108859425907325,0.1043357205885526,5.782872611317867,0.9928545949080936,43.20788650402636,40.28053937542198,1.0,0.0,0.0,47.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,48,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1249,source_row:1249,True,1,1.4635288459970184,0.6087451476592892,1.0985226286666467,2.371008561256277,0.5927521403140693,0.0353986909834114,-0.0353986909834114,0.1881453985177724,10.42807646217843,0.9531096867968554,34.41165285343677,32.2531421981605,1.0000000000000002,0.0,0.0,48.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,49,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1249,source_row:1249,True,1,1.479633064465702,0.6111558112704761,1.0948947608880033,2.358221343675695,0.5895553359189237,0.0349366799314863,-0.0349366799314863,0.186913562727498,10.359801192567648,0.9537459014772732,34.41165285343677,32.259394630850785,1.0000000000000002,0.0,0.0,49.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,50,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1249,source_row:1249,True,1,0.8025360997321513,0.4750374391375274,1.2414363884356348,3.06607400966867,0.7665185024171675,0.0642313298517727,-0.0642313298517727,0.2534390061765804,14.047015530163192,0.913657755653529,34.41165285343677,32.72894858550205,1.0000000000000002,0.0,0.0,50.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,51,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1249,source_row:1249,True,1,0.8460620274891539,0.4840664094214476,1.2350064623575585,3.023781822505089,0.7559454556262724,0.0618780311696314,-0.0618780311696314,0.2487529520822446,13.78728804925421,0.9168221030168832,34.41165285343677,32.685068344600694,1.0000000000000002,0.0,0.0,51.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,52,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1249,source_row:1249,True,1,0.2959830734368438,0.3698418157783755,1.2799969461072866,3.395272076524203,0.8488180191310507,0.0960192796749087,-0.0960192796749087,0.3098697785762734,17.174726407175154,0.8722820351811525,34.41165285343677,33.45318341561903,1.0000000000000002,0.0,0.0,52.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,53,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1249,source_row:1249,True,1,0.090548980071901,0.3301259781386122,1.2696098309811672,3.3863435285905403,0.8465858821476351,0.1108348405631216,-0.1108348405631216,0.3329186695923219,18.4522256167084,0.8540938076177825,34.41165285343677,33.87861921547425,1.0000000000000002,0.0,0.0,53.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,54,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1422,source_row:1422,True,1,0.0413974363142415,0.2888231693557231,1.3762962301100845,3.92283572691459,0.9807089317286476,0.0930646394965404,-0.0930646394965404,0.305064975860128,16.90841720958447,0.9352165137740904,47.40472271920179,46.37377168319922,1.0,0.0,0.0,54.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,55,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1422,source_row:1422,True,1,0.0361041123261429,0.2874336220574932,1.3766131670932331,3.925313723727344,0.981328430931836,0.0935490926026195,-0.0935490926026195,0.3058579614831361,16.952368934023568,0.934884279977375,47.40472271920179,46.38045323101703,1.0,0.0,0.0,55.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,56,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1422,source_row:1422,True,1,0.0589422789773834,0.310300610217383,1.3588547412924457,3.801483163480845,0.9503707908702111,0.0758380433797934,-0.0758380433797934,0.2753870791809111,15.26350121245861,0.9472815483370022,47.40472271920179,46.41603734281309,1.0,0.0,0.0,56.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,57,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1422,source_row:1422,True,1,0.0425005563396325,0.2975208085631386,1.367819553517861,3.8635658106997166,0.9658914526749292,0.0840143202477597,-0.0840143202477597,0.2898522386454169,16.06524172868612,0.9415878987818388,47.40472271920179,46.43325427881232,1.0,0.0,0.0,57.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,58,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1422,source_row:1422,True,1,0.0780322579867629,0.3803535753485231,1.2625924794106664,3.25482856625738,0.813707141564345,0.0351760195883144,-0.0351760195883144,0.1875527114928346,10.3952264128927,0.9756769492866468,47.40472271920179,46.52059871485205,1.0,0.0,0.0,58.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,59,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:1422,source_row:1425,False,2,-0.0139968523823199,0.3598627594094183,1.2556865656641312,3.2528335962160324,0.8132083990540081,0.035715077693092,-0.035715077693092,0.1889843318719624,10.47457486837431,0.975334172018721,47.40472271920179,46.7102594684178,0.997847760134049,0.0034831833932446,0.0590185004320228,59.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,60,30,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1425,source_row:1425,True,1,0.0052780829169023,0.2780691865353449,1.3788639298406238,3.942750807346065,0.9856877018365164,0.0815728704361331,-0.0815728704361331,0.285609646959155,15.830093429282122,0.9449502621465894,48.321366402134856,46.429802674942735,1.0,0.0,0.0,60.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,61,30,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1425,source_row:1425,True,1,0.0160682359856991,0.2778613562139634,1.379524819235778,3.9478195718390343,0.9869548929597588,0.082846334244708,-0.082846334244708,0.2878303914542521,15.953179582758514,0.9440838800292862,48.321366402134856,46.44480184032246,1.0,0.0,0.0,61.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,62,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:1425,source_row:1422,False,2,-0.0597593416416657,0.2927733610701068,1.3564288400765054,3.7873868425065766,0.9468467106266442,0.0601475575596083,-0.0601475575596083,0.2452499899278455,13.593134179545086,0.9596194818413633,48.321366402134856,46.45556593559215,0.997847760134049,0.0034831833932446,0.0590185004320228,62.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,63,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,1,source_row:1425,source_row:1422,False,2,-0.0127012744763987,0.2858313850299804,1.3643825092954962,3.84457933966666,0.9611448349166648,0.068816092345579,-0.068816092345579,0.2623282149246989,14.539705488269654,0.9537093307857304,48.321366402134856,46.56747557005927,0.997847760134049,0.0034831833932446,0.0590185004320228,63.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,64,32,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1425,source_row:1425,True,1,0.0473960535468904,0.36129009162801,1.2933119865210183,3.400066405657554,0.8500166014143885,0.0323503853996092,-0.0323503853996092,0.1798621288643311,9.968971057616711,0.9786589269640882,48.321366402134856,46.40529088823793,1.0,0.0,0.0,64.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,65,32,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1425,source_row:1425,True,1,0.0065591841984087,0.3767912201204247,1.2468463922011304,3.175742373037292,0.793935593259323,0.0220388521314929,-0.0220388521314929,0.148454882477785,8.228204770662087,0.9856625966829848,48.321366402134856,46.51997778438221,1.0,0.0,0.0,65.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,66,33,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1446,source_row:1446,True,1,2.0843812915545072,0.810146420799327,0.6681555646243589,1.4894572194303206,0.3723643048575801,0.0117355915954521,-0.0117355915954521,0.1083309355422179,6.004309900498896,0.9850951876298172,34.78821755483096,33.77535211330711,1.0,0.0,0.0,66.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,67,33,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1446,source_row:1446,True,1,2.1337034968078683,0.8167794227516191,0.6557912647914531,1.468810522821962,0.3672026307054905,0.0107923514245432,-0.0107923514245432,0.1038862427106846,5.757960018634805,0.986338980786443,34.78821755483096,33.75236870552854,1.0,0.0,0.0,67.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,68,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1446,source_row:1446,True,1,2.242168457434957,0.8351545082042666,0.6045092106368224,1.4105265072604127,0.3526316268151032,0.0088940951685154,-0.0088940951685154,0.0943085105836975,5.2271082213475655,0.9887706907852584,34.78821755483096,33.854067429274934,1.0,0.0,0.0,68.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,69,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1446,source_row:1446,True,1,2.4437766558020826,0.8631885977938352,0.5309009398217959,1.3281186478621976,0.3320296619655494,0.0060942407433387,-0.0060942407433387,0.0780656181896921,4.326835744922239,0.9923818798858364,34.78821755483096,33.9294461806664,1.0,0.0,0.0,69.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,70,35,response_tables/trial_00035_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1446,source_row:1446,True,1,2.3938612953571123,0.8507990543825648,0.5587100846866997,1.363373478857384,0.340843369714346,0.007394113208848,-0.007394113208848,0.0859890295842906,4.765995780273111,0.9906741884811,34.78821755483096,33.96639518458449,1.0,0.0,0.0,70.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,71,35,response_tables/trial_00035_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1446,source_row:1446,True,1,2.80283283415622,0.8997656479832814,0.4220624505325639,1.228822384724428,0.307205596181107,0.0032710229431267,-0.0032710229431267,0.0571928574485203,3.1699499177882005,0.9959590020561506,34.78821755483096,34.111586898724134,1.0,0.0,0.0,71.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,72,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1523,source_row:1523,True,1,1.3667092059539527,0.7144790456699253,0.8396372876441921,1.8159992364338664,0.4539998091084666,0.0480169583490142,-0.0480169583490142,0.2191277215438845,12.145291105946026,0.9647426489934996,45.11503839776452,40.971962487635686,1.0000000000000002,0.0,0.0,72.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,73,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1523,source_row:1523,True,1,1.4562780301782825,0.7359673852765001,0.7962906400439921,1.733853926970766,0.4334634817426915,0.0413845999225619,-0.0413845999225619,0.2034320523481045,11.275348817757711,0.969926952311658,45.11503839776452,41.198039066024144,1.0000000000000002,0.0,0.0,73.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,74,37,response_tables/trial_00037_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1523,source_row:1523,True,1,0.902925961733672,0.6324980388426483,0.9372840887963184,2.1083799068948283,0.5270949767237071,0.083012930410394,-0.083012930410394,0.2881196459986616,15.969211696910108,0.9359534754446364,45.11503839776452,40.59819130254728,1.0000000000000002,0.0,0.0,74.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,75,37,response_tables/trial_00037_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1523,source_row:1523,True,1,1.140071490020091,0.678313671099757,0.8865971339912062,1.944202531572898,0.4860506328932245,0.0626194388050086,-0.0626194388050086,0.2502387635939097,13.869640082171795,0.9528297954354944,45.11503839776452,40.77825679850896,1.0000000000000002,0.0,0.0,75.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,76,38,response_tables/trial_00038_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,3,source_row:1523,source_row:10803,False,2,-0.6923608098258001,0.2971991581446181,0.9536332338581625,2.2210138524602194,0.5552534631150549,0.3445991841235212,-0.3445991841235212,0.5870257099340038,32.53626735855632,0.7311274497812565,45.11503839776452,43.53196910930227,0.4965630538808819,0.8168373387655666,0.9037905392100356,76.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,77,38,response_tables/trial_00038_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1523,source_row:1523,True,1,0.3402598238463952,0.4636541118448376,1.1232844955792205,2.797230613012001,0.6993076532530004,0.1652366795073054,-0.1652366795073054,0.4064931481677218,22.53013713776377,0.8665935398904393,45.11503839776452,39.97329732776132,1.0000000000000002,0.0,0.0,77.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,78,39,response_tables/trial_00039_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1709,source_row:1709,True,1,0.2394909584431275,0.5483974369242794,0.783494431983376,2.052393347277705,0.5130983368194263,0.1360670518861163,-0.1360670518861163,0.3688726770663779,20.44499898249323,0.9278630548387812,54.78713570327037,50.08608562971042,1.0000000000000002,0.0,0.0,78.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,79,39,response_tables/trial_00039_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1709,source_row:1709,True,1,0.2297881410486297,0.5463368993592239,0.7818649618850758,2.052549501719748,0.513137375429937,0.1375359717910577,-0.1375359717910577,0.3708584255360228,20.5550603341885,0.9270372244914958,54.78713570327037,50.10026709168208,1.0000000000000002,0.0,0.0,79.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,80,40,response_tables/trial_00040_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1709,source_row:1709,True,1,0.1730690309005353,0.5174405600653408,0.8802332288243986,2.1821084154542505,0.5455271038635626,0.1460537720740471,-0.1460537720740471,0.3821698209880618,21.18200150626642,0.922515153698418,54.78713570327037,49.30221921350482,1.0000000000000002,0.0,0.0,80.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,81,40,response_tables/trial_00040_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1709,source_row:1709,True,1,0.0885844248193734,0.4955960453497842,0.893144009729583,2.209242702778733,0.5523106756946833,0.159123589611719,-0.159123589611719,0.3989029827059694,22.10944746680027,0.9151105387232148,54.78713570327037,49.21730254549771,1.0000000000000002,0.0,0.0,81.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,82,41,response_tables/trial_00041_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1709,source_row:1709,True,1,0.4289932686313591,0.5743659421436125,0.8704092190759264,2.121589545657381,0.5303973864143453,0.1102536174544075,-0.1102536174544075,0.332044601604073,18.403779851431064,0.9429366117450068,54.78713570327037,49.2304198633756,1.0000000000000002,0.0,0.0,82.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,83,41,response_tables/trial_00041_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1709,source_row:1709,True,1,0.4058026641993137,0.5594925492196551,0.9137227222852988,2.1983972778897383,0.5495993194724346,0.1138627994538455,-0.1138627994538455,0.3374356226806019,18.702580568526194,0.9413311130512502,54.78713570327037,48.759716896703445,1.0000000000000002,0.0,0.0,83.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,84,42,response_tables/trial_00042_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1918,source_row:1918,True,1,0.5429697868681842,0.5858222242078088,0.922616804952652,2.165260359109602,0.5413150897774005,0.064824503869675,-0.064824503869675,0.2546065668235504,14.111728309730236,0.9356594614086802,39.83355717057559,36.03389426132444,1.0,0.0,0.0,84.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,85,42,response_tables/trial_00042_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1918,source_row:1918,True,1,0.6500860963942614,0.6141951134927174,0.886532824155773,2.073825872148124,0.5184564680370309,0.0567049248744664,-0.0567049248744664,0.2381279590356127,13.19839116007557,0.944224081251227,39.83355717057559,36.15130857949235,1.0,0.0,0.0,85.0
standard compact basis,standard_basis,no_anchor,continuous_joint_quadratic_poisson_scale_conditioned_full,86,43,response_tables/trial_00043_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,40,756,continuous_joint,pyramid_local_field,1.0,0,0,source_row:1918,source_row:1918,True,1,0.4261965218872774,0.5742236130268635,0.8722227634278145,2.120179455777731,0.5300448639444327,0.0722724666003738,-0.0722724666003738,0.2688353894121341,14.900369706700175,0.9275963395075,39.83355717057559,36.19350587284625,1.0,0.0,0.0,86.0
