table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,optimizer_final_iterations,optimizer_stage_success_fraction,quadratic_continuation_scales,observation_continuation_scales,trajectory_hat_rms,trajectory_hat_temporal_std_mean
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.004487884429494549,6.104129042210837e-05,0.37376511965501336,3.839851329351833e-05,30.03424695613542,0,True,73,73,1.0,1,1,0.07341782242630988,0.01066868481846768
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.0021813946660890204,2.8802386256889523e-05,0.42935678921407106,1.6471817707215262e-05,513.0308908595207,1,True,63,63,1.0,1,1,0.11942156453332689,0.013539555760595493
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.003444001189197743,8.676476912616357e-05,0.41281968174253814,5.1122631151516666e-05,147.5278184297197,1,True,47,47,1.0,1,1,0.07057650461068306,0.012271585102351873
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.00153627180707816,7.91741769676978e-05,0.3685885539054444,5.006840024424106e-05,91.31096214524548,1,True,16,16,1.0,1,1,0.07052201984210485,0.008902067411816683
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.001250024525073834,9.71580398360371e-05,0.29097891758526284,6.897331690755131e-05,18.779320265141408,0,True,73,73,1.0,1,1,0.0712981771892951,0.009886988207658095
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.005081095448648321,6.255777006377352e-05,0.350655035303885,4.082902918790811e-05,231.9338707096307,0,True,67,67,1.0,1,1,0.09746378143091657,0.011085216661820694
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.001421256910078994,0.00014978686656686731,0.33758659168443383,9.936204780050359e-05,96.1665605135885,1,True,74,74,1.0,1,1,0.06068060106887795,0.010704075903613297
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.007659332614127767,7.959687414115549e-05,0.36365343488523183,5.1042146228902925e-05,105.27374836293704,1,True,13,13,1.0,1,1,0.06289552094234986,0.008095839286079695
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.001814038773128468,0.00012765421585281346,0.40128880280212775,7.656690373270308e-05,38.56337813545619,1,True,79,79,1.0,1,1,0.10411537315377221,0.014847150790781062
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0007703334050723765,5.7228339469355385e-05,0.4065911865139513,3.39859815591862e-05,353.30747991111144,1,True,61,61,1.0,1,1,0.14636414808580614,0.017487441679477467
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0037654566066439576,0.0001873119393617105,0.39735174849707466,0.00011330987616375562,107.15914607708145,0,True,67,67,1.0,1,1,0.10010483832183126,0.01854006265775473
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0006775798506575281,0.00017429397105778822,0.38580368196477544,0.00010712329986895867,73.72628443541977,1,True,35,35,1.0,1,1,0.09195160102458744,0.012410447492909421
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.00018327535159223807,0.00019083830900121682,0.36879650586249135,0.00012047988845077722,25.056805149623816,1,False,80,80,0.0,1,1,0.0929747576683055,0.013619577916301681
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.00021005257603512462,0.00013942577531698462,0.36013387303774214,8.923257438290429e-05,176.15641778556494,0,True,43,43,1.0,1,1,0.12843494194809016,0.015719171493855506
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.0010224164738640296,0.00029758450403127146,0.363254249288924,0.00018967959996713752,85.10073487101046,0,False,80,80,0.0,1,1,0.09066815715215641,0.017049094371354004
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.002746074911637253,0.0001884272647548902,0.36018599554102537,0.00012089037684298461,74.49996845776654,1,True,18,18,1.0,1,1,0.09525272308097522,0.012903602837386896
18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.0008540332997071243,6.782583645295456e-05,0.29182004777473247,4.807395437677853e-05,7.252613969948776,1,True,66,66,1.0,1,1,0.03869483422726903,0.008368044069156026
18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.0012403225068173818,0.0001012105336538385,0.30332928609856624,7.059797899725086e-05,10.970751512081334,0,True,63,63,1.0,1,1,0.048655100472913854,0.008276999616087367
18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.0005450731410540088,8.36333731694406e-05,0.3258512697639657,5.641208103773943e-05,25.743811235502548,0,True,70,70,1.0,1,1,0.06900787789197672,0.010757979261549921
18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.020481218779591526,7.340745951495815e-05,0.38777943618908484,4.588126038398236e-05,31.01361594627923,1,True,48,48,1.0,1,1,0.06864449967654976,0.008124084258255301
19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.002334977375048286,6.933069875645027e-05,0.263481982437609,5.118281952990959e-05,6.364204269743625,1,True,60,60,1.0,1,1,0.04127784265301542,0.008489925021973724
19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.0022559055469026923,9.656067766436425e-05,0.29254740512201394,6.846655606042532e-05,11.816111043470032,0,True,64,64,1.0,1,1,0.04905863805432597,0.008976419781915943
19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.0011031736957566318,0.00010059677499485388,0.28926004916922743,7.157710889733059e-05,18.961659201251017,0,True,68,68,1.0,1,1,0.06714260575671556,0.010877539777054353
19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.01971134635871341,6.372512973775758e-05,0.3407026471628374,4.285861025652785e-05,32.853761593666555,1,True,46,46,1.0,1,1,0.07482597450283447,0.00885866505170653
20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.00031439877769878777,0.0001001227933892537,0.2952791558200605,7.058080999932131e-05,16.498810612035395,1,True,68,68,1.0,1,1,0.06272521527147928,0.011878054300464215
20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.0007570955118028078,0.00016247792133140162,0.2268291906947375,0.00012571836674124754,11.193801906223687,2,True,73,73,1.0,1,1,0.059681502548102075,0.011861202968836797
20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.00044896734022414897,0.00011244930316028296,0.2283529773802654,8.68101448991561e-05,26.679923086970547,1,True,75,75,1.0,1,1,0.08316428180068207,0.015722581698161858
20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.00039378703739278986,9.728635636153225e-05,0.26981404080468163,7.106511595793805e-05,35.70995321428679,1,True,48,48,1.0,1,1,0.08819565971661047,0.011917557141855408
21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.0010183222326772823,0.00010020023346125014,0.2786426559466354,7.235385382110037e-05,18.461240988095845,2,True,60,60,1.0,1,1,0.06300887732108952,0.01199156332631479
21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.0018728362328561676,0.00015756280734017185,0.23289264663729914,0.00012109437806595347,12.696904987014365,1,True,72,72,1.0,1,1,0.05891549426962303,0.011888857885767124
21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.0015072266398447054,0.00014140378069046845,0.21960957392710934,0.00011051673042159223,26.15976445160642,0,True,73,73,1.0,1,1,0.07677320580438245,0.014641228281350251
21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.0008662118744068303,7.721930203556815e-05,0.24743330678786635,5.816305631508843e-05,53.46901121198712,2,True,30,30,1.0,1,1,0.09568902306559507,0.012875295649710928
