table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_trajectories,n_timebins,n_units,true_candidate_index,true_image_id,true_trajectory_index,nearest_trajectory_index,nearest_trajectory_distance,kalman_alpha,kalman_process_var,observation_model,time_smoothing_sigma,time_shrinkage,continuous_score_mode,catalog_residual_aggregation,catalog_residual_top_k,catalog_residual_all_anchor_shrinkage,basis_source,basis_dim,known_pred_candidate_index,known_pred_image_id,known_correct,known_true_rank,known_true_margin,known_true_score,zero_pred_candidate_index,zero_pred_image_id,zero_correct,zero_true_rank,zero_true_margin,zero_true_score,joint_pred_candidate_index,joint_pred_image_id,joint_correct,joint_true_rank,joint_true_margin,joint_true_score,best_single_tau_pred_candidate_index,best_single_tau_pred_image_id,best_single_tau_correct,best_single_tau_true_rank,best_single_tau_true_margin,best_single_tau_true_score,continuous_joint_pred_candidate_index,continuous_joint_pred_image_id,continuous_joint_correct,continuous_joint_true_rank,continuous_joint_true_margin,continuous_joint_true_score,continuous_joint_minus_zero_true_score,continuous_joint_score_corr_with_zero,catalog_residual_true_best_anchor_index,catalog_residual_true_best_anchor_score,catalog_residual_true_anchor_logmean_score,catalog_residual_true_anchor_score_gap,catalog_residual_true_anchor_aggregate_count,trajectory_rmse,trajectory_corr_x,trajectory_corr_y,trajectory_corr_mean,trajectory_r2,trajectory_hat_rms,trajectory_true_rms,true_residual_lift,continuous_top_comp_residual_lift,true_lift_minus_top_comp_lift,transition_best_to_residual,margin_gain_vs_best_single
91,91,45,response_tables/trial_00045_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,16,40,756,0,source_row:1945,-1,13,0.0162188671529293,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:1945,True,1.0,0.82127682259312,-250.3711312599134,1,source_row:10506,False,3.0,-0.6323274636201575,-252.5032000885323,0,source_row:1945,True,1.0,0.6491014929584082,-251.3842710717928,0,source_row:1945,True,1.0,0.337128190323682,-250.75424024477132,0,source_row:1945,True,1.0,0.4924308713740686,-250.759053501758,1.7441465867743773,0.1916335746777125,14,-250.6570389183338,-251.07794707912328,0.4209081607894802,2,0.0259402987755257,0.0030877000234281,-0.0292543972100278,-0.0130833485932998,-2.0401164748866742,0.0211296425146082,0.0148774966947485,-0.0048132569866652375,-0.16011593803696655,0.15530268105030132,both_correct,0.15530268105038658
92,92,46,response_tables/trial_00046_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,16,40,756,0,source_row:1945,-1,6,0.0440891720354557,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:1945,True,1.0,0.973724600076423,-329.8306749703038,1,source_row:10506,False,3.0,-2.5817804143234184,-342.1838220828229,0,source_row:1945,True,1.0,0.3131803537133919,-332.34622937369096,0,source_row:1945,True,1.0,0.3058728366599439,-331.0207671795149,0,source_row:1945,True,1.0,0.292256723356104,-331.15866076947776,11.025161313345166,-0.1893636329914379,12,-330.96236936898777,-331.7463745720318,0.7840052030440461,2,0.0406591167101859,0.0766423256386564,-0.0493490678077979,0.0136466289154292,-0.8672228918412797,0.0284256339008517,0.0297549933894971,-0.13789358996285728,-0.11463582175997544,-0.023257768202881834,both_correct,-0.013616113303839938
93,93,46,response_tables/trial_00046_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,16,40,756,0,source_row:1945,-1,8,0.0301358941942453,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:1945,True,1.0,0.973724600076423,-329.8306749703038,1,source_row:10506,False,3.0,-2.5817804143234184,-342.1838220828229,0,source_row:1945,True,1.0,0.6188168199444135,-331.780942593382,0,source_row:1945,True,1.0,1.0045410173533469,-330.5081224802606,0,source_row:1945,True,1.0,0.7673702679017538,-330.7493949615614,11.434427121261535,-0.1375659197397614,12,-330.4359577168194,-331.3542257883253,0.9182680715059064,2,0.0344899493102,0.5882269315809575,0.3653074301032876,0.4767671808421225,-0.3435857711948278,0.0366010858807721,0.0297549933894971,-0.2412724813007685,-0.004101731849118551,-0.23717074945164995,both_correct,-0.2371707494515931
94,94,47,response_tables/trial_00047_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,16,40,756,0,source_row:1945,-1,12,0.0898565351963043,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:1945,True,1.0,1.3300559906801368,-406.29863502629706,1,source_row:10506,False,3.0,-4.259203357803074,-435.4277175622279,0,source_row:1945,True,1.0,0.9179599436042736,-411.4319331938876,0,source_row:1945,True,1.0,0.974966605143834,-409.5850562017805,0,source_row:1945,True,1.0,0.8315773813496321,-409.4219253682325,26.00579219399544,-0.5648205940242599,3,-408.9257980551101,-410.5287557062268,1.6029576511166963,2,0.0870527760200332,-0.3058121974015994,0.1958116003792989,-0.0550002985111502,-1.1398608944429092,0.0589677651281824,0.0595099867789942,0.16313083354799573,0.397911228672001,-0.23478039512400528,both_correct,-0.14338922379420194
95,95,47,response_tables/trial_00047_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,16,40,756,0,source_row:1945,-1,1,0.0651081278920173,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:1945,True,1.0,1.3300559906801368,-406.29863502629706,1,source_row:10506,False,3.0,-4.259203357803074,-435.4277175622279,0,source_row:1945,True,1.0,0.5572648929138495,-410.808929210937,0,source_row:1945,True,1.0,0.779801127288124,-408.7536384164671,0,source_row:1945,True,1.0,0.6751016532405174,-409.0681603701028,26.359557192125123,-0.1285523586040477,3,-408.5670074758231,-410.2515980666039,1.6845905907808287,2,0.1467174103238155,-0.7552659395462049,-0.5722729372138806,-0.6637694383800428,-5.078320527503139,0.1000205860770313,0.0595099867789942,-0.3145219536357331,-0.20982247958806965,-0.10469947404766344,both_correct,-0.1046994740476066
96,96,48,response_tables/trial_00048_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,16,40,756,0,source_row:2122,-1,8,0.0232106279581785,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2122,True,1.0,0.6858579754544962,-346.67484806155966,3,source_row:5781,False,2.0,-0.96566229261947,-350.70425467070726,0,source_row:2122,True,1.0,0.4017354661818899,-348.7956795729893,0,source_row:2122,True,1.0,0.7093743496116645,-347.1871207081555,0,source_row:2122,True,1.0,0.513641910524484,-347.20839937967526,3.495855291032001,-0.1056471092409618,12,-347.0875544507592,-347.68181686164377,0.5942624108845962,2,0.0264368281670011,0.4210872411549171,0.4749524388721108,0.4480198400135139,-0.8501385737981009,0.0240198641884354,0.0194360147188239,-0.0212786715197808,0.1744537675673996,-0.1957324390871804,both_correct,-0.1957324390871804
97,97,48,response_tables/trial_00048_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,16,40,756,0,source_row:2122,-1,9,0.022340478375554,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2122,True,1.0,0.6858579754544962,-346.67484806155966,3,source_row:5781,False,2.0,-0.96566229261947,-350.70425467070726,0,source_row:2122,True,1.0,0.5266732208974076,-348.4771345053205,0,source_row:2122,True,1.0,0.772532437270911,-347.3630334522068,0,source_row:2122,True,1.0,0.4714031375364129,-347.22356136400595,3.480693306701312,0.0895429572280301,3,-347.0991674532423,-347.6545185138765,0.5553510606342797,2,0.0201434713616465,-0.7324745839471338,0.7197214788921165,-0.0063765525275086,-0.0741234356956925,0.0188374851201584,0.0194360147188239,0.13947208820087553,0.6298155458832753,-0.49034345768239973,both_correct,-0.30112929973449815
98,98,49,response_tables/trial_00049_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,16,40,756,0,source_row:2122,-1,10,0.046421255916357,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2122,True,1.0,0.7428817171958713,-435.8303643041947,3,source_row:5781,False,2.0,-3.7526435356050456,-452.3770316462172,0,source_row:2122,True,1.0,0.4008641943191264,-439.14206256448045,0,source_row:2122,True,1.0,0.2567031110746711,-437.12696346998337,0,source_row:2122,True,1.0,0.376085096744589,-437.1655207577352,15.211510888482051,-0.4672321415840052,7,-436.8931694065146,-438.1021160295295,1.208946623014867,2,0.086902778697248,0.6031854760410674,0.7092977629054132,0.6562416194732403,-3.997961385162217,0.0939751517518584,0.0388720294376479,-0.03855728775181433,-0.15793927342167535,0.11938198566986102,both_correct,0.11938198566991792
99,99,49,response_tables/trial_00049_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,16,40,756,0,source_row:2122,-1,15,0.0446809567511081,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2122,True,1.0,0.7428817171958713,-435.8303643041947,3,source_row:5781,False,2.0,-3.7526435356050456,-452.3770316462172,0,source_row:2122,True,1.0,0.3918868973746043,-438.2735593667781,0,source_row:2122,True,1.0,0.2871334270445231,-436.71640149276016,0,source_row:2122,True,1.0,0.3151279123242148,-436.88241924817,15.494612398047252,-0.5045954154624592,0,-436.6657928228682,-437.7065936729562,1.0408008500880328,2,0.0499750090442263,-0.7716893245593314,0.7839353570399656,0.0061230162403171,-0.6528419726271735,0.0606546399569984,0.0388720294376479,-0.16601775540982544,-0.19401224068951706,0.027994485279691617,both_correct,0.027994485279691672
100,100,50,response_tables/trial_00050_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,16,40,756,0,source_row:2122,-1,3,0.0972835496068,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2122,True,1.0,0.9485697518553592,-465.4162769892202,3,source_row:5781,False,2.0,-3.649897303394596,-489.6418708458641,3,source_row:5781,False,2.0,-0.6271651882058222,-472.5819994486624,3,source_row:5781,False,3.0,-0.1674542225869686,-471.1179594721957,0,source_row:2122,True,1.0,0.0943182178144184,-469.64293688952847,19.99893395633564,-0.529681890719974,2,-469.4354757146939,-470.2700085686226,0.8345328539286925,2,0.3045403611854309,-0.7151594641321951,-0.8167950520958274,-0.7659772581140112,-14.344590245451643,0.259506951216052,0.0777440588752959,1.4750225826672363,1.2849015801788255,0.1901210024884108,rescued_by_residual,0.26177244040138703
101,101,50,response_tables/trial_00050_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,16,40,756,0,source_row:2122,-1,8,0.0912207812070846,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2122,True,1.0,0.9485697518553592,-465.4162769892202,3,source_row:5781,False,2.0,-3.649897303394596,-489.6418708458641,0,source_row:2122,True,1.0,0.1985128700624727,-470.5929826897402,0,source_row:2122,True,1.0,0.2843756635979275,-468.9715393306707,0,source_row:2122,True,1.0,0.1083771040479746,-468.7892643402935,20.85260650557064,-0.7392945210642095,10,-468.5450525498245,-469.5771977670385,1.0321452172140084,2,0.0739922063613251,-0.4929790426403847,0.6448279111405137,0.0759244342500645,0.0941891173166254,0.0655080838236982,0.0777440588752959,0.18227499037715233,0.35827354992710525,-0.17599855954995292,both_correct,-0.1759985595499529
102,102,51,response_tables/trial_00051_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,16,40,756,0,source_row:2309,-1,3,0.0168978963047266,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2309,True,1.0,0.3320501445285231,-361.057289449225,0,source_row:2309,True,1.0,0.3649167685638872,-361.4112128074777,0,source_row:2309,True,1.0,0.1079780251379247,-361.90153190325975,0,source_row:2309,True,1.0,0.1892944785882946,-361.2844907913576,0,source_row:2309,True,1.0,0.181113323904924,-361.3800327327475,0.0311800747301731,0.973410666950938,1,-361.2689192244279,-361.816280070112,0.547360845684068,2,0.0267323938891214,0.5081519075131316,0.3106951478076168,0.4094235276603742,-3.813301519527631,0.028819369052788,0.0121847414318755,-0.09554194138991079,-0.0873607867064834,-0.008181154683427394,both_correct,-0.008181154683370606
103,103,51,response_tables/trial_00051_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,16,40,756,0,source_row:2309,-1,1,0.0206586252897977,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2309,True,1.0,0.3320501445285231,-361.057289449225,0,source_row:2309,True,1.0,0.3649167685638872,-361.4112128074777,0,source_row:2309,True,1.0,0.2349743875547574,-362.1270132738343,0,source_row:2309,True,1.0,0.2654478414257255,-361.3169516129448,0,source_row:2309,True,1.0,0.2277119941193746,-361.44400947737375,-0.0327966698960722,0.9837966727344613,9,-361.3020486952005,-362.0487323182031,0.746683623002582,2,0.0235206148770254,0.5732607691620787,-0.4348132925735018,0.0692237382942884,-2.72618751698466,0.0180531321945473,0.0121847414318755,-0.1270578644289344,-0.08932201712264032,-0.03773584730629409,both_correct,-0.03773584730635088
104,104,52,response_tables/trial_00052_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,16,40,756,0,source_row:2309,-1,14,0.0314044095575809,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2309,True,1.0,0.3722798733719514,-403.78727300608,0,source_row:2309,True,1.0,0.736011529658299,-406.508790641456,0,source_row:2309,True,1.0,0.0990823365812616,-405.4236003407439,0,source_row:2309,True,1.0,0.2536603272263278,-404.61663595552807,0,source_row:2309,True,1.0,0.1522055749983337,-404.6904989018331,1.8182917396229072,0.7886399781387494,8,-404.5388679788233,-405.16632511653575,0.6274571377124403,2,0.0354712213147121,0.5376328647897949,0.3705414295950286,0.4540871471924117,-1.1186521466702095,0.0387455692547656,0.0243694828637511,-0.07386294630504153,0.02759180592300936,-0.10145475222805089,both_correct,-0.1014547522279941
105,105,52,response_tables/trial_00052_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,16,40,756,0,source_row:2309,-1,14,0.0381660610437393,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2309,True,1.0,0.3722798733719514,-403.78727300608,0,source_row:2309,True,1.0,0.736011529658299,-406.508790641456,0,source_row:2309,True,1.0,0.2260826401591202,-405.6692761847229,0,source_row:2309,True,1.0,0.3024047917043049,-404.7656354897261,0,source_row:2309,True,1.0,0.2638529581268471,-404.8694557973552,1.6393348441008584,0.8248636020614751,8,-404.6806825109171,-405.4835439574538,0.8028614465367241,2,0.0448712601560107,-0.2029251483835297,0.0700790707275079,-0.0664230388280108,-2.3903450943729463,0.0383236234076763,0.0243694828637511,-0.10382030762912109,-0.06526847405160652,-0.03855183357751457,both_correct,-0.038551833577457784
106,106,53,response_tables/trial_00053_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,16,40,756,0,source_row:2309,-1,2,0.0575249604880809,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2309,True,1.0,0.5106300697224242,-458.7220052865227,0,source_row:2309,True,1.0,0.568465717684262,-468.904020337864,0,source_row:2309,True,1.0,0.0817710481843505,-461.93764058805647,0,source_row:2309,True,1.0,0.1723257054014197,-460.7275060002773,0,source_row:2309,True,1.0,0.0581191877237188,-460.93765725308566,7.966363084778379,-0.0118142929074375,2,-460.55484772901656,-461.5600245645441,1.005176835527493,2,0.0667227700847479,0.5124372885664383,0.5676689942398191,0.5400531414031287,-0.8741119019960737,0.0712431401618964,0.0487389657275023,-0.2101512528083731,-0.09594473513067214,-0.11420651767770096,both_correct,-0.1142065176777009
107,107,53,response_tables/trial_00053_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,16,40,756,0,source_row:2309,-1,12,0.0763321220874786,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:2309,True,1.0,0.5106300697224242,-458.7220052865227,0,source_row:2309,True,1.0,0.568465717684262,-468.904020337864,0,source_row:2309,True,1.0,0.1293688071320389,-462.4661375340475,0,source_row:2309,True,1.0,0.1138296129581135,-460.6982625796912,0,source_row:2309,True,1.0,0.1077355061994467,-461.15224401472585,7.751776323138188,0.0106492914256531,2,-460.5545461919777,-462.0093466838268,1.4548004918490849,2,0.0719875267313275,-0.744283827877907,0.7495315497106652,0.002623860916379,-1.1815335063604984,0.0751160611876433,0.0487389657275023,-0.45398143503467736,-0.4478873282759537,-0.006094106758723683,both_correct,-0.006094106758666798
