table_index,trial_id,prior_scale,prior_family,image_correct,feature_cosine,candidate_posterior_true_mass,residual_variance,B_train_r2_energy,B_singular1,B_singular2_fraction,B_singular3_fraction
312,156,0.5,axis_edge_parallel,True,0.9490381651990368,0.617759727117379,4.622788609824094e-05,0.1605148280563432,1.5084140650590796,0.01284464219569316,6.160967959984433e-09
313,156,0.5,axis_edge_orthogonal,True,0.9475784878222748,0.6120507244819527,5.683251598372823e-05,0.1417560474843557,1.5618125445720752,0.007869709219031944,1.301777645483182e-08
314,157,1.0,axis_edge_parallel,False,0.8120648033766011,0.3116644368510244,4.541655033900879e-05,0.1930916703384079,0.754259797430445,0.027460885982849355,3.89340493094673e-09
315,157,1.0,axis_edge_orthogonal,False,0.8154525216272254,0.3186377036764285,5.061093568754453e-05,0.184029045635338,0.7768703716106674,0.02243937382399992,7.907766378754735e-09
316,158,2.0,axis_edge_parallel,False,0.7479621248909252,0.241198766153021,8.263879153937708e-05,0.2105301641796902,0.7968660459627566,0.017230897620178858,4.728009035029372e-09
317,158,2.0,axis_edge_orthogonal,False,0.6788616990331854,0.1280251328077036,9.72509025978808e-05,0.1969488301775842,0.8320930520634954,0.015531813784561803,5.530366529729617e-09
318,159,0.5,axis_edge_parallel,True,0.905261280739918,0.538888690537266,2.352148804424364e-05,0.08289900313019,0.735284050194367,0.01632668890944041,1.225133452106992e-08
319,159,0.5,axis_edge_orthogonal,True,0.9157744171803632,0.5604443582212486,2.157648653786745e-05,0.0806555108189981,0.6391277298258126,0.04588856436374731,7.139889794475521e-09
320,160,1.0,axis_edge_parallel,True,0.8656670058002488,0.4494662559174792,3.616220276218023e-05,0.1626993531449586,0.5500034915721789,0.0158890329679028,5.85367806986789e-09
321,160,1.0,axis_edge_orthogonal,True,0.8881176760729992,0.4924316270392298,3.158411581812429e-05,0.1725494239345251,0.5132118598720292,0.03629997471728271,6.2132735297457534e-09
322,161,2.0,axis_edge_parallel,True,0.8576847070629946,0.433476187533324,5.446685544484964e-05,0.2470155950078978,0.8128584790055016,0.00913494103932321,2.8086531842750492e-09
323,161,2.0,axis_edge_orthogonal,True,0.8453784020638823,0.4290275561690083,5.246861770979324e-05,0.2682384630701443,0.8400462426126915,0.018638535691350107,3.3573384850966268e-09
324,162,0.5,axis_edge_parallel,True,0.998790948082463,0.9233122699063572,3.473557122759861e-06,0.4048615393740039,0.5581795033326857,0.019619766100510652,5.204147503994308e-09
325,162,0.5,axis_edge_orthogonal,True,0.9949630830754516,0.8482423410191742,7.83453332523687e-06,0.338853276173108,0.7306910347434761,0.024920253231533133,3.6690218081845232e-09
326,163,1.0,axis_edge_parallel,True,0.9910822226420136,0.8018567379078411,6.454758976367885e-06,0.2233412920168949,0.2765030878082553,0.031110162709535486,1.379443953850848e-09
327,163,1.0,axis_edge_orthogonal,True,0.9996388030710376,0.9591437832100376,1.4272426372046054e-05,0.1963991397792606,0.3792071654975907,0.03091072685391271,1.4006144047384892e-09
328,164,2.0,axis_edge_parallel,True,0.987484386031719,0.7698963983303574,8.916678619507514e-06,0.2077982915426752,0.2711817124908191,0.026238975471376585,1.3344573302676784e-09
329,164,2.0,axis_edge_orthogonal,True,0.9999469580592965,0.9836696465310064,2.1557329697477287e-05,0.2004589440042503,0.4135523769912248,0.017020688244133487,1.1409366591087662e-09
330,165,0.5,axis_edge_parallel,False,0.7859240950243452,0.2485528631315078,5.160124554331727e-05,0.34902220920529,1.7342081828781826,0.011484393144285319,4.4457450524838316e-10
331,165,0.5,axis_edge_orthogonal,True,0.8827734975181263,0.4497572250610016,8.001379399815926e-05,0.2941338865247795,1.9026249072256791,0.011338506340441982,7.430566936734756e-10
332,166,1.0,axis_edge_parallel,False,0.7724201093063645,0.2274894236977296,3.9059176451094384e-05,0.2200852414567917,0.7404446925880842,0.008866370021533124,1.3946277685077992e-10
333,166,1.0,axis_edge_orthogonal,True,0.8313965751594039,0.3411034462781153,5.900934937091912e-05,0.1923256525524929,0.8353868015124397,0.01008450677989991,2.2874771939548872e-10
334,167,2.0,axis_edge_parallel,True,0.8048202044992036,0.2895506671828974,6.426166931332326e-05,0.1566105786556344,0.5529367790777274,0.017589479721197773,3.223957188180681e-10
335,167,2.0,axis_edge_orthogonal,True,0.8333879950214186,0.3509078869696448,9.447112139164642e-05,0.1555059252931873,0.6668803003141544,0.015078353142599008,4.677873838303054e-10
336,168,0.5,axis_edge_parallel,True,0.8574085002704774,0.4029555595293093,5.320751733085024e-05,0.4596813042478423,1.983430718894684,0.007268340367130651,8.187193313173236e-09
337,168,0.5,axis_edge_orthogonal,True,0.8580154453580862,0.4066589042056532,6.597863090568357e-05,0.405854844725101,1.9607450270253028,0.009892591700447134,1.116837808447591e-08
338,169,1.0,axis_edge_parallel,True,0.8407742631622034,0.385994360147889,6.282767921313115e-05,0.1810721683415114,0.8065930013071908,0.022093395942715244,9.9923898260527e-10
339,169,1.0,axis_edge_orthogonal,True,0.8432735015351195,0.3880749908228548,7.579421373375534e-05,0.1728346114786199,0.8640498090126421,0.013686713767377932,7.415933103415732e-10
340,170,2.0,axis_edge_parallel,False,0.7432126686003568,0.235413156074292,8.30909629159726e-05,0.2183627770664143,0.7572083330176131,0.02009819959204412,4.143156368554832e-09
341,170,2.0,axis_edge_orthogonal,True,0.8878676438130773,0.4799535645468906,9.893963090857572e-05,0.2083173401534848,0.7998967149798704,0.017906363479701815,7.256363124856388e-09
342,171,0.5,axis_edge_parallel,True,0.894403839458101,0.4129310780870754,1.9015471923245718e-05,0.3020411100300741,1.4166733069545103,0.018712789410156184,1.0425638404748012e-09
343,171,0.5,axis_edge_orthogonal,True,0.9352880671325772,0.5149441767583491,3.43928979257048e-05,0.266387980436262,1.7101332289727793,0.00974184888122309,3.860059499520689e-09
344,172,1.0,axis_edge_parallel,True,0.9619107738620783,0.6077555339706914,2.1454526349570603e-05,0.1111622756589478,0.3876708364675542,0.032428589489748146,2.3509832027312994e-09
345,172,1.0,axis_edge_orthogonal,True,0.9464395750075022,0.5575482109597485,4.055677079188722e-05,0.0964056255080241,0.494779689145374,0.045576029222421925,1.3751625262563625e-09
346,173,2.0,axis_edge_parallel,True,0.8842020153039125,0.398441647843051,4.294869011790909e-05,0.2458264879853287,0.7735677750963742,0.015088606361125693,7.842818459831357e-10
347,173,2.0,axis_edge_orthogonal,False,0.7884053872129672,0.2451010849406889,7.623893413925119e-05,0.2006253861837387,0.8940288883110149,0.017222697492696885,1.1933452063945902e-09
348,174,0.5,axis_edge_parallel,False,0.9341200057799622,0.3087902812585726,5.135348229273634e-05,0.1554682311036787,0.9788946864480432,0.0074907688502097065,1.5047954367177882e-08
349,174,0.5,axis_edge_orthogonal,False,0.931966568701082,0.3056320539114344,6.174609569011923e-05,0.1249288250751322,0.9458409749078976,0.009104931828904204,3.671686347859706e-08
350,175,1.0,axis_edge_parallel,False,0.9125764432817172,0.2780521109568976,4.8523991168478526e-05,0.1767475092824931,0.6476074322548395,0.01212112438940889,2.2200881447390434e-09
351,175,1.0,axis_edge_orthogonal,False,0.9176173344393296,0.2820483851454094,5.786133174811708e-05,0.1736685175461948,0.6947275786968923,0.021566938847911932,3.1934215109843886e-09
352,176,2.0,axis_edge_parallel,False,0.873721545450258,0.2175480866914026,7.613738628921172e-05,0.337047941548444,1.2449021299282346,0.004621486360012865,1.7257928902306237e-09
353,176,2.0,axis_edge_orthogonal,False,0.8927412600668388,0.2488975901333669,0.000100426864781,0.3342292173017472,1.420576225300905,0.007963092204880921,1.5638023952466927e-09
354,177,0.5,axis_edge_parallel,True,0.9851159583101504,0.2843670666155745,5.547788295250865e-05,0.2887575982076867,1.830819271842054,0.009421156010005741,3.9689750240767165e-09
355,177,0.5,axis_edge_orthogonal,True,0.9852850373394492,0.2846544707808082,7.14645617225535e-05,0.2953587716179379,2.1105166845189807,0.00757357292845052,3.39721146529881e-09
356,178,1.0,axis_edge_parallel,True,0.9863817041825864,0.2866696181316646,5.649026326781846e-05,0.1940502172635797,0.835849443613309,0.013607743643472104,1.904152067145533e-09
357,178,1.0,axis_edge_orthogonal,True,0.9871730337867154,0.2962934747235852,7.303747981916836e-05,0.1823550328522913,0.9095424274227044,0.01995540944282565,3.845401968854e-09
358,179,2.0,axis_edge_parallel,True,0.9828156375860864,0.2660994758334998,8.779821878897292e-05,0.1833353160024408,0.7901758792699886,0.008777601198301762,4.033972969167359e-09
359,179,2.0,axis_edge_orthogonal,True,0.9856081067625004,0.2930316046877596,0.0001167619930288,0.181057465705008,0.9026790618196848,0.013555511328293517,2.118335649256523e-09
360,180,0.5,axis_edge_parallel,False,0.9712593299901504,0.3069883009925088,4.300859348098005e-05,0.3926392563609419,2.2536689954351274,0.01040211217163484,2.88897936727107e-09
361,180,0.5,axis_edge_orthogonal,False,0.9714115556080316,0.3076710760435998,5.327317626390466e-05,0.3692002382732794,2.3668241414956097,0.008060247944625119,4.5446630849563305e-09
362,181,1.0,axis_edge_parallel,False,0.9698564820899512,0.2882975285981363,4.879075265571279e-05,0.0625149061738975,0.3661527185590351,0.014314840309793637,1.0351765518752261e-08
363,181,1.0,axis_edge_orthogonal,False,0.9678897224892729,0.2932470388274643,6.92284877959508e-05,0.056408055716968,0.413312031933415,0.027789548172475576,8.61616902417766e-09
364,182,2.0,axis_edge_parallel,False,0.956691808461305,0.256849163220993,7.385328672947076e-05,0.3750670598643411,1.334310229310163,0.004129083819349789,3.391313125017156e-09
365,182,2.0,axis_edge_orthogonal,False,0.9626591512226232,0.2893533009440403,0.000102661576825,0.3592404895636458,1.5199064480721078,0.0055022457027719945,2.4836802737864834e-09
366,183,0.5,axis_edge_parallel,True,0.8698425333408832,0.2840054887416269,3.849742008325447e-05,0.2614460186456612,1.3695346636716774,0.00978535388973751,1.7480342304975717e-09
367,183,0.5,axis_edge_orthogonal,True,0.8673627992235889,0.2796752905296246,4.1621142703085785e-05,0.2252793640878025,1.2884008446172213,0.01171868662016196,1.7923768088405135e-09
368,184,1.0,axis_edge_parallel,False,0.8435170271764152,0.2360835567894184,4.333644148110331e-05,0.0994539063951386,0.5126407400071393,0.018893410024311788,4.565993495652184e-10
369,184,1.0,axis_edge_orthogonal,False,0.8374069190388956,0.2387314074361645,4.800466801428259e-05,0.1023480042334508,0.5480195087212701,0.022929718680421096,3.15898052297009e-10
370,185,2.0,axis_edge_parallel,True,0.8720122578550197,0.3038918856402823,8.756033329437678e-05,0.1898938585089529,0.8173522014041589,0.00771126433781907,2.0307462236303542e-09
371,185,2.0,axis_edge_orthogonal,False,0.8819585067823437,0.3174034417666272,8.948397207603403e-05,0.1727525404252665,0.7799950040595457,0.009923623659724096,3.2008781112635803e-09
372,186,0.5,axis_edge_parallel,True,0.9520315840821366,0.5078536880292196,4.94740962745757e-05,0.3256817450331694,1.7974189426347082,0.011939033551615592,1.6594421049823107e-09
373,186,0.5,axis_edge_orthogonal,False,0.9472626956188284,0.4866829560740731,8.212470431883598e-05,0.3185561516740763,2.297093746815497,0.014528601860462542,1.721184135603259e-09
374,187,1.0,axis_edge_parallel,False,0.9313820661281506,0.4165427239406258,3.764210379794244e-05,0.1511748281163203,0.5305845338006735,0.0228068005248274,1.0567659913078453e-09
375,187,1.0,axis_edge_orthogonal,False,0.9245085515120646,0.3925809008005409,6.949722276333087e-05,0.1379376116341113,0.6878840214987197,0.03096673290632692,7.881164557974287e-10
376,188,2.0,axis_edge_parallel,False,0.949046029355376,0.4983741581750578,5.24407963685407e-05,0.3464176352958115,1.0441333665910608,0.009816290694026892,6.568745616612991e-10
377,188,2.0,axis_edge_orthogonal,False,0.9317779477454946,0.4219493877448745,9.598699683192656e-05,0.324714585569395,1.345952174925604,0.00892925701805237,5.703376547854602e-10
378,189,0.5,axis_edge_parallel,True,0.8753233673781756,0.3540197865461617,5.872486911636731e-05,0.1280174185473843,1.046435304872273,0.03568369985946104,6.636155264956749e-09
379,189,0.5,axis_edge_orthogonal,True,0.8747392829682279,0.3519160554613331,6.725974169438069e-05,0.1245714187415379,1.0805899412202735,0.026801065844092226,4.896950489032109e-09
380,190,1.0,axis_edge_parallel,True,0.8823215036601971,0.375316524839516,6.315858747291078e-05,0.1473672746698797,0.736181388344097,0.024694005076366408,2.953538127146286e-09
381,190,1.0,axis_edge_orthogonal,True,0.8845124339773519,0.3797686459114533,6.737852616449601e-05,0.1420295838940739,0.7256200652335337,0.041005193306462386,3.434679496494626e-09
382,191,2.0,axis_edge_parallel,True,0.8837621289977547,0.3846005600002219,0.0001069478528889,0.2868845509733498,1.369046647873749,0.007338161709748292,7.350038358433594e-09
383,191,2.0,axis_edge_orthogonal,True,0.8981529089799372,0.4218020878166442,0.0001219628083847,0.2718504475027409,1.4051847650896871,0.006676016075655964,7.348275851019047e-09
384,192,0.5,axis_edge_parallel,True,0.7906256933586693,0.4248617492947011,2.9662412850267595e-05,0.1443590042703145,0.9792014458049594,0.03630789728248054,3.380527974233174e-09
385,192,0.5,axis_edge_orthogonal,True,0.8296719530299752,0.4864961087299636,2.873146988774268e-05,0.1596317582593314,0.8759002442902907,0.03665632039455581,7.203368119949586e-09
386,193,1.0,axis_edge_parallel,True,0.8250074077358702,0.4789280108140779,5.597225638474387e-05,0.1493405934419142,0.6045334155111377,0.03733028139129032,4.214271947724251e-09
387,193,1.0,axis_edge_orthogonal,True,0.830096510007352,0.4871857118274755,5.970964634777949e-05,0.1518420624167767,0.6095141387965096,0.03287305434823826,6.910213258672883e-09
388,194,2.0,axis_edge_parallel,True,0.8596574485563077,0.5365287737127188,7.642818288514809e-05,0.2912346377095556,1.1272724510391283,0.007469194110609595,2.656507297101589e-09
389,194,2.0,axis_edge_orthogonal,True,0.839456849363293,0.5024977671522156,8.399631145285973e-05,0.2872532826540643,1.1627718054893543,0.01113267529886449,3.7047408978237602e-09
390,195,0.5,axis_edge_parallel,False,0.6810244474223967,0.1485595514178787,2.86577457050845e-05,0.4117676443979214,1.6973562017612536,0.006651151663720341,2.898593087257017e-09
391,195,0.5,axis_edge_orthogonal,True,0.7448112069282434,0.2821345823428884,6.099768114768281e-05,0.3519678035546318,2.1841729399660847,0.007333505040096879,2.1313571960526187e-09
392,196,1.0,axis_edge_parallel,False,0.7024981362979689,0.1943768166160854,2.7745332298028483e-05,0.2328483278552698,0.6582608812510101,0.01606616745520205,1.369580886763544e-09
393,196,1.0,axis_edge_orthogonal,False,0.7266958892691135,0.2445212532601454,5.4675806384522565e-05,0.2036768539905346,0.8482649841577272,0.016162131210459695,1.1496963597507674e-09
394,197,2.0,axis_edge_parallel,False,0.7050496898373977,0.1997853621248677,4.92567059980253e-05,0.2458484971265,0.8032115908890508,0.015037269493986266,3.2142906690959883e-09
395,197,2.0,axis_edge_orthogonal,False,0.6868569840432657,0.161108072591513,0.0001027634348231,0.2365168390469075,1.1340641227145891,0.010613439860558389,2.2516637871889117e-09
396,198,0.5,axis_edge_parallel,False,0.9867980663351864,0.4087495617258013,5.837924365853994e-05,0.2923997631410546,1.7787464594442062,0.0052521941991904445,2.5362319915240704e-09
397,198,0.5,axis_edge_orthogonal,False,0.9868313213414412,0.4094537276084016,7.323301035256392e-05,0.2858261753621084,1.9594555155431173,0.0048044649990707814,3.6118846691746632e-09
398,199,1.0,axis_edge_parallel,False,0.9931215654534244,0.4316012790475321,5.66597210866793e-05,0.1450425348445742,0.731705787403618,0.009940373556944666,1.7558921365139131e-09
399,199,1.0,axis_edge_orthogonal,False,0.9938020618904966,0.4374887568046865,7.995373730855362e-05,0.1302415657918131,0.8176415074217205,0.008241461375247927,1.3559970392722766e-09
400,200,2.0,axis_edge_parallel,False,0.9958357225526948,0.4556108560784374,9.820796606960904e-05,0.2463214525128592,1.0294920060076869,0.005669300883743648,1.3900517924639193e-09
401,200,2.0,axis_edge_orthogonal,False,0.9934216029891808,0.401571375207889,0.0001235933984986,0.2379129409568842,1.1280396247015572,0.00445084312655588,1.8489022037382016e-09
402,201,0.5,axis_edge_parallel,True,0.9808900098669708,0.4035877676391391,4.356656609085344e-05,0.369051605634964,2.2477962905995077,0.00496246403676579,1.0147660457770931e-08
403,201,0.5,axis_edge_orthogonal,True,0.982396014169278,0.4078939906191912,5.773826307200782e-05,0.3439539766831785,2.4538499192302914,0.0029294736470901776,9.325760622987589e-09
404,202,1.0,axis_edge_parallel,True,0.9831717366971008,0.4187271660067538,5.7575811265968754e-05,0.3819225245679531,1.2488725660735602,0.00596052411078717,2.048136702230617e-09
405,202,1.0,axis_edge_orthogonal,True,0.9847516006819912,0.4247246236317409,6.933146795496101e-05,0.3665038414057976,1.3247915357307554,0.005685098671361818,2.571124955925124e-09
406,203,2.0,axis_edge_parallel,True,0.9926009765395412,0.4689013613051224,0.0001009289928992,0.2505909553933476,1.1328931682232253,0.006320628764342744,3.362185753156768e-09
407,203,2.0,axis_edge_orthogonal,True,0.9830760919338272,0.4552112320012706,0.0001231371201417,0.2513559159324384,1.2521585216508928,0.006292116321701257,1.88934355127648e-09
408,204,0.5,axis_edge_parallel,True,0.9604438885376306,0.5653597967512634,9.470519724447792e-05,0.3786172144739261,1.962464584517228,0.003860666711277504,7.159722617587832e-09
409,204,0.5,axis_edge_orthogonal,True,0.9641178847811058,0.5836348886901577,0.000127456483278,0.3666596842581586,2.219438110255104,0.0034253557968060115,4.152835590161336e-09
410,205,1.0,axis_edge_parallel,True,0.965605029779271,0.6023966388864411,6.062151232312546e-05,0.1525370143518667,0.6535048329866989,0.015939567505561834,4.971935444430429e-09
411,205,1.0,axis_edge_orthogonal,True,0.9584973033916112,0.5711877187234002,8.713284635317897e-05,0.1400131569430402,0.7489709334546929,0.01756291065244473,3.5183389004814937e-09
412,206,2.0,axis_edge_parallel,True,0.9826404019226046,0.7067761785194421,8.463096629507074e-05,0.2877634216364267,1.2360763503353502,0.00907905793704065,1.1302850862174365e-09
413,206,2.0,axis_edge_orthogonal,True,0.9566733086459692,0.5639817337556251,0.0001251044514156,0.277728742229926,1.4667953338497977,0.006375399239614638,1.6550628818221584e-09
414,207,0.5,axis_edge_parallel,True,0.8866279660684616,0.4243159209600773,1.542047044341775e-05,0.4974864514139283,1.3982273742044231,0.015158886444547447,2.853218113106465e-10
415,207,0.5,axis_edge_orthogonal,True,0.8850818140688658,0.4212015157680036,6.059834356265961e-05,0.358688271189074,2.064476987604627,0.009273473593196904,3.206542969305443e-10
416,208,1.0,axis_edge_parallel,True,0.8862586307538816,0.4191452049872713,1.7923387532287376e-05,0.2949093127703113,0.6186939260634321,0.009207963672800497,1.2793621589542722e-10
417,208,1.0,axis_edge_orthogonal,True,0.8778000103742148,0.4010936151856287,5.47887702915419e-05,0.239362728997602,0.936439073378068,0.011551212926700739,9.960622137875923e-11
418,209,2.0,axis_edge_parallel,True,0.9184932236734288,0.4979250738816196,2.9268982032214257e-05,0.1367009365625662,0.3476200669319601,0.024895172504093857,2.739254602575034e-10
419,209,2.0,axis_edge_orthogonal,False,0.8528873467814533,0.3608997525358692,7.751998735659353e-05,0.1216214946368662,0.5249115794602219,0.024018084158027215,2.1232717817892327e-10
420,210,0.5,axis_edge_parallel,True,0.957712930860708,0.2810777654629522,2.6839629013629837e-05,0.2388803818179306,1.2427959102422073,0.01377820087227244,5.689407010592027e-09
421,210,0.5,axis_edge_orthogonal,True,0.9576804001782137,0.2805583332903906,4.44824007905627e-05,0.2185242911133542,1.5060040908886407,0.009099072894089679,5.4482974699723535e-09
422,211,1.0,axis_edge_parallel,False,0.958671189658496,0.2622439605273,3.401479471201137e-05,0.1133812128342279,0.4525510741433946,0.0394818948562385,3.813748324695531e-09
423,211,1.0,axis_edge_orthogonal,False,0.9590519985742954,0.2574207235021354,4.439455113350423e-05,0.1098044126008565,0.4807576128695865,0.04675571530789316,7.89286202304609e-09
424,212,2.0,axis_edge_parallel,False,0.9587063413555084,0.2354261699291967,6.755121774366558e-05,0.2188835036881667,0.8003481028188371,0.010337043542603348,2.58939447453033e-09
425,212,2.0,axis_edge_orthogonal,False,0.960243523433844,0.2354026003440975,8.776669535066957e-05,0.2058671367158162,0.8782357156312035,0.00971645092395342,2.439313291599331e-09
426,213,0.5,axis_edge_parallel,True,0.9009493980200208,0.3675670035607272,2.712179097326834e-05,0.3954518932104461,1.8916581298104744,0.004688371284317619,1.9740647258243404e-09
427,213,0.5,axis_edge_orthogonal,True,0.9210398681267798,0.4529988253241046,5.108180407114012e-05,0.3560188925610383,2.3885944226305957,0.0039915057856257825,1.8242384685906012e-09
428,214,1.0,axis_edge_parallel,True,0.9235874675631276,0.5546092467074191,2.9251222412322973e-05,0.1586938637686965,0.5004508384082488,0.05285242980248853,5.064613332982195e-10
429,214,1.0,axis_edge_orthogonal,True,0.8785642244482255,0.5129806242647801,6.002149367247435e-05,0.13635389299496,0.66873613628263,0.04076307294892635,4.6403703628670783e-10
430,215,2.0,axis_edge_parallel,True,0.9368707509727634,0.5873239159248297,6.0787820162747625e-05,0.234643768151745,0.7672264783344336,0.013012825861934179,1.065232729786052e-09
431,215,2.0,axis_edge_orthogonal,True,0.8661296737000936,0.4430893687316829,0.0001069561211229,0.2337923532170526,1.0212733362456448,0.00811546829648618,1.153713449778526e-09
432,216,0.5,axis_edge_parallel,False,0.8467691553747181,0.2081573472620571,4.997507352258355e-05,0.3493615971535044,1.9021178171900648,0.0023546095465089537,8.609729475454281e-09
433,216,0.5,axis_edge_orthogonal,False,0.8205359996274915,0.1577924888281923,8.10595087715934e-05,0.3127599302818462,2.225059520459354,0.006822019763855116,4.179559213540668e-09
434,217,1.0,axis_edge_parallel,False,0.8492099720005425,0.2134581345612942,3.940572730824921e-05,0.2186840185354827,0.7263163818159987,0.029817173863622422,2.6982783596520105e-09
435,217,1.0,axis_edge_orthogonal,False,0.8161489440167812,0.1356249878387649,5.323344629385548e-05,0.1912492688974862,0.7657042042479614,0.025654742774936908,5.243067657798743e-09
436,218,2.0,axis_edge_parallel,False,0.8680620045071313,0.2599195089798033,5.7781166428613696e-05,0.2477457220200914,0.9083752607773528,0.009008881884354624,3.307910919478681e-09
437,218,2.0,axis_edge_orthogonal,False,0.8436478651679976,0.2023043681249966,7.841695516425734e-05,0.217970972708284,0.96646204603304,0.018050218447612915,3.5808597777367625e-09
438,219,0.5,axis_edge_parallel,True,0.99757843870546,0.9099516066427,5.2820766818685446e-05,0.2278476867748529,1.2912621073004444,0.009624535319144048,9.611955222847079e-10
439,219,0.5,axis_edge_orthogonal,True,0.997839788443122,0.9151475192289878,7.989593391435654e-05,0.1992979552898461,1.4543151267944965,0.01162881889620183,9.06906839798412e-10
440,220,1.0,axis_edge_parallel,True,0.9986283153760706,0.9335580064909584,5.607666067143367e-05,0.192924173780043,0.8147169407583521,0.028183392739553892,6.984546790153591e-11
441,220,1.0,axis_edge_orthogonal,True,0.999493773895404,0.9599117447945696,8.979701211851077e-05,0.1672916844183716,0.9468378843644883,0.02770126074401509,1.5239125962596033e-10
442,221,2.0,axis_edge_parallel,True,0.9994495044847328,0.9593037595167327,9.818795001027067e-05,0.1980164223829078,0.9362195945963058,0.009726133104359972,4.797633497541742e-10
443,221,2.0,axis_edge_orthogonal,True,0.9999000066406326,0.982740945851269,0.0001528743959135,0.1941327996137217,1.154144795261505,0.011893873068900504,3.4274836351195976e-10
444,222,0.5,axis_edge_parallel,True,0.8977584727460154,0.5074486303031914,3.816895366837323e-05,0.2640207806011054,1.42500926817962,0.022819858271782827,8.181799822388895e-09
445,222,0.5,axis_edge_orthogonal,True,0.9051430237651732,0.5243193195452107,4.726848571884476e-05,0.2452790159992668,1.501398368377305,0.01189622995936272,4.789014587850371e-09
446,223,1.0,axis_edge_parallel,True,0.855427767781982,0.4039693063130212,3.836934991530761e-05,0.1494556509948059,0.597354160961131,0.030432530363212758,3.4207303140854128e-09
447,223,1.0,axis_edge_orthogonal,True,0.8604127088212524,0.4129332538476648,4.1797167578239744e-05,0.1443461176145478,0.5892124554968913,0.04694378257201682,2.218431240670441e-09
448,224,2.0,axis_edge_parallel,True,0.8818688415726357,0.4341044849964198,8.092330836013044e-05,0.2780558212648666,1.039249166492804,0.016194755494382145,4.015387391727167e-09
449,224,2.0,axis_edge_orthogonal,True,0.8346673986016714,0.3559331855913825,9.38092719358263e-05,0.2684519200667314,1.0923052270980889,0.012272884994501876,2.6680948866468725e-09
450,225,0.5,axis_edge_parallel,True,0.9963880530815042,0.3104234562499325,2.5849668334096127e-05,0.3901723056760454,1.658431659038454,0.011163082376744494,1.7669626460205392e-09
451,225,0.5,axis_edge_orthogonal,True,0.996193751546218,0.3096458464684371,3.893748882989649e-05,0.3430817872461673,1.8231776959126351,0.011625639822460494,1.9862110568289122e-09
452,226,1.0,axis_edge_parallel,False,0.9866669364941116,0.2860208691772801,4.377651984203783e-05,0.1457967716382798,0.5228690437153818,0.020570778556235046,8.808645517893688e-10
453,226,1.0,axis_edge_orthogonal,False,0.9853122582197066,0.2840886330041751,5.52267805572285e-05,0.1357917742539484,0.5586874942941216,0.026450768423247107,1.3028836932806037e-09
454,227,2.0,axis_edge_parallel,True,0.966901280710717,0.2628055205737606,5.950875707739096e-05,0.1833665140800472,0.590694453299123,0.01207330325702364,4.769918871841829e-09
455,227,2.0,axis_edge_orthogonal,True,0.9665132052045692,0.2635524369966673,7.64875671525085e-05,0.1788992345469769,0.6561445591453591,0.02475256966926017,4.2189539818220325e-09
456,228,0.5,axis_edge_parallel,True,0.9954381736106428,0.3077606596732656,3.3118041124479734e-05,0.2499867503414774,1.405320629243736,0.021384520061158672,1.994217616684849e-09
457,228,0.5,axis_edge_orthogonal,True,0.994630198232522,0.3053606624517447,5.1619118578109566e-05,0.2332967499714145,1.6524679707582293,0.012147990355726494,2.2497260272979845e-09
458,229,1.0,axis_edge_parallel,False,0.9833731244367344,0.2817255576626843,3.426108076388819e-05,0.295884025921639,0.8442271627993799,0.017828309300610856,1.3094316247662861e-09
459,229,1.0,axis_edge_orthogonal,False,0.9836299690875084,0.2768152904536199,4.490410227120753e-05,0.2853401592680514,0.9404739626313616,0.014238989765682686,1.410743487044257e-09
460,230,2.0,axis_edge_parallel,False,0.9325618536994884,0.2329755676945817,5.765474810465272e-05,0.2815294366338997,0.933770109114977,0.010896759870727371,1.5860440226866834e-09
461,230,2.0,axis_edge_orthogonal,False,0.9314148080767942,0.2259088737837578,7.463930035334432e-05,0.2706775793920657,1.0315047613005546,0.012667813991715867,1.937570570669386e-09
462,231,0.5,axis_edge_parallel,True,0.99416571669334,0.3098414185473811,1.6982754274938496e-05,0.0325778410425509,0.4037043456133811,0.04638566417438586,1.8091381580376076e-09
463,231,0.5,axis_edge_orthogonal,True,0.9940023462243832,0.3100887662606159,3.0234592824544024e-05,0.0307726729684133,0.5223690924065554,0.0422848924052012,1.4300173100585514e-09
464,232,1.0,axis_edge_parallel,True,0.9818842031587728,0.2844336113587764,3.037890107200228e-05,0.1736470363734683,0.5799753100211569,0.03276681969121143,9.008003484893506e-10
465,232,1.0,axis_edge_orthogonal,True,0.9732626274115552,0.2726214934253055,3.602618725916448e-05,0.1531762930383611,0.5644366309822664,0.0542556609211645,2.6935897233763246e-09
466,233,2.0,axis_edge_parallel,False,0.9432425088806448,0.2351412429074,7.457322357948906e-05,0.1059168972617228,0.4715449092016854,0.022951861099924302,1.5863323804172101e-09
467,233,2.0,axis_edge_orthogonal,False,0.9331282812091798,0.2269354324000836,9.41278329054036e-05,0.1018602074023085,0.5183923528702015,0.016716850273086347,1.481777087333235e-09
468,234,0.5,axis_edge_parallel,True,0.9540826599410328,0.7186083112315876,2.392192035550752e-06,0.3450754422534497,0.3832841125929936,0.026167926457381013,2.4920738978543697e-09
469,234,0.5,axis_edge_orthogonal,True,0.9551129602305088,0.7207622626934173,1.3244649528706196e-05,0.2668870654122558,0.763243249975714,0.020186246119584212,1.4667947637974972e-09
