latent,feature_space_mode,observer_mode,observer_label,observation_scale,prior_family,n,mean_feature_cosine,median_feature_cosine,mean_feature_mse,median_feature_mse,mean_feature_rmse,median_feature_pred_norm,median_feature_true_norm
pyramid_local_field,fold_centered_whitened_pca,hidden_eye_tau_marginal,hidden eye,0.5,axis_edge_parallel,2,0.026031691696700027,0.026031691696700027,1.7461088869285386,1.7461088869285386,1.3088989008628702,2.4109148000731446,2.834794497828231
pyramid_local_field,fold_zscore_pca,hidden_eye_tau_marginal,hidden eye,0.5,axis_edge_parallel,2,-0.09136751962825088,-0.09136751962825088,79.94476063556819,79.94476063556819,8.924291053409082,8.840578224829265,22.973261331157595
pyramid_local_field,fold_zscore_whitened_pca,hidden_eye_tau_marginal,hidden eye,0.5,axis_edge_parallel,2,0.026714214454407442,0.026714214454407442,1.1536035271597902,1.1536035271597902,1.073146202940828,1.9415900416480565,2.388372158990052
pyramid_local_field,global_centered_whitened_pca,hidden_eye_tau_marginal,hidden eye,0.5,axis_edge_parallel,2,0.025817201282141523,0.025817201282141523,2.3865106357766868,2.3865106357766868,1.544294978571494,2.3952622058328794,3.73124538299139
pyramid_local_field,fold_centered_whitened_pca,known_eye,known eye,0.5,axis_edge_parallel,2,0.6721686143751799,0.6721686143751799,3.615153524683656,3.615153524683656,1.7385630534249754,5.277620934017466,2.834794497828231
pyramid_local_field,fold_zscore_pca,known_eye,known eye,0.5,axis_edge_parallel,2,0.6565669080909091,0.6565669080909091,43.16408897198899,43.16408897198899,6.5615697115033464,10.47145436164179,22.973261331157595
pyramid_local_field,fold_zscore_whitened_pca,known_eye,known eye,0.5,axis_edge_parallel,2,0.6898253010424358,0.6898253010424358,1.9512326542859875,1.9512326542859875,1.258609268146255,4.323590297203053,2.388372158990052
pyramid_local_field,global_centered_whitened_pca,known_eye,known eye,0.5,axis_edge_parallel,2,0.6930058928496401,0.6930058928496401,3.3279494708943984,3.3279494708943984,1.7090195388225207,5.508967132155708,3.73124538299139
pyramid_local_field,fold_centered_whitened_pca,zero_eye_on_motion,zero-eye model,0.5,axis_edge_parallel,2,0.11884579952376068,0.11884579952376068,117.32875357012134,117.32875357012134,8.761181883610561,24.67441596542448,2.834794497828231
pyramid_local_field,fold_zscore_pca,zero_eye_on_motion,zero-eye model,0.5,axis_edge_parallel,2,0.08470244926362694,0.08470244926362694,3635.4576447817476,3635.4576447817476,47.121701327609436,130.82285363824562,22.973261331157595
pyramid_local_field,fold_zscore_whitened_pca,zero_eye_on_motion,zero-eye model,0.5,axis_edge_parallel,2,0.12052946877462456,0.12052946877462456,40.29891191444419,40.29891191444419,5.04045966603666,14.19697323299299,2.388372158990052
pyramid_local_field,global_centered_whitened_pca,zero_eye_on_motion,zero-eye model,0.5,axis_edge_parallel,2,0.12225414994521605,0.12225414994521605,119.6768825883367,119.6768825883367,8.823639663339062,25.070777551904875,3.73124538299139
pyramid_local_field,fold_centered_whitened_pca,zero_static,0x stabilized,0.5,axis_edge_parallel,2,0.6607154979423797,0.6607154979423797,1.3802962116326787,1.3802962116326787,1.1662511934872914,4.296094752860979,2.834794497828231
pyramid_local_field,fold_zscore_pca,zero_static,0x stabilized,0.5,axis_edge_parallel,2,0.588036275430158,0.588036275430158,58.09203146378657,58.09203146378657,7.6198640559541335,24.26759990332569,22.973261331157595
pyramid_local_field,fold_zscore_whitened_pca,zero_static,0x stabilized,0.5,axis_edge_parallel,2,0.5813925429256246,0.5813925429256246,0.7847336813018521,0.7847336813018521,0.8843966288273193,2.9123713047170283,2.388372158990052
pyramid_local_field,global_centered_whitened_pca,zero_static,0x stabilized,0.5,axis_edge_parallel,2,0.6380499448672994,0.6380499448672994,1.5379886418422883,1.5379886418422883,1.238706253689411,4.384352765020301,3.73124538299139
pyramid_local_field,fold_centered_whitened_pca,hidden_eye_prior_mean,prior mean,1.0,axis_edge_orthogonal,1,0.2047109867279966,0.2047109867279966,0.8039249081905988,0.8039249081905988,0.8966185968351308,1.5690742481063458,2.3392699273037496
pyramid_local_field,fold_zscore_pca,hidden_eye_prior_mean,prior mean,1.0,axis_edge_orthogonal,1,0.4058695147461665,0.4058695147461665,52.00764887475962,52.00764887475962,7.21163288546773,4.114996887458957,21.71802944852928
pyramid_local_field,fold_zscore_whitened_pca,hidden_eye_prior_mean,prior mean,1.0,axis_edge_orthogonal,1,0.6415824555891069,0.6415824555891069,0.4046234086378552,0.4046234086378552,0.6361001561372668,1.832049659029418,2.298875268440312
pyramid_local_field,global_centered_whitened_pca,hidden_eye_prior_mean,prior mean,1.0,axis_edge_orthogonal,1,0.32870000643207253,0.32870000643207253,1.5712865001024046,1.5712865001024046,1.2535096729193616,1.7159256551572026,3.7174380186666656
