table_index,trial_id,trajectory_index,response_cache_path,candidate_set_mode,prior_family,axis_label,scale,n_candidates,n_trajectories,true_candidate_index,candidate_index_source,latent,requested_k,k_eff,likelihood_scale,posterior_temperature,known_axis_feature_cosine,zero_feature_cosine,known_axis_minus_zero_feature_cosine,known_axis_feature_neg_mse,zero_feature_neg_mse,known_axis_minus_zero_feature_neg_mse,known_axis_image_correct,zero_image_correct,known_axis_candidate_posterior_true_mass,zero_candidate_posterior_true_mass,known_axis_score_true_rank,zero_score_true_rank
1,0,9,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9633345298429035,0.25360457377272133,0.7097299560701822,-24.208250118987248,-192.13802935590488,167.92977923691762,True,False,0.5568869586492096,0.03125453242105963,1.0,4.0
1,0,10,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9448704631706598,0.6262475825837033,0.31862288058695654,-33.162658661128155,-118.04785174122247,84.88519308009433,True,False,0.4905962667641381,0.1688600775658866,1.0,4.0
1,0,11,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9393892139211705,0.5886660862040372,0.3507231277171333,-35.54870194803442,-125.36937584837366,89.82067390033924,True,False,0.47572912368329656,0.15466432667382446,1.0,4.0
1,0,12,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9405793228739531,0.681955817180889,0.258623505693064,-34.94104271989027,-106.84478627850083,71.90374355861056,True,False,0.47726161228488456,0.1999042631410083,1.0,4.0
1,0,13,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9724065717440761,0.1319548318319461,0.84045173991213,-19.86506006011099,-223.69980068092596,203.83474062081496,True,False,0.6050395933780116,0.006572704557600114,1.0,4.0
1,0,14,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9856090814621179,0.3168823659935041,0.6687267154686138,-7.29629808127949,-178.70396060087404,171.40766251959454,True,False,0.7079494950625712,0.045129166553794356,1.0,4.0
1,0,15,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.9701281543201998,0.1900736214084081,0.7800545329117917,-20.209652410353534,-207.76653378082779,187.55688137047426,True,False,0.5869058742922026,0.015469874682292896,1.0,4.0
2,1,0,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6246862794313206,0.6499825609690111,-0.02529628153769048,-26.809678887806978,-25.341264886787467,-1.4684140010195108,True,True,0.3002195700100258,0.3127325531675069,1.0,1.0
2,1,1,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6182329746771398,0.6242421478799555,-0.0060091732028156875,-27.184661866695215,-26.825454603178862,-0.35920726351635324,True,True,0.29451824686865247,0.2982764380109472,1.0,1.0
2,1,2,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6411877806103801,0.6717851334391904,-0.030597352828810376,-25.850170643356826,-24.079648702096424,-1.7705219412604016,True,False,0.314825373897604,0.32587619486992575,1.0,2.0
