row_index,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,true_candidate_index,true_candidate_id,true_source_row,n_candidates,n_trajectories,n_timebins,n_units,projection_basis_dim,continuous_inference_basis_dim,trajectory_rmse,trajectory_corr_mean,continuous_joint_true_rank,continuous_joint_correct,input_mode,decoder_mode,fold,latent,feature_space_mode,feature_dim,feature_variance_fraction,input_dim,n_train_rows,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
28,28,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.16203736329664056,0.1787580757191293,1,True,observed_plus_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.3733737824910689,-0.3733737824910689,0.6110431920012438,1.7282911386478121,0.16817507355590003,1.006123909707421,1.5845972253183453
29,29,29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1668825335596601,-0.4591047985750839,1,True,observed_plus_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.4128357831678633,-0.4128357831678633,0.6425229825989599,1.8173294322557223,0.07972520884381311,1.006123909707421,1.5957447448109463
0,0,0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.04160556828637218,-0.002927453861007928,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.8406198077933671,-0.8406198077933671,0.9168532095124972,2.5932524871957487,0.06698988770872208,2.2740209449050988,1.408120459884803
1,1,1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.035949913988888416,0.3886572906367649,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.8406198077933671,-0.8406198077933671,0.9168532095124972,2.5932524871957487,0.06698988770872208,2.2740209449050988,1.408120459884803
2,2,2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.12799343940103788,0.12587299523754966,3,False,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.9196725458024968,-0.9196725458024968,0.9589955921705254,2.7124491454071493,0.022520406086571493,2.2740209449050988,1.530681971043749
3,3,3,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.11254072629306021,0.3933590444713258,3,False,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.9196725458024968,-0.9196725458024968,0.9589955921705254,2.7124491454071493,0.022520406086571493,2.2740209449050988,1.530681971043749
4,4,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.15817259829241262,0.11456868941931331,3,False,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,1.0090983920084104,-1.0090983920084104,1.0045388952192993,2.8412650591008375,0.0216770796583452,2.2740209449050988,1.7534202405212893
5,5,5,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.1496936672164485,0.3382530869742966,3,False,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,1.0090983920084104,-1.0090983920084104,1.0045388952192993,2.8412650591008375,0.0216770796583452,2.2740209449050988,1.7534202405212893
18,18,18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.04063447636354513,-0.161993955187515,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.19646550517595718,-0.19646550517595718,0.44324429514203245,1.2536841872687305,0.5773982603015538,1.3032474367250582,1.415452513552611
19,19,19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.043906673442477055,-0.009917828830535852,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.19646550517595718,-0.19646550517595718,0.44324429514203245,1.2536841872687305,0.5773982603015538,1.3032474367250582,1.415452513552611
20,20,20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10395399455496865,0.06421425951900003,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.1841150451642231,-0.1841150451642231,0.42908629104671137,1.2136393044532567,0.6061530146629326,1.3032474367250582,1.4212477393113994
21,21,21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10016566494726782,0.5387425001308523,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.1841150451642231,-0.1841150451642231,0.42908629104671137,1.2136393044532567,0.6061530146629326,1.3032474367250582,1.4212477393113994
22,22,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.1455633604650242,-0.16219254436514066,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.1394929820130877,-0.1394929820130877,0.3734875928502682,1.0563824383738598,0.6979627590307954,1.3032474367250582,1.4044870502197877
23,23,23,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.14646220608054794,0.4682520747408019,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.1394929820130877,-0.1394929820130877,0.3734875928502682,1.0563824383738598,0.6979627590307954,1.3032474367250582,1.4044870502197877
24,24,24,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08086920942784406,0.02430127054957404,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.47981415946843853,-0.47981415946843853,0.6926861911922588,1.9592124121053103,-0.07598489889190455,1.006123909707421,1.6064260614862695
25,25,25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08428068281136235,-0.2787079493511984,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.47981415946843853,-0.47981415946843853,0.6926861911922588,1.9592124121053103,-0.07598489889190455,1.006123909707421,1.6064260614862695
26,26,26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.18783886181265902,-0.04621193420767042,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.4861193582475324,-0.4861193582475324,0.6972226030813491,1.972043322541434,-0.07810783270481789,1.006123909707421,1.619308222831908
27,27,27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1880871363171034,-0.4241430491116226,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.4861193582475324,-0.4861193582475324,0.6972226030813491,1.972043322541434,-0.07810783270481789,1.006123909707421,1.619308222831908
28,28,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.16203736329664056,0.1787580757191293,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.47006475372282597,-0.47006475372282597,0.685612684919719,1.9392055150969965,-0.05205393639375786,1.006123909707421,1.6062338162291496
29,29,29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1668825335596601,-0.4591047985750839,1,True,observed_plus_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,30,0.47006475372282597,-0.47006475372282597,0.685612684919719,1.9392055150969965,-0.05205393639375786,1.006123909707421,1.6062338162291496
0,0,0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.04160556828637218,-0.002927453861007928,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
1,1,1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.035949913988888416,0.3886572906367649,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
2,2,2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.12799343940103788,0.12587299523754966,3,False,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
3,3,3,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.11254072629306021,0.3933590444713258,3,False,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
4,4,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.15817259829241262,0.11456868941931331,3,False,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
5,5,5,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.1496936672164485,0.3382530869742966,3,False,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.9820829535501163,-0.9820829535501163,0.9910009856453809,2.802974068449605,-0.1225194163690222,2.2740209449050988,1.3836508536856098
18,18,18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.04063447636354513,-0.161993955187515,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
19,19,19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.043906673442477055,-0.009917828830535852,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
20,20,20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10395399455496865,0.06421425951900003,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
21,21,21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10016566494726782,0.5387425001308523,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
22,22,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.1455633604650242,-0.16219254436514066,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
23,23,23,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.14646220608054794,0.4682520747408019,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.24402238549273877,-0.24402238549273877,0.49398621994215464,1.3972040237352275,0.47812370279606314,1.3032474367250582,1.4243597844280855
24,24,24,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08086920942784406,0.02430127054957404,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
25,25,25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08428068281136235,-0.2787079493511984,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
26,26,26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.18783886181265902,-0.04621193420767042,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
27,27,27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1880871363171034,-0.4241430491116226,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
28,28,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.16203736329664056,0.1787580757191293,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
29,29,29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1668825335596601,-0.4591047985750839,1,True,zero_static,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3098258940854547,-0.3098258940854547,0.5566200625969699,1.574359283227192,0.11840596265511064,1.006123909707421,1.3358948281098986
0,0,0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.04160556828637218,-0.002927453861007928,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,1.23047297095231,-1.23047297095231,1.1092668619193085,3.137480480834659,-0.22523329055757943,2.2740209449050988,1.709288662041645
1,1,1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.035949913988888416,0.3886572906367649,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,1.23047297095231,-1.23047297095231,1.1092668619193085,3.137480480834659,-0.22523329055757943,2.2740209449050988,1.709288662041645
2,2,2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.12799343940103788,0.12587299523754966,3,False,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,1.2518808188349269,-1.2518808188349269,1.1188748003395763,3.164655834475435,-0.2390772521707989,2.2740209449050988,1.7233685547485962
3,3,3,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.11254072629306021,0.3933590444713258,3,False,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,1.2518808188349269,-1.2518808188349269,1.1188748003395763,3.164655834475435,-0.2390772521707989,2.2740209449050988,1.7233685547485962
4,4,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.15817259829241262,0.11456868941931331,3,False,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,1.2644061062972605,-1.2644061062972605,1.1244581389706156,3.1804479009061106,-0.241342225144129,2.2740209449050988,1.7414399145553647
5,5,5,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.1496936672164485,0.3382530869742966,3,False,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,1.2644061062972605,-1.2644061062972605,1.1244581389706156,3.1804479009061106,-0.241342225144129,2.2740209449050988,1.7414399145553647
18,18,18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.04063447636354513,-0.161993955187515,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3181635499820572,-0.3181635499820572,0.5640598815569648,1.5954022689768426,0.4712822763008441,1.3032474367250582,1.7205847772649892
19,19,19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.043906673442477055,-0.009917828830535852,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3181635499820572,-0.3181635499820572,0.5640598815569648,1.5954022689768426,0.4712822763008441,1.3032474367250582,1.7205847772649892
20,20,20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10395399455496865,0.06421425951900003,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.31959584716963907,-0.31959584716963907,0.5653280880777454,1.5989892986999983,0.46941036826614013,1.3032474367250582,1.7219653057483226
21,21,21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10016566494726782,0.5387425001308523,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.31959584716963907,-0.31959584716963907,0.5653280880777454,1.5989892986999983,0.46941036826614013,1.3032474367250582,1.7219653057483226
22,22,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.1455633604650242,-0.16219254436514066,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.31638940350693684,-0.31638940350693684,0.5624850251401693,1.5909479023699973,0.4785474298808464,1.3032474367250582,1.7289350297591168
23,23,23,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.14646220608054794,0.4682520747408019,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.31638940350693684,-0.31638940350693684,0.5624850251401693,1.5909479023699973,0.4785474298808464,1.3032474367250582,1.7289350297591168
24,24,24,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08086920942784406,0.02430127054957404,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.304597284066134,-0.304597284066134,0.5519033285514177,1.561018344712538,0.4500734387221328,1.006123909707421,1.7293670114713031
25,25,25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08428068281136235,-0.2787079493511984,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.304597284066134,-0.304597284066134,0.5519033285514177,1.561018344712538,0.4500734387221328,1.006123909707421,1.7293670114713031
26,26,26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.18783886181265902,-0.04621193420767042,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3062972568519706,-0.3062972568519706,0.5534412858216946,1.5653683447724902,0.44795441330819963,1.006123909707421,1.731799164288576
27,27,27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1880871363171034,-0.4241430491116226,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3062972568519706,-0.3062972568519706,0.5534412858216946,1.5653683447724902,0.44795441330819963,1.006123909707421,1.731799164288576
