row_index,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,true_candidate_index,true_candidate_id,true_source_row,n_candidates,n_trajectories,n_timebins,n_units,projection_basis_dim,continuous_inference_basis_dim,trajectory_rmse,trajectory_corr_mean,continuous_joint_true_rank,continuous_joint_correct,input_mode,decoder_mode,fold,latent,feature_space_mode,feature_dim,feature_variance_fraction,input_dim,n_train_rows,train_source,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
16,16,16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1577620702077348,0.08960550176979626,1,True,augmented_true_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,2688,augmented_prior_trajectory_responses,0.7875236414024842,-0.7875236414024842,0.8874252877862362,2.5100177551602845,0.10584424004680792,1.9416775404136,1.8093589026076233
17,17,17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.14439933380714756,0.4118480677114087,1,True,augmented_true_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,2688,augmented_prior_trajectory_responses,0.7875236414024842,-0.7875236414024842,0.8874252877862362,2.5100177551602845,0.10584424004680792,1.9416775404136,1.8093589026076233
36,36,36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04423226294295662,-0.15819815655633856,1,True,augmented_true_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,2688,augmented_prior_trajectory_responses,0.18122457092056987,-0.18122457092056987,0.42570479316137594,1.2040749841121021,0.7423938065549376,1.723102442404053,0.9369928267737062
37,37,37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04197387167908129,-0.16569556206106031,1,True,augmented_true_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,2688,augmented_prior_trajectory_responses,0.18122457092056987,-0.18122457092056987,0.42570479316137594,1.2040749841121021,0.7423938065549376,1.723102442404053,0.9369928267737062
38,38,38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.1256876959243491,-0.068547809537402,1,True,augmented_true_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,2688,augmented_prior_trajectory_responses,0.17096110465182462,-0.17096110465182462,0.41347443046919435,1.1694822945280519,0.7493829234154494,1.723102442404053,1.0344204914606208
39,39,39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.11595595524027455,-0.03095868577211311,1,True,augmented_true_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,2688,augmented_prior_trajectory_responses,0.17096110465182462,-0.17096110465182462,0.41347443046919435,1.1694822945280519,0.7493829234154494,1.723102442404053,1.0344204914606208
40,40,40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.16460457143938642,0.0005237236692808567,1,True,augmented_true_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,2688,augmented_prior_trajectory_responses,0.21691482465588785,-0.21691482465588785,0.46574115628306656,1.31731491954168,0.6542486664244604,1.723102442404053,0.9346554756550509
41,41,41,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.15277608397188805,0.10206124066245217,1,True,augmented_true_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,2688,augmented_prior_trajectory_responses,0.21691482465588785,-0.21691482465588785,0.46574115628306656,1.31731491954168,0.6542486664244604,1.723102442404053,0.9346554756550509
6,6,6,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.14807124427758242,-0.0762972854374452,2,False,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.5372706674228624,-0.5372706674228624,0.732987494724748,2.073201712179232,0.5664245017564394,2.46493108172467,0.9818941262841696
7,7,7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.13578608461404795,0.32497302278754303,2,False,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.5372706674228624,-0.5372706674228624,0.732987494724748,2.073201712179232,0.5664245017564394,2.46493108172467,0.9818941262841696
8,8,8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.18974202915039928,-0.02009307979391195,2,False,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.5372706674228624,-0.5372706674228624,0.732987494724748,2.073201712179232,0.5664245017564394,2.46493108172467,0.9818941262841696
9,9,9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17304836695205567,-0.10593552275011159,4,False,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.5372706674228624,-0.5372706674228624,0.732987494724748,2.073201712179232,0.5664245017564394,2.46493108172467,0.9818941262841696
10,10,10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.19829181308639884,0.10702838239440668,2,False,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.5372706674228624,-0.5372706674228624,0.732987494724748,2.073201712179232,0.5664245017564394,2.46493108172467,0.9818941262841696
11,11,11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17880281698997313,-0.22969423077531315,3,False,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.5372706674228624,-0.5372706674228624,0.732987494724748,2.073201712179232,0.5664245017564394,2.46493108172467,0.9818941262841696
12,12,12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.03709288925562395,-0.10136017324888921,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.32881982578711544,-0.32881982578711544,0.5734281348060238,1.6218996905779728,0.5498342133292113,1.9416775404136,1.052826381891571
13,13,13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.037246361730214395,0.2520991227000963,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.32881982578711544,-0.32881982578711544,0.5734281348060238,1.6218996905779728,0.5498342133292113,1.9416775404136,1.052826381891571
14,14,14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.11952287888487895,-0.18013067781174674,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.32881982578711544,-0.32881982578711544,0.5734281348060238,1.6218996905779728,0.5498342133292113,1.9416775404136,1.052826381891571
15,15,15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1187767657626322,-0.2141109758378723,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.32881982578711544,-0.32881982578711544,0.5734281348060238,1.6218996905779728,0.5498342133292113,1.9416775404136,1.052826381891571
16,16,16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1577620702077348,0.08960550176979626,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.32881982578711544,-0.32881982578711544,0.5734281348060238,1.6218996905779728,0.5498342133292113,1.9416775404136,1.052826381891571
17,17,17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.14439933380714756,0.4118480677114087,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.32881982578711544,-0.32881982578711544,0.5734281348060238,1.6218996905779728,0.5498342133292113,1.9416775404136,1.052826381891571
36,36,36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04423226294295662,-0.15819815655633856,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.18249917765516532,-0.18249917765516532,0.4271992247829639,1.20830187504668,0.7596461088170371,1.723102442404053,0.8570006876567932
37,37,37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04197387167908129,-0.16569556206106031,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.18249917765516532,-0.18249917765516532,0.4271992247829639,1.20830187504668,0.7596461088170371,1.723102442404053,0.8570006876567932
38,38,38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.1256876959243491,-0.068547809537402,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.18249917765516532,-0.18249917765516532,0.4271992247829639,1.20830187504668,0.7596461088170371,1.723102442404053,0.8570006876567932
39,39,39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.11595595524027455,-0.03095868577211311,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.18249917765516532,-0.18249917765516532,0.4271992247829639,1.20830187504668,0.7596461088170371,1.723102442404053,0.8570006876567932
40,40,40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.16460457143938642,0.0005237236692808567,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.18249917765516532,-0.18249917765516532,0.4271992247829639,1.20830187504668,0.7596461088170371,1.723102442404053,0.8570006876567932
41,41,41,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.15277608397188805,0.10206124066245217,1,True,augmented_zero_static,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_zero_static_responses,0.18249917765516532,-0.18249917765516532,0.4271992247829639,1.20830187504668,0.7596461088170371,1.723102442404053,0.8570006876567932
6,6,6,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.14807124427758242,-0.0762972854374452,2,False,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.411775930482877,-0.411775930482877,0.6416976939984099,1.8149951635921833,0.805318269482187,2.46493108172467,0.9085960819532912
7,7,7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.13578608461404795,0.32497302278754303,2,False,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.411775930482877,-0.411775930482877,0.6416976939984099,1.8149951635921833,0.805318269482187,2.46493108172467,0.9085960819532912
8,8,8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.18974202915039928,-0.02009307979391195,2,False,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.411775930482877,-0.411775930482877,0.6416976939984099,1.8149951635921833,0.805318269482187,2.46493108172467,0.9085960819532912
9,9,9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17304836695205567,-0.10593552275011159,4,False,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.411775930482877,-0.411775930482877,0.6416976939984099,1.8149951635921833,0.805318269482187,2.46493108172467,0.9085960819532912
10,10,10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.19829181308639884,0.10702838239440668,2,False,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.411775930482877,-0.411775930482877,0.6416976939984099,1.8149951635921833,0.805318269482187,2.46493108172467,0.9085960819532912
11,11,11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17880281698997313,-0.22969423077531315,3,False,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.411775930482877,-0.411775930482877,0.6416976939984099,1.8149951635921833,0.805318269482187,2.46493108172467,0.9085960819532912
12,12,12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.03709288925562395,-0.10136017324888921,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.4056795043318185,-0.4056795043318185,0.6369297483489199,1.8015093767878503,0.37828171406447375,1.9416775404136,0.6127791233680813
13,13,13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.037246361730214395,0.2520991227000963,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.4056795043318185,-0.4056795043318185,0.6369297483489199,1.8015093767878503,0.37828171406447375,1.9416775404136,0.6127791233680813
14,14,14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.11952287888487895,-0.18013067781174674,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.3974390602433623,-0.3974390602433623,0.6304276804228716,1.7831187514988727,0.40155263157074844,1.9416775404136,0.6481158117044001
15,15,15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1187767657626322,-0.2141109758378723,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.3974390602433623,-0.3974390602433623,0.6304276804228716,1.7831187514988727,0.40155263157074844,1.9416775404136,0.6481158117044001
16,16,16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1577620702077348,0.08960550176979626,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.44791053664281943,-0.44791053664281943,0.6692611871629935,1.8929564953116476,0.2751551494521603,1.9416775404136,0.8482834648151863
17,17,17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.14439933380714756,0.4118480677114087,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.44791053664281943,-0.44791053664281943,0.6692611871629935,1.8929564953116476,0.2751551494521603,1.9416775404136,0.8482834648151863
36,36,36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04423226294295662,-0.15819815655633856,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.35088370254308027,-0.35088370254308027,0.5923543724351836,1.6754311744576804,0.24367614424682113,1.723102442404053,0.3003551801049545
37,37,37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04197387167908129,-0.16569556206106031,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.35088370254308027,-0.35088370254308027,0.5923543724351836,1.6754311744576804,0.24367614424682113,1.723102442404053,0.3003551801049545
38,38,38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.1256876959243491,-0.068547809537402,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.3489133099132153,-0.3489133099132153,0.5906888435658958,1.6707203474267387,0.25664664319798225,1.723102442404053,0.3088475703709108
39,39,39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.11595595524027455,-0.03095868577211311,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.3489133099132153,-0.3489133099132153,0.5906888435658958,1.6707203474267387,0.25664664319798225,1.723102442404053,0.3088475703709108
40,40,40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.16460457143938642,0.0005237236692808567,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.30672172972807843,-0.30672172972807843,0.5538246380652259,1.5664526286564262,0.6429049724719811,1.723102442404053,0.26405361298727087
41,41,41,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.15277608397188805,0.10206124066245217,1,True,augmented_known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,168,augmented_known_eye_responses,0.30672172972807843,-0.30672172972807843,0.5538246380652259,1.5664526286564262,0.6429049724719811,1.723102442404053,0.26405361298727087
6,6,6,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.14807124427758242,-0.0762972854374452,2,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,observed_true_rows,0.9371116312837926,-0.9371116312837926,0.9680452630346335,2.7380454799492173,0.06638709516245989,2.46493108172467,1.3668792978055866
7,7,7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.13578608461404795,0.32497302278754303,2,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,observed_true_rows,0.9010884631457763,-0.9010884631457763,0.9492567951538594,2.684903667762814,0.11350278077660882,2.46493108172467,1.3802752261926015
8,8,8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.18974202915039928,-0.02009307979391195,2,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,observed_true_rows,0.950647134215195,-0.950647134215195,0.9750113508135149,2.757748551576369,0.0641667372727889,2.46493108172467,1.404885681271198
9,9,9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17304836695205567,-0.10593552275011159,4,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,observed_true_rows,0.9423173649418157,-0.9423173649418157,0.9707303255496944,2.7456399835984553,0.06798546292827798,2.46493108172467,1.3885367134362503
10,10,10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.19829181308639884,0.10702838239440668,2,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,observed_true_rows,0.9668929951920386,-0.9668929951920386,0.9833071723485183,2.7812126782280258,0.06298888997814851,2.46493108172467,1.4527089971000235
11,11,11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17880281698997313,-0.22969423077531315,3,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,observed_true_rows,0.9436997408062314,-0.9436997408062314,0.9714420933880884,2.7476531670590907,0.06816450512170553,2.46493108172467,1.3935589260903984
12,12,12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.03709288925562395,-0.10136017324888921,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,observed_true_rows,0.20568033835785773,-0.20568033835785773,0.4535199426242001,1.2827481073316234,0.7508222195225543,1.9416775404136,1.4837619505736022
