trial_id,fold,trajectory_index,prior_family,axis_label,response_cache_path,true_candidate_index,linear_gaussian_feature_cosine,zero_feature_cosine,linear_gaussian_gain_cosine,linear_gaussian_feature_neg_mse,zero_feature_neg_mse,linear_gaussian_gain_neg_mse,linear_gaussian_image_correct,zero_image_correct,linear_gaussian_score_true_rank,zero_score_true_rank,linear_gaussian_posterior_true_mass,zero_posterior_true_mass,linear_gaussian_posterior_n_eff,zero_posterior_n_eff,linear_gaussian_score_gap,zero_score_gap,axis_residual_variance,zero_residual_variance
42,2,2,axis_edge_orthogonal,across local edge,response_tables/trial_00042_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.09344542803115795,0.9999999999885083,-0.9065545719573503,-427.5344994801916,-4.1088642745127144e-08,-427.53449943910294,False,True,4.0,1.0,3.5500327517979563e-20,0.9999891377743546,1.992209119321676,1.0000217246872667,-0.4415225577300184,0.11430208462240304,8.743855439680218e-07,1.1064269387521686e-07
50,2,2,axis_edge_orthogonal,across local edge,response_tables/trial_00050_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.8266437048763122,0.9999999999999998,-0.17335629512368755,-44.761403296021385,-0.0,-44.761403296021385,False,True,2.0,1.0,0.4575933086369985,1.0,1.9987466901640059,1.0,-0.0016440830420777486,0.4538793013378051,8.743855439680218e-07,1.1064269387521686e-07
58,2,2,axis_edge_orthogonal,across local edge,response_tables/trial_00058_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.1539218034975795,0.08527343973655073,0.06864836376102877,-108.19124627919206,-101.289383803361,-6.901862475831052,False,False,4.0,4.0,0.017567741292837398,3.315930378315583e-29,2.069040258331815,1.0004411735422478,-0.03616316075138673,-0.6557600889300144,8.743855439680218e-07,1.1064269387521686e-07
3,3,2,axis_edge_orthogonal,across local edge,response_tables/trial_00003_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.978899941349393,0.7169485579716381,0.2619513833777548,-13.701969476332842,-75.57639361399812,61.87442413766528,False,False,3.0,3.0,0.2545772662802569,4.059298562632441e-20,2.911568208819548,1.0000000000941327,-0.0044328157165840765,-0.44650691668970754,8.735313379599176e-07,1.1010075608476529e-07
11,3,2,axis_edge_orthogonal,across local edge,response_tables/trial_00011_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9983508049375669,0.8750473036281379,0.12330350130942902,-0.41600983617693393,-33.01086638206576,32.594856545888824,True,False,1.0,2.0,0.8614049998742236,4.939160763167938e-15,1.3297374151795003,1.0,0.023117516772298285,-0.32941580964141437,8.735313379599176e-07,1.1010075608476529e-07
19,3,2,axis_edge_orthogonal,across local edge,response_tables/trial_00019_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9999999999999999,0.9999999999999999,0.0,-0.0,-0.0,0.0,True,True,1.0,1.0,1.0,1.0,1.0,1.0,0.4418471279344336,3.9520447176071816,8.735313379599176e-07,1.1010075608476529e-07
27,3,2,axis_edge_orthogonal,across local edge,response_tables/trial_00027_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.3065079298930376,0.5538307220404982,-0.2473227921474606,-105.2992921907601,-51.0394846098165,-54.2598075809436,False,False,3.0,2.0,7.069158245395135e-12,0.0021038897134034538,1.0000008073055746,1.004216939294485,-0.2567527929951284,-0.06161861144089087,8.735313379599176e-07,1.1010075608476529e-07
35,3,2,axis_edge_orthogonal,across local edge,response_tables/trial_00035_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.7846938711783739,0.442657090306544,0.34203678087182987,-14.72624888064025,-37.88628380545708,23.160034924816834,True,False,1.0,4.0,0.5797518393802404,8.828113411252076e-54,1.981744553247908,1.0,0.003454682486615901,-1.2216165368660032,8.735313379599176e-07,1.1010075608476529e-07
43,3,2,axis_edge_orthogonal,across local edge,response_tables/trial_00043_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.7008235095583198,0.9999999418383244,-0.29917643228000457,-86.94696468706277,-2.991988212404e-05,-86.94693476718065,False,True,2.0,1.0,0.26376769530941824,0.9995623416319884,2.385921279946713,1.0008756998255703,-0.007640089434533093,0.07733634179514315,8.735313379599176e-07,1.1010075608476529e-07
51,3,2,axis_edge_orthogonal,across local edge,response_tables/trial_00051_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.24002343934690565,1.0,-0.7599765606530944,-109.69851509396398,-0.0,-109.69851509396398,False,True,4.0,1.0,0.0004379615088798107,1.0,2.4355055528705263,1.0,-0.07102231631015399,0.42416274630569095,8.735313379599176e-07,1.1010075608476529e-07
59,3,2,axis_edge_orthogonal,across local edge,response_tables/trial_00059_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.31815308002459275,0.9659161062974341,-1.2840691863220268,-363.8829479438839,-14.998837147879257,-348.8841107960046,False,True,3.0,1.0,1.071184863859876e-22,0.6416306708027671,1.0,1.8804117198913393,-0.5058810666065254,0.006165383138742486,8.735313379599176e-07,1.1010075608476529e-07
4,4,2,axis_edge_orthogonal,across local edge,response_tables/trial_00004_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.15272407437714527,0.7509972570547829,-0.5982731826776376,-172.83561868327752,-65.68600391031488,-107.14961477296264,False,False,3.0,2.0,0.005200872140703047,2.0613015065256903e-09,1.0923587503434402,1.0000000041227395,-0.052140027386554544,-0.19999928252300236,8.316788406851918e-07,1.0697023164227885e-07
12,4,2,axis_edge_orthogonal,across local edge,response_tables/trial_00012_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.5802532834928077,0.5808931766352192,-0.0006398931424115295,-120.00229477770962,-120.67236894795877,0.6700741702491513,False,False,3.0,2.0,6.044341115633359e-08,0.0003211789651401937,1.0226651134466134,1.000642564242091,-0.1661028799940925,-0.08043190835837533,8.316788406851918e-07,1.0697023164227885e-07
20,4,2,axis_edge_orthogonal,across local edge,response_tables/trial_00020_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9999999818755372,0.40176658437408114,0.598233397501456,-6.6088031822729725e-06,-153.72116366822058,153.7211570594174,True,False,1.0,3.0,0.9997931534043626,2.0507309768031517e-08,1.0004137926120857,1.0000001496494029,0.08710071710911094,-0.17702484365484494,8.316788406851918e-07,1.0697023164227885e-07
28,4,2,axis_edge_orthogonal,across local edge,response_tables/trial_00028_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.680477178010735,-0.5469673991371014,1.2274445771478364,-50.286139097219845,-256.09874602040327,205.8126069231834,True,False,1.0,4.0,0.36586689211019646,2.9465791844112753e-21,2.9881878672884326,1.000000103615835,0.0013207269666504207,-0.4727364200207451,8.316788406851918e-07,1.0697023164227885e-07
36,4,2,axis_edge_orthogonal,across local edge,response_tables/trial_00036_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.99493065004566,0.7483200609891177,0.2466105890565422,-2.002117818299638,-82.90056571849759,80.89844790019795,True,False,1.0,3.0,0.9067315424231006,4.980363417202631e-06,1.2098475212045372,1.0166111315500563,0.028771781081861403,-0.1220173590399618,8.316788406851918e-07,1.0697023164227885e-07
44,4,2,axis_edge_orthogonal,across local edge,response_tables/trial_00044_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.1917885785111209,0.2840164023298748,-0.4758049808409957,-106.36764740501563,-76.18626484253892,-30.181382562476713,False,False,4.0,4.0,1.3295802058152426e-19,1.8582524600145205e-161,1.000489285425579,1.0,-0.43464008896394435,-3.7009656346358497,8.316788406851918e-07,1.0697023164227885e-07
52,4,2,axis_edge_orthogonal,across local edge,response_tables/trial_00052_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.13302851215847653,1.0,-0.8669714878415234,-160.99054863383583,-0.0,-160.99054863383583,False,True,4.0,1.0,0.004023953762595103,1.0,2.0611836183200127,1.0,-0.050198729301145606,0.45848991356277224,8.316788406851918e-07,1.0697023164227885e-07
60,4,2,axis_edge_orthogonal,across local edge,response_tables/trial_00060_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.7686628821792728,0.7685513518708346,0.00011153030843824574,-154.48888344688265,-154.57433386563582,0.08545041875316883,False,False,2.0,3.0,0.00027644379687200346,8.541093196508868e-227,1.0005530404360603,1.0,-0.08193226541934484,-5.205419271010818,8.316788406851918e-07,1.0697023164227885e-07
5,5,2,axis_edge_orthogonal,across local edge,response_tables/trial_00005_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.7627218373125451,0.6975032385440503,0.06521859876849478,-13.71977719293198,-40.83661080779349,27.116833614861513,False,False,2.0,2.0,0.26095391997576084,1.1877986498853959e-22,1.6417001038833514,1.0,-0.010362576630856296,-0.5048477032592147,8.543667058522847e-07,1.0387100237560996e-07
13,5,2,axis_edge_orthogonal,across local edge,response_tables/trial_00013_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.31060218810778306,-0.307528713851852,-0.0030734742559310746,-387.37695021660943,-362.0518196648736,-25.32513055173581,False,False,4.0,4.0,3.6404756339768424e-12,1.3268080651822355e-72,1.0055683968269973,1.2791541936464441,-0.26336126469229615,-1.6537021252399886,8.543667058522847e-07,1.0387100237560996e-07
21,5,2,axis_edge_orthogonal,across local edge,response_tables/trial_00021_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.46582117572921394,0.5260108635678646,-0.9918320392970785,-415.7750036135635,-55.85502591628988,-359.9199776972736,False,False,2.0,2.0,2.2793068042136845e-22,1.0194261300826355e-05,1.0,1.0000205385351288,-0.49833000682369744,-0.11493675344354659,8.543667058522847e-07,1.0387100237560996e-07
29,5,2,axis_edge_orthogonal,across local edge,response_tables/trial_00029_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9947379281951507,0.4813033459250686,0.5134345822700821,-2.8840918596570315,-211.7262780227386,208.84218616308158,True,False,1.0,2.0,0.790717253787387,4.730082987654591e-90,1.5185954862459545,1.0,0.01479204015755839,-2.056787156221555,8.543667058522847e-07,1.0387100237560996e-07
37,5,2,axis_edge_orthogonal,across local edge,response_tables/trial_00037_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.5959276019904994,0.49011291826049114,0.1058146837300083,-113.96291770665117,-153.34407131362252,39.38115360697135,False,False,2.0,3.0,0.015570235809014824,9.245715113942613e-08,1.0615245106324085,1.0197226108069328,-0.0413230732381249,-0.16186706581780708,8.543667058522847e-07,1.0387100237560996e-07
45,5,2,axis_edge_orthogonal,across local edge,response_tables/trial_00045_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.576903074444694,0.5329059755793469,0.043997098865347084,-224.00766853917463,-102.72067868926176,-121.28698984991287,False,False,3.0,2.0,1.767651651287316e-24,0.013428765223075175,1.0000000002741913,1.027218306092233,-0.5469239031673234,-0.04296836348183408,8.543667058522847e-07,1.0387100237560996e-07
53,5,2,axis_edge_orthogonal,across local edge,response_tables/trial_00053_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.5415163837760487,0.35772459009869456,0.18379179367735415,-49.129510310380624,-66.26224240019512,17.132732089814496,False,False,4.0,4.0,6.095559646038667e-14,5.814939097949376e-07,1.0348334431881074,1.0144266515524738,-0.304113587378734,-0.14350482270102982,8.543667058522847e-07,1.0387100237560996e-07
61,5,2,axis_edge_orthogonal,across local edge,response_tables/trial_00061_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.11334904422727446,-0.3510606999803209,0.23771165575304645,-307.3198248437359,-391.1827957170333,83.8629708732974,False,False,4.0,4.0,8.360709698955956e-10,1.3288397080772668e-286,1.9876224171003019,1.0,-0.20285128945921804,-6.582550304347677,8.543667058522847e-07,1.0387100237560996e-07
6,6,2,axis_edge_orthogonal,across local edge,response_tables/trial_00006_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.8001448292712912,1.0000000000000002,-0.19985517072870906,-131.5761547920723,-0.0,-131.5761547920723,False,True,2.0,1.0,0.07657377178468086,1.0,1.166979918570552,1.0,-0.024888575363209597,1.6025499319361867,8.5688721654632e-07,1.1688726333238035e-07
14,6,2,axis_edge_orthogonal,across local edge,response_tables/trial_00014_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9312726034628289,1.0,-0.06872739653717108,-7.840411592127862,-0.0,-7.840411592127862,True,True,1.0,1.0,0.6462434476392891,1.0,2.1033490670868695,1.0,0.01105191389246818,0.4345494480634695,8.5688721654632e-07,1.1688726333238035e-07
22,6,2,axis_edge_orthogonal,across local edge,response_tables/trial_00022_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.43170241479251154,0.9999999999972435,-0.5682975852047321,-102.68983329968216,-6.032091364718715e-10,-102.68983329907896,False,True,2.0,1.0,0.0714736048905567,0.9999978548334085,1.1530502430873149,1.0000042903424282,-0.02564267778586571,0.13056868804326327,8.5688721654632e-07,1.1688726333238035e-07
30,6,2,axis_edge_orthogonal,across local edge,response_tables/trial_00030_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.5963695854113897,0.5963695821427586,3.2686311435270454e-09,-82.1293253480537,-82.12932618498583,8.369321307100108e-07,False,False,4.0,3.0,1.3611682517619543e-14,2.590028931148043e-73,1.0000000093747303,1.0,-0.319278479575696,-1.671370427425888,8.5688721654632e-07,1.1688726333238035e-07
38,6,2,axis_edge_orthogonal,across local edge,response_tables/trial_00038_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.388240391877778,1.0,-0.6117596081222221,-272.05127470271015,-0.0,-272.05127470271015,False,True,4.0,1.0,4.292655590249095e-17,1.0,1.044292096997699,1.0,-0.37665246694363946,0.4311466103521029,8.5688721654632e-07,1.1688726333238035e-07
46,6,2,axis_edge_orthogonal,across local edge,response_tables/trial_00046_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.4578160584802491,0.4578160584802491,0.0,-208.51080536842204,-208.51080536842204,0.0,False,False,2.0,2.0,3.0711330492144687e-18,4.104572437369778e-154,1.0,1.0,-0.4032448510897846,-3.531860027401514,8.5688721654632e-07,1.1688726333238035e-07
54,6,2,axis_edge_orthogonal,across local edge,response_tables/trial_00054_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9979726486619332,0.3544316550216847,0.6435409936402485,-0.7715733560296201,-67.22691755337084,66.45534419734122,True,False,1.0,3.0,0.8908918420473504,1.3680428046289116e-42,1.251389506145743,1.0,0.027198126705834103,-0.9639519279710562,8.5688721654632e-07,1.1688726333238035e-07
62,6,2,axis_edge_orthogonal,across local edge,response_tables/trial_00062_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,-0.1386894640955835,0.9943333113738879,-1.1330227754694715,-95.99971943635573,-0.6585985581536965,-95.34112087820203,False,True,2.0,1.0,1.50034544593292e-06,0.9171554764483529,1.0000030008391778,1.1792061591101364,-0.1340981367866338,0.024049857821060117,8.5688721654632e-07,1.1688726333238035e-07
7,7,2,axis_edge_orthogonal,across local edge,response_tables/trial_00007_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.6351866799268514,0.7672376360796431,-0.13205095615279172,-31.140259088503427,-21.240155444299234,-9.900103644204194,False,False,4.0,2.0,0.03500768663584988,2.091343284929701e-06,2.1319043545863385,1.0000042385352723,-0.028819367977119537,-0.13077701859116253,9.024228790770791e-07,1.1801150983231614e-07
15,7,2,axis_edge_orthogonal,across local edge,response_tables/trial_00015_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.8412212637847193,0.8309632799528491,0.010257983831870154,-66.14350848711382,-71.76785074230527,5.624342255191451,False,False,4.0,3.0,5.438802113826044e-06,1.3793850479405997e-09,1.9829978284369696,1.0000030370156672,-0.11517929359526968,-0.20401626536021844,9.024228790770791e-07,1.1801150983231614e-07
23,7,2,axis_edge_orthogonal,across local edge,response_tables/trial_00023_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.999975913576121,0.999970488787466,5.424788655061796e-06,-0.006781380947830638,-0.008915226953375256,0.0021338460055446177,True,True,1.0,1.0,0.9914993733048538,0.9893386450380902,1.0171493946877295,1.0215792611440804,0.0478437225524152,0.046861084102356565,9.024228790770791e-07,1.1801150983231614e-07
31,7,2,axis_edge_orthogonal,across local edge,response_tables/trial_00031_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.4716179743411568,0.6774394092617382,-0.20582143492058136,-42.13451762007867,-26.575630102339954,-15.558887517738714,False,False,4.0,2.0,8.803651988282243e-07,0.09256659536198271,1.0700159920537125,1.2019173585269773,-0.13908481401622805,-0.02282691844789264,9.024228790770791e-07,1.1801150983231614e-07
39,7,2,axis_edge_orthogonal,across local edge,response_tables/trial_00039_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9866571187229646,1.0,-0.013342881277035423,-1.1442565549327823,-0.0,-1.1442565549327823,True,True,1.0,1.0,0.8726283608489876,1.0,1.2975801664164361,1.0,0.022442134244857748,0.9916890277300991,9.024228790770791e-07,1.1801150983231614e-07
47,7,2,axis_edge_orthogonal,across local edge,response_tables/trial_00047_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.8678417018728185,0.9980616203650192,-0.13021991849220071,-55.776137278412705,-0.8596906418975017,-54.916446636515204,False,False,3.0,2.0,1.6195714266773253e-09,0.20955350869643183,1.2895786254555015,1.4954217875988287,-0.201031186724543,-0.013276103065307798,9.024228790770791e-07,1.1801150983231614e-07
55,7,2,axis_edge_orthogonal,across local edge,response_tables/trial_00055_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.03336347800569545,0.03133009177967632,0.002033386226019132,-328.6080391024726,-329.051044994333,0.4430058918603663,False,False,2.0,3.0,0.0006370002926569604,2.5347650871324092e-54,1.0022571365746387,1.0,-0.07357612823690018,-1.234094940567271,9.024228790770791e-07,1.1801150983231614e-07
63,7,2,axis_edge_orthogonal,across local edge,response_tables/trial_00063_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0,0.9976727368151462,0.30611540884097355,0.6915573279741727,-1.4136730496860315,-278.5970756461916,277.1834025965056,True,False,1.0,3.0,0.8469181246792669,5.163444602300866e-73,1.3507942527122858,1.0,0.017192590626198684,-1.6644710787320451,9.024228790770791e-07,1.1801150983231614e-07
0,0,2,axis_edge_parallel,along local edge,response_tables/trial_00000_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.9986614243405844,1.0,-0.0013385756594156417,-0.7400743537177721,-7.849166006949067e-29,-0.7400743537177721,True,True,1.0,1.0,0.9062029973900075,1.0,1.2048167389883337,1.0,0.022681305339812052,0.3480031666210581,6.405541471967333e-07,1.1192383090769595e-07
8,0,2,axis_edge_parallel,along local edge,response_tables/trial_00008_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.14794255910315382,0.1668707465409706,-0.018928187437816768,-99.89839678337594,-98.14527411112746,-1.7531226722484803,False,False,2.0,3.0,0.0001289027419604645,8.878070791883154e-25,1.0002592004537172,1.0611314559305831,-0.089563227845041,-0.5535090738170378,6.405541471967333e-07,1.1192383090769595e-07
16,0,2,axis_edge_parallel,along local edge,response_tables/trial_00016_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.8011667535434457,0.4316917641047839,0.3694749894386618,-14.803288761196438,-50.948253149731585,36.14496438853514,False,False,3.0,3.0,0.00026184916185617845,1.5596867801514235e-15,1.0056308443913855,1.0,-0.08244931432373354,-0.34094291375762853,6.405541471967333e-07,1.1192383090769595e-07
24,0,2,axis_edge_parallel,along local edge,response_tables/trial_00024_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.7532174755708927,1.0000000000000002,-0.24678252442910753,-35.95154257245882,-2.197346475143467e-26,-35.95154257245882,False,True,2.0,1.0,0.32659215552734994,1.0,1.8178088225527709,1.0,-0.007123945471133153,0.31681320981635785,6.405541471967333e-07,1.1192383090769595e-07
32,0,2,axis_edge_parallel,along local edge,response_tables/trial_00032_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.5651702566482032,0.8632126503466716,-0.2980423936984684,-108.08281906323438,-15.689523416171834,-92.39329564706254,False,False,4.0,2.0,9.362786259543331e-10,0.0033086891403486213,1.8347900826474532,1.006715580472906,-0.2035838020508101,-0.05707851121214225,6.405541471967333e-07,1.1192383090769595e-07
40,0,2,axis_edge_parallel,along local edge,response_tables/trial_00040_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.4074247262603126,-0.08095291645761407,0.4883776427179267,-143.7195661048001,-224.84629181706924,81.12672571226915,False,False,4.0,4.0,1.1473377099606912e-13,7.204064460197798e-83,1.0001729587056167,1.0000000000009095,-0.29796075509594033,-1.8913991734339746,6.405541471967333e-07,1.1192383090769595e-07
48,0,2,axis_edge_parallel,along local edge,response_tables/trial_00048_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.9999964235295973,0.9999999999127225,-3.576383125203364e-06,-0.0024735818782275864,-1.1101146667476052e-07,-0.0024734708667609115,True,True,1.0,1.0,0.9688505255905384,0.9999222468575218,1.0643944610534946,1.0001555213730238,0.03518997513028421,0.10065147042400646,6.405541471967333e-07,1.1192383090769595e-07
56,0,2,axis_edge_parallel,along local edge,response_tables/trial_00056_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.990860749189772,1.0,-0.009139250810228039,-0.9876448525183369,-0.0,-0.9876448525183369,True,True,1.0,1.0,0.9304967436556553,1.0,1.148560720983781,1.0,0.02594345977625523,0.4649158055824554,6.405541471967333e-07,1.1192383090769595e-07
1,1,2,axis_edge_parallel,along local edge,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,-0.022564693421301168,0.19636431872902219,-0.21892901215032334,-73.65549272329856,-59.95744387065686,-13.698048852641705,False,False,3.0,2.0,0.06230940735027386,8.087403175856887e-30,1.4174303617318833,1.0,-0.025938908324916465,-0.6698724510213934,6.249692737727656e-07,1.0122901700152836e-07
9,1,2,axis_edge_parallel,along local edge,response_tables/trial_00009_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.9904839721270174,0.9245020574360443,0.06598191469097314,-1.6424123026832012,-11.82516564421476,10.182753341531559,True,False,1.0,3.0,0.6160414187877405,4.0169375936204985e-05,1.9377365093590335,1.200721370672357,0.005118513228729471,-0.10025835404649719,6.249692737727656e-07,1.0122901700152836e-07
17,1,2,axis_edge_parallel,along local edge,response_tables/trial_00017_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.8510028809208915,0.6613337674838905,0.189669113437001,-38.041118527721814,-57.126763120090885,19.08564459236907,False,False,4.0,3.0,1.3251277073723404e-19,2.3394623518328015e-89,1.0008504072066209,1.0011809755490235,-0.4346718281586399,-2.040795618239633,6.249692737727656e-07,1.0122901700152836e-07
25,1,2,axis_edge_parallel,along local edge,response_tables/trial_00025_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.6740701886711429,0.5364613842218064,0.13760880444933643,-43.87570567444861,-50.95208194451979,7.076376270071179,False,False,3.0,3.0,0.1446625304687987,1.867754172669796e-05,2.5336701856342727,1.0000818545471721,-0.012215112192195676,-0.10888147807016113,6.249692737727656e-07,1.0122901700152836e-07
33,1,2,axis_edge_parallel,along local edge,response_tables/trial_00033_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.9475657910304747,0.9999999999999999,-0.05243420896952522,-12.819084572161474,-0.0,-12.819084572161474,False,True,2.0,1.0,0.3883405065781922,1.0,1.905638104758963,1.0,-0.004540564585394202,0.6822083571516764,6.249692737727656e-07,1.0122901700152836e-07
41,1,2,axis_edge_parallel,along local edge,response_tables/trial_00041_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.22794187343108763,-0.28242895517367556,0.5103708286047632,-649.6094650297482,-743.8014995973408,94.1920345675926,False,False,4.0,4.0,1.1589422870260522e-194,0.0,1.0000000000095497,1.0,-4.465540002732132,-14.731193034247966,6.249692737727656e-07,1.0122901700152836e-07
49,1,2,axis_edge_parallel,along local edge,response_tables/trial_00049_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.9813867956479331,0.9137760070334451,0.067610788614488,-4.378336916319592,-41.2239722990406,36.84563538272101,False,False,2.0,3.0,0.2835858082552489,1.5223462486885137e-16,1.6877609798192958,1.000444755535667,-0.00925602783629681,-0.36420886405428776,6.249692737727656e-07,1.0122901700152836e-07
57,1,2,axis_edge_parallel,along local edge,response_tables/trial_00057_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.8144455837245975,0.6699105106873523,0.14453507303724522,-91.0130000910254,-121.3277913351292,30.3147912441038,False,False,3.0,4.0,0.12174169226863629,5.54139427900046e-41,1.9404177743869149,1.3173698096942887,-0.017307842222222453,-0.9254282956249056,6.249692737727656e-07,1.0122901700152836e-07
2,2,2,axis_edge_parallel,along local edge,response_tables/trial_00002_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.999998205118178,0.8565059256358316,0.14349227948234644,-0.0014203812424691713,-87.54009693983019,87.53867655858772,True,False,1.0,2.0,0.9962263686170733,0.08338067068939457,1.0075758800304022,1.3274783539666026,0.05580726345440451,-0.02336074559798404,6.821137131560867e-07,1.1064269387521686e-07
10,2,2,axis_edge_parallel,along local edge,response_tables/trial_00010_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.6328271158755568,0.9999999999999999,-0.36717288412444304,-42.43536725448692,-0.0,-42.43536725448692,False,True,3.0,1.0,0.008066524725732837,1.0,1.1189246925495417,1.0,-0.047629025543839326,0.4160744885847274,6.821137131560867e-07,1.1064269387521686e-07
18,2,2,axis_edge_parallel,along local edge,response_tables/trial_00018_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.6271649245240108,0.7283965944120551,-0.10123166988804422,-108.3145382253712,-109.73188750749658,1.417349282125386,False,False,2.0,2.0,0.0002659608207779716,0.0006426033170825823,1.0005320633691033,1.0015733717739637,-0.0823189555401605,-0.0734919666457573,6.821137131560867e-07,1.1064269387521686e-07
26,2,2,axis_edge_parallel,along local edge,response_tables/trial_00026_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0,0.5122427875458823,0.15339530783301175,0.3588474797128705,-87.12461799818321,-140.92240095534444,53.79778295716123,False,False,4.0,2.0,1.143967665436207e-06,0.0036103954643492793,1.0013444408598602,1.0128896945274188,-0.13680335940932797,-0.05617523776199329,6.821137131560867e-07,1.1064269387521686e-07
