table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,observation_scale,axis_catalog_mode,n_candidates,n_prior_trajectories,n_timebins,n_units,true_candidate_index,true_source_row,true_candidate_id,decoder_mode,observer_mode,observer_label,train_bank,test_input,latent,feature_space_mode,feature_fit_scope,feature_preprocessing,feature_whitened,feature_weighted,feature_variance_fraction,fold,n_train_samples,n_fit_sources,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
756,378,response_tables/trial_00378_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,11510,source_row:11510,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.26287574785912265,-0.26287574785912265,0.5127140995322078,2.900348932713429,0.1276683520890653,2.800815144769831,1.1914331527207023
757,378,response_tables/trial_00378_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,11510,source_row:11510,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.26287574785912265,-0.26287574785912265,0.5127140995322078,2.900348932713429,0.1276683520890653,2.800815144769831,1.1914331527207023
758,379,response_tables/trial_00379_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,11510,source_row:11510,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.30296982074501766,-0.30296982074501766,0.55042694405799,3.1136849975295453,0.13531044237696635,2.800815144769831,1.791103566773658
759,379,response_tables/trial_00379_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,11510,source_row:11510,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.30296982074501766,-0.30296982074501766,0.55042694405799,3.1136849975295453,0.13531044237696635,2.800815144769831,1.791103566773658
760,380,response_tables/trial_00380_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,11510,source_row:11510,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.43170878397279566,-0.43170878397279566,0.6570454961209274,3.7168106068414977,0.11461054952214471,2.800815144769831,2.7853808791053623
761,380,response_tables/trial_00380_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,11510,source_row:11510,mlp,zero_eye_on_motion,zero-eye model,zero,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.43170878397279566,-0.43170878397279566,0.6570454961209274,3.7168106068414977,0.11461054952214471,2.800815144769831,2.7853808791053623
0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,25,source_row:25,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.45954428755387444,-0.45954428755387444,0.6778969593927048,3.8347642954585854,0.03481604979738844,2.8650848241251676,2.6505657864056458
1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,25,source_row:25,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.45954428755387444,-0.45954428755387444,0.6778969593927048,3.8347642954585854,0.03481604979738844,2.8650848241251676,2.6505657864056458
2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,25,source_row:25,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.45954428755387444,-0.45954428755387444,0.6778969593927048,3.8347642954585854,0.03481604979738844,2.8650848241251676,2.6505657864056458
3,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,25,source_row:25,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.45954428755387444,-0.45954428755387444,0.6778969593927048,3.8347642954585854,0.03481604979738844,2.8650848241251676,2.6505657864056458
4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,25,source_row:25,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.45954428755387444,-0.45954428755387444,0.6778969593927048,3.8347642954585854,0.03481604979738844,2.8650848241251676,2.6505657864056458
5,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,25,source_row:25,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.45954428755387444,-0.45954428755387444,0.6778969593927048,3.8347642954585854,0.03481604979738844,2.8650848241251676,2.6505657864056458
42,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,966,source_row:966,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.3884132977114946,-0.3884132977114946,0.6232281265407512,3.525510676025223,0.36176743281434925,2.356064922074473,3.6100059799723394
43,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,966,source_row:966,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.3884132977114946,-0.3884132977114946,0.6232281265407512,3.525510676025223,0.36176743281434925,2.356064922074473,3.6100059799723394
44,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,966,source_row:966,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.3884132977114946,-0.3884132977114946,0.6232281265407512,3.525510676025223,0.36176743281434925,2.356064922074473,3.6100059799723394
45,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,966,source_row:966,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.3884132977114946,-0.3884132977114946,0.6232281265407512,3.525510676025223,0.36176743281434925,2.356064922074473,3.6100059799723394
46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,966,source_row:966,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.3884132977114946,-0.3884132977114946,0.6232281265407512,3.525510676025223,0.36176743281434925,2.356064922074473,3.6100059799723394
47,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,966,source_row:966,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.3884132977114946,-0.3884132977114946,0.6232281265407512,3.525510676025223,0.36176743281434925,2.356064922074473,3.6100059799723394
48,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,1249,source_row:1249,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4371620749071553,-0.4371620749071553,0.6611823310609225,3.740212079151257,-0.05079357980837347,2.5814003763649422,2.5786324506259044
49,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,1249,source_row:1249,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4371620749071553,-0.4371620749071553,0.6611823310609225,3.740212079151257,-0.05079357980837347,2.5814003763649422,2.5786324506259044
50,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,1249,source_row:1249,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4371620749071553,-0.4371620749071553,0.6611823310609225,3.740212079151257,-0.05079357980837347,2.5814003763649422,2.5786324506259044
51,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,1249,source_row:1249,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4371620749071553,-0.4371620749071553,0.6611823310609225,3.740212079151257,-0.05079357980837347,2.5814003763649422,2.5786324506259044
52,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,1249,source_row:1249,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4371620749071553,-0.4371620749071553,0.6611823310609225,3.740212079151257,-0.05079357980837347,2.5814003763649422,2.5786324506259044
53,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,1249,source_row:1249,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4371620749071553,-0.4371620749071553,0.6611823310609225,3.740212079151257,-0.05079357980837347,2.5814003763649422,2.5786324506259044
72,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,1523,source_row:1523,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4960845044048868,-0.4960845044048868,0.7043326660072545,3.9843072347594353,0.22745919836657966,3.9469835376907083,1.9475538367873324
73,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,1523,source_row:1523,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4960845044048868,-0.4960845044048868,0.7043326660072545,3.9843072347594353,0.22745919836657966,3.9469835376907083,1.9475538367873324
74,37,response_tables/trial_00037_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,1523,source_row:1523,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4960845044048868,-0.4960845044048868,0.7043326660072545,3.9843072347594353,0.22745919836657966,3.9469835376907083,1.9475538367873324
75,37,response_tables/trial_00037_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,1523,source_row:1523,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4960845044048868,-0.4960845044048868,0.7043326660072545,3.9843072347594353,0.22745919836657966,3.9469835376907083,1.9475538367873324
76,38,response_tables/trial_00038_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,1523,source_row:1523,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4960845044048868,-0.4960845044048868,0.7043326660072545,3.9843072347594353,0.22745919836657966,3.9469835376907083,1.9475538367873324
77,38,response_tables/trial_00038_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,1523,source_row:1523,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4960845044048868,-0.4960845044048868,0.7043326660072545,3.9843072347594353,0.22745919836657966,3.9469835376907083,1.9475538367873324
102,51,response_tables/trial_00051_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,2309,source_row:2309,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.1582878794392316,-0.1582878794392316,0.39785409315379877,2.250602617535004,0.7046342925938703,2.9820264213641683,2.8680053336168805
103,51,response_tables/trial_00051_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,2309,source_row:2309,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.1582878794392316,-0.1582878794392316,0.39785409315379877,2.250602617535004,0.7046342925938703,2.9820264213641683,2.8680053336168805
104,52,response_tables/trial_00052_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,2309,source_row:2309,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.1582878794392316,-0.1582878794392316,0.39785409315379877,2.250602617535004,0.7046342925938703,2.9820264213641683,2.8680053336168805
105,52,response_tables/trial_00052_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,2309,source_row:2309,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.1582878794392316,-0.1582878794392316,0.39785409315379877,2.250602617535004,0.7046342925938703,2.9820264213641683,2.8680053336168805
106,53,response_tables/trial_00053_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,2309,source_row:2309,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.1582878794392316,-0.1582878794392316,0.39785409315379877,2.250602617535004,0.7046342925938703,2.9820264213641683,2.8680053336168805
107,53,response_tables/trial_00053_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,2309,source_row:2309,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.1582878794392316,-0.1582878794392316,0.39785409315379877,2.250602617535004,0.7046342925938703,2.9820264213641683,2.8680053336168805
138,69,response_tables/trial_00069_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,2764,source_row:2764,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.40890053275974864,-0.40890053275974864,0.6394533077244566,3.617294161153051,0.37916271076308683,2.9376495645088947,3.5004111472756554
139,69,response_tables/trial_00069_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,2764,source_row:2764,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.40890053275974864,-0.40890053275974864,0.6394533077244566,3.617294161153051,0.37916271076308683,2.9376495645088947,3.5004111472756554
140,70,response_tables/trial_00070_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,2764,source_row:2764,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.40890053275974864,-0.40890053275974864,0.6394533077244566,3.617294161153051,0.37916271076308683,2.9376495645088947,3.5004111472756554
141,70,response_tables/trial_00070_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,2764,source_row:2764,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.40890053275974864,-0.40890053275974864,0.6394533077244566,3.617294161153051,0.37916271076308683,2.9376495645088947,3.5004111472756554
142,71,response_tables/trial_00071_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,2764,source_row:2764,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.40890053275974864,-0.40890053275974864,0.6394533077244566,3.617294161153051,0.37916271076308683,2.9376495645088947,3.5004111472756554
143,71,response_tables/trial_00071_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,2764,source_row:2764,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.40890053275974864,-0.40890053275974864,0.6394533077244566,3.617294161153051,0.37916271076308683,2.9376495645088947,3.5004111472756554
156,78,response_tables/trial_00078_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,2831,source_row:2831,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.343901745555897,-0.343901745555897,0.5864313647443297,3.3173567576895775,0.5543992947098291,2.984413794118972,3.8535768449976295
157,78,response_tables/trial_00078_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,2831,source_row:2831,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.343901745555897,-0.343901745555897,0.5864313647443297,3.3173567576895775,0.5543992947098291,2.984413794118972,3.8535768449976295
158,79,response_tables/trial_00079_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,2831,source_row:2831,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.343901745555897,-0.343901745555897,0.5864313647443297,3.3173567576895775,0.5543992947098291,2.984413794118972,3.8535768449976295
159,79,response_tables/trial_00079_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,2831,source_row:2831,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.343901745555897,-0.343901745555897,0.5864313647443297,3.3173567576895775,0.5543992947098291,2.984413794118972,3.8535768449976295
160,80,response_tables/trial_00080_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,2831,source_row:2831,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.343901745555897,-0.343901745555897,0.5864313647443297,3.3173567576895775,0.5543992947098291,2.984413794118972,3.8535768449976295
161,80,response_tables/trial_00080_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,2831,source_row:2831,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.343901745555897,-0.343901745555897,0.5864313647443297,3.3173567576895775,0.5543992947098291,2.984413794118972,3.8535768449976295
198,99,response_tables/trial_00099_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,3675,source_row:3675,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4153936189646534,-0.4153936189646534,0.6445103714950237,3.6459012338335373,0.026797686463427003,3.5264944124224167,1.0247510912747841
199,99,response_tables/trial_00099_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,3675,source_row:3675,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4153936189646534,-0.4153936189646534,0.6445103714950237,3.6459012338335373,0.026797686463427003,3.5264944124224167,1.0247510912747841
200,100,response_tables/trial_00100_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,3675,source_row:3675,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4153936189646534,-0.4153936189646534,0.6445103714950237,3.6459012338335373,0.026797686463427003,3.5264944124224167,1.0247510912747841
201,100,response_tables/trial_00100_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,3675,source_row:3675,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4153936189646534,-0.4153936189646534,0.6445103714950237,3.6459012338335373,0.026797686463427003,3.5264944124224167,1.0247510912747841
202,101,response_tables/trial_00101_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3675,source_row:3675,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4153936189646534,-0.4153936189646534,0.6445103714950237,3.6459012338335373,0.026797686463427003,3.5264944124224167,1.0247510912747841
203,101,response_tables/trial_00101_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3675,source_row:3675,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.4153936189646534,-0.4153936189646534,0.6445103714950237,3.6459012338335373,0.026797686463427003,3.5264944124224167,1.0247510912747841
228,114,response_tables/trial_00114_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,3945,source_row:3945,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.11958294496456284,-0.11958294496456284,0.34580767048254274,1.9561835902762326,0.9426760361170693,5.854167535894171,5.4178860414217525
229,114,response_tables/trial_00114_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,3945,source_row:3945,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.11958294496456284,-0.11958294496456284,0.34580767048254274,1.9561835902762326,0.9426760361170693,5.854167535894171,5.4178860414217525
