decoder_mode,latent,feature_space_mode,observer_mode,observer_label,observation_scale,prior_family,n,mean_feature_cosine,median_feature_cosine,mean_feature_mse,median_feature_mse,mean_feature_rmse,median_feature_pred_norm,median_feature_true_norm
linear_gaussian,pyramid_local_field,fold_zscore_pca,hidden_eye_tau_marginal,hidden eye,1.0,axis_edge_parallel,128,0.1513250663472127,0.16494266184584502,25.973838667851325,22.4052215360458,4.929314662767635,8.169029220209975,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,hidden_eye_tau_marginal,hidden eye,1.0,axis_edge_parallel,128,0.14194604669891472,0.1444229948913484,1.3646509801895566,1.1939816834834573,1.1351695705759526,5.86443462242838,2.924220905075088
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,hidden_eye_tau_marginal,hidden eye,1.0,axis_edge_parallel,128,0.11580923176451026,0.12021202973556408,1.9996273561595934,1.7772529708111429,1.3830179340525026,5.921072399396131,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,known_eye,known eye,1.0,axis_edge_parallel,128,0.13497519068745523,0.14669482233276876,1.8710495407070276,1.5443879198842572,1.3228879590143208,5.9086136415680395,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,known_eye,known eye,1.0,axis_edge_parallel,128,0.1522612260946369,0.1876666857730524,26.04151094171935,22.291550117865665,4.943117100055375,8.75021584377616,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,known_eye,known eye,1.0,axis_edge_parallel,128,0.1699942556373275,0.18285646012837348,1.5979870235498703,1.2095027599112438,1.2077010889763367,6.075839599834824,2.924220905075088
linear_gaussian,pyramid_local_field,global_centered_whitened_pca,known_eye,known eye,1.0,axis_edge_parallel,128,0.1445160706725546,0.1426186852996782,2.151251573505775,1.8768902824622262,1.4177669928679604,5.889321301898049,5.59506746576681
linear_gaussian,pyramid_local_field,fold_centered_whitened_pca,zero_eye_on_motion,zero-eye model,1.0,axis_edge_parallel,128,0.049019713981708596,0.052901250638569194,22.25210544805053,17.834835517115323,4.39940409976533,23.60568115663291,4.223746461179369
linear_gaussian,pyramid_local_field,fold_zscore_pca,zero_eye_on_motion,zero-eye model,1.0,axis_edge_parallel,128,0.12919915286160058,0.1128889242337624,86.30567823042517,74.34485116629038,8.857076962682996,42.70289840359273,26.197863966873914
linear_gaussian,pyramid_local_field,fold_zscore_whitened_pca,zero_eye_on_motion,zero-eye model,1.0,axis_edge_parallel,128,0.050866721313643545,0.038213902007752945,28.637354524716557,23.593247070541523,4.9734954864148,27.613952311131634,2.924220905075088
