table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,observation_scale,axis_catalog_mode,n_candidates,n_prior_trajectories,n_timebins,n_units,true_candidate_index,true_source_row,true_candidate_id,decoder_mode,observer_mode,observer_label,train_bank,test_input,latent,feature_space_mode,feature_fit_scope,feature_preprocessing,feature_whitened,feature_weighted,feature_variance_fraction,fold,n_train_samples,n_fit_sources,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
657,328,response_tables/trial_00328_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,10392,source_row:10392,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.2065230582382616,-1.2065230582382616,1.0984184349501156,6.213592991468332,0.25726853494646207,3.0257658250928023,6.261083249828627
658,329,response_tables/trial_00329_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,10392,source_row:10392,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.2065230582382616,-1.2065230582382616,1.0984184349501156,6.213592991468332,0.25726853494646207,3.0257658250928023,6.261083249828627
659,329,response_tables/trial_00329_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,10392,source_row:10392,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.2065230582382616,-1.2065230582382616,1.0984184349501156,6.213592991468332,0.25726853494646207,3.0257658250928023,6.261083249828627
666,333,response_tables/trial_00333_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,10488,source_row:10488,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7351099343598992,-0.7351099343598992,0.8573855225975647,4.850104936959279,0.33765257293995715,2.458607011756191,5.092540085358165
667,333,response_tables/trial_00333_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,10488,source_row:10488,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7351099343598992,-0.7351099343598992,0.8573855225975647,4.850104936959279,0.33765257293995715,2.458607011756191,5.092540085358165
668,334,response_tables/trial_00334_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,10488,source_row:10488,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7351099343598992,-0.7351099343598992,0.8573855225975647,4.850104936959279,0.33765257293995715,2.458607011756191,5.092540085358165
669,334,response_tables/trial_00334_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,10488,source_row:10488,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7351099343598992,-0.7351099343598992,0.8573855225975647,4.850104936959279,0.33765257293995715,2.458607011756191,5.092540085358165
670,335,response_tables/trial_00335_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,10488,source_row:10488,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7351099343598992,-0.7351099343598992,0.8573855225975647,4.850104936959279,0.33765257293995715,2.458607011756191,5.092540085358165
671,335,response_tables/trial_00335_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,10488,source_row:10488,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7351099343598992,-0.7351099343598992,0.8573855225975647,4.850104936959279,0.33765257293995715,2.458607011756191,5.092540085358165
690,345,response_tables/trial_00345_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,10644,source_row:10644,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.1019427261590395,-1.1019427261590395,1.0497345979622847,5.938195621322126,0.2278907887201941,2.054731834493613,6.059274630324864
691,345,response_tables/trial_00345_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,10644,source_row:10644,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.1019427261590395,-1.1019427261590395,1.0497345979622847,5.938195621322126,0.2278907887201941,2.054731834493613,6.059274630324864
692,346,response_tables/trial_00346_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,10644,source_row:10644,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.1019427261590395,-1.1019427261590395,1.0497345979622847,5.938195621322126,0.2278907887201941,2.054731834493613,6.059274630324864
693,346,response_tables/trial_00346_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,10644,source_row:10644,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.1019427261590395,-1.1019427261590395,1.0497345979622847,5.938195621322126,0.2278907887201941,2.054731834493613,6.059274630324864
694,347,response_tables/trial_00347_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,10644,source_row:10644,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.1019427261590395,-1.1019427261590395,1.0497345979622847,5.938195621322126,0.2278907887201941,2.054731834493613,6.059274630324864
695,347,response_tables/trial_00347_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,10644,source_row:10644,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.1019427261590395,-1.1019427261590395,1.0497345979622847,5.938195621322126,0.2278907887201941,2.054731834493613,6.059274630324864
714,357,response_tables/trial_00357_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,10818,source_row:10818,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.24624647819745,-1.24624647819745,1.116354100721384,6.315052438604005,0.3535311696890418,2.679067788331091,6.743645492453291
715,357,response_tables/trial_00357_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,10818,source_row:10818,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.24624647819745,-1.24624647819745,1.116354100721384,6.315052438604005,0.3535311696890418,2.679067788331091,6.743645492453291
716,358,response_tables/trial_00358_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,10818,source_row:10818,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.24624647819745,-1.24624647819745,1.116354100721384,6.315052438604005,0.3535311696890418,2.679067788331091,6.743645492453291
717,358,response_tables/trial_00358_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,10818,source_row:10818,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.24624647819745,-1.24624647819745,1.116354100721384,6.315052438604005,0.3535311696890418,2.679067788331091,6.743645492453291
718,359,response_tables/trial_00359_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,10818,source_row:10818,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.24624647819745,-1.24624647819745,1.116354100721384,6.315052438604005,0.3535311696890418,2.679067788331091,6.743645492453291
719,359,response_tables/trial_00359_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,10818,source_row:10818,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,1.24624647819745,-1.24624647819745,1.116354100721384,6.315052438604005,0.3535311696890418,2.679067788331091,6.743645492453291
756,378,response_tables/trial_00378_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,11510,source_row:11510,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7167408786327398,-0.7167408786327398,0.8466055035450336,4.7891239403723596,0.32753955888908587,2.800815144769831,4.9089594723834
757,378,response_tables/trial_00378_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,11510,source_row:11510,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7167408786327398,-0.7167408786327398,0.8466055035450336,4.7891239403723596,0.32753955888908587,2.800815144769831,4.9089594723834
758,379,response_tables/trial_00379_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,11510,source_row:11510,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7167408786327398,-0.7167408786327398,0.8466055035450336,4.7891239403723596,0.32753955888908587,2.800815144769831,4.9089594723834
759,379,response_tables/trial_00379_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,11510,source_row:11510,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7167408786327398,-0.7167408786327398,0.8466055035450336,4.7891239403723596,0.32753955888908587,2.800815144769831,4.9089594723834
760,380,response_tables/trial_00380_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,11510,source_row:11510,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7167408786327398,-0.7167408786327398,0.8466055035450336,4.7891239403723596,0.32753955888908587,2.800815144769831,4.9089594723834
761,380,response_tables/trial_00380_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,11510,source_row:11510,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6448650654842578,2,2454,102,0.7167408786327398,-0.7167408786327398,0.8466055035450336,4.7891239403723596,0.32753955888908587,2.800815144769831,4.9089594723834
6,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,76,source_row:76,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.652111836354024,-2.652111836354024,1.628530575811834,9.212360108209445,0.3160415184248113,3.357635419954564,9.70521993877014
7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,76,source_row:76,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.652111836354024,-2.652111836354024,1.628530575811834,9.212360108209445,0.3160415184248113,3.357635419954564,9.70521993877014
8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,76,source_row:76,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.652111836354024,-2.652111836354024,1.628530575811834,9.212360108209445,0.3160415184248113,3.357635419954564,9.70521993877014
9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,76,source_row:76,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.652111836354024,-2.652111836354024,1.628530575811834,9.212360108209445,0.3160415184248113,3.357635419954564,9.70521993877014
10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,76,source_row:76,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.652111836354024,-2.652111836354024,1.628530575811834,9.212360108209445,0.3160415184248113,3.357635419954564,9.70521993877014
11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,76,source_row:76,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.652111836354024,-2.652111836354024,1.628530575811834,9.212360108209445,0.3160415184248113,3.357635419954564,9.70521993877014
12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,87,source_row:87,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,1.2089782456262954,-1.2089782456262954,1.0995354681074618,6.21991188523129,0.15658941945185775,2.363051977582936,6.135461325748821
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,87,source_row:87,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,1.2089782456262954,-1.2089782456262954,1.0995354681074618,6.21991188523129,0.15658941945185775,2.363051977582936,6.135461325748821
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,87,source_row:87,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,0.8863173378582254,-0.8863173378582254,0.9414442829282174,5.325613092542794,0.4279196683442203,2.363051977582936,5.889788260396091
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,87,source_row:87,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,0.8863173378582254,-0.8863173378582254,0.9414442829282174,5.325613092542794,0.4279196683442203,2.363051977582936,5.889788260396091
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,87,source_row:87,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.7979595064256957,-2.7979595064256957,1.6727102278714314,9.462277960703874,0.4436296450689544,2.363051977582936,10.270557392981525
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,87,source_row:87,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.7979595064256957,-2.7979595064256957,1.6727102278714314,9.462277960703874,0.4436296450689544,2.363051977582936,10.270557392981525
36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,455,source_row:455,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,1.0561636286099447,-1.0561636286099447,1.0276982186468675,5.813539035348282,0.19820724622223376,2.9076060628861957,5.643378226268171
37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,455,source_row:455,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,1.0561636286099447,-1.0561636286099447,1.0276982186468675,5.813539035348282,0.19820724622223376,2.9076060628861957,5.643378226268171
38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,455,source_row:455,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,0.5782184108008643,-0.5782184108008643,0.7604067403704838,4.301510100607421,0.429033543804223,2.9076060628861957,4.6540679232716355
39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,455,source_row:455,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,0.5782184108008643,-0.5782184108008643,0.7604067403704838,4.301510100607421,0.429033543804223,2.9076060628861957,4.6540679232716355
40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,455,source_row:455,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.0331485051399665,-2.0331485051399665,1.4258851654814164,8.066024557641697,0.4529583171272658,2.9076060628861957,8.955161051458685
41,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,455,source_row:455,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.0331485051399665,-2.0331485051399665,1.4258851654814164,8.066024557641697,0.4529583171272658,2.9076060628861957,8.955161051458685
54,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,1422,source_row:1422,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,1.283031473097628,-1.283031473097628,1.1327097920904665,6.407574200828586,0.19950295175470234,3.165542052844807,6.238244097187638
55,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,1422,source_row:1422,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,1.283031473097628,-1.283031473097628,1.1327097920904665,6.407574200828586,0.19950295175470234,3.165542052844807,6.238244097187638
56,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,1422,source_row:1422,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,0.8713509862481899,-0.8713509862481899,0.9334618290257989,5.28045751426352,0.14395191541755173,3.165542052844807,4.706594528001549
57,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,1422,source_row:1422,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,0.8713509862481899,-0.8713509862481899,0.9334618290257989,5.28045751426352,0.14395191541755173,3.165542052844807,4.706594528001549
58,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,1422,source_row:1422,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,3.0334184425036432,-3.0334184425036432,1.7416711637113487,9.852379923658882,-0.017256187896403624,3.165542052844807,9.27552580619393
59,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,1422,source_row:1422,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,3.0334184425036432,-3.0334184425036432,1.7416711637113487,9.852379923658882,-0.017256187896403624,3.165542052844807,9.27552580619393
126,63,response_tables/trial_00063_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,2584,source_row:2584,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.065273857763484,-2.065273857763484,1.4371060704636538,8.129499581673615,0.13122067406355573,2.910444849499662,7.9821690755245
127,63,response_tables/trial_00063_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,2584,source_row:2584,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,2.065273857763484,-2.065273857763484,1.4371060704636538,8.129499581673615,0.13122067406355573,2.910444849499662,7.9821690755245
128,64,response_tables/trial_00064_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,2584,source_row:2584,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,1.5826759440702518,-1.5826759440702518,1.258044492086926,7.116574331112411,0.07512710743643397,2.910444849499662,6.716556830583884
129,64,response_tables/trial_00064_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,2584,source_row:2584,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,1.5826759440702518,-1.5826759440702518,1.258044492086926,7.116574331112411,0.07512710743643397,2.910444849499662,6.716556830583884
130,65,response_tables/trial_00065_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,2584,source_row:2584,linear_gaussian,known_eye,known eye,known,observed,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6305056792513557,3,2394,103,3.0078777965041055,-3.0078777965041055,1.7343234405681385,9.810814924772119,0.18545667154266585,2.910444849499662,9.924469329542953
